ChassyID	NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	Standard_A	Standard_B	Standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
Chassy_KM_2965	KMXK_0D05830	W0TAY6	KLMA_40556	1.030917621	1.424462017	1.030917621	0.70125428	0.42510267	0.70125428	1.030917621	1.894266125	1.894266125	0.70125428	0.42510267	0.70125428	 Small COPII coat GTPase SAR1 - SAR1	
Chassy_KM_1091	KMXK_0B02730	W0T7C2	KLMA_20258	1.511886432	1.15443469	0.847849797	0	0	0	1.511886432	0.847849797	0.847849797	1.15443469	1.511886432	1.15443469	 Putative sialic acid transporter - JEN1	
Chassy_KM_324	KMXK_0A03340	W0T7P8	KLMA_10507	0.70125428	1.424462017	0.42510267	0	1.030917621	0.193776642	1.030917621	1.894266125	1.894266125	1.030917621	1.424462017	1.424462017	 Proteasome endopeptidase complex - PRE5	3.4.25.1
Chassy_KM_99	KMXK_0A01090	W0T5N9	KLMA_10731	0.719072202	0.719072202	0.501310729	0.719072202	0.311133937	0.501310729	0.719072202	0.719072202	0.968419447	0.968419447	0.719072202	0.501310729	' Orotidine 5''-phosphate decarboxylase - URA3'	4.1.1.23
Chassy_KM_3758	KMXK_0F01040	W0TEG7	KLMA_60459	1.782559402	2.593813664	1.782559402	0.291549665	1.15443469	0.668100537	1.782559402	1.782559402	1.782559402	1.15443469	2.593813664	3.641588834	 Mitochondrial import receptor subunit TOM40 - TOM40	
Chassy_KM_2585	KMXK_0D02030	W0TDK3	KLMA_40175	0.719072202	0.501310729	0.968419447	0.501310729	1.253933905	0.968419447	0.719072202	0.719072202	0.501310729	0.311133937	0.719072202	0.14504757	 Mitogen-activated protein kinase - HOG1	2.7.11.24
Chassy_KM_4296	KMXK_0G00660	W0TH38	KLMA_80057	1.894266125	2.455107295	0.42510267	0.193776642	0.42510267	0	0.70125428	1.894266125	1.424462017	0.70125428	1.030917621	1.030917621	 Eukaryotic translation initiation factor 2 subunit alpha - SUI2	
Chassy_KM_2	KMXK_0A00120	W0T4X9	KLMA_10833	14.84893192	5.309573445	0	24.11886432	2.981071706	9	5.309573445	5.309573445	5.309573445	0	5.309573445	0	 Uncharacterized protein C800.11 - KLMA_10833	
Chassy_KM_4665	KMXK_0H00100	W0TIA9	KLMA_70011	1.3101297	1.848035868	1.848035868	1.848035868	1.848035868	1.848035868	1.848035868	2.511191734	1.3101297	0.232846739	0.232846739	0	 Uncharacterized protein YJL171C - KLMA_70011	
Chassy_KM_4616	KMXK_0G03860	W0THZ6	KLMA_80382	1.15443469	1.15443469	1.15443469	1.15443469	1.15443469	1.15443469	1.782559402	1.15443469	0.668100537	2.593813664	2.593813664	3.641588834	 U6 snRNA-associated Sm-like protein LSm4 - LSM4	
Chassy_KM_1080	KMXK_0B02620	W0T9D3	KLMA_20246	1.58086154	0.968419447	1.253933905	0.311133937	0.719072202	0.14504757	0.719072202	0.501310729	1.58086154	0	0.501310729	0.14504757	 Diphosphomevalonate decarboxylase - MVD1	4.1.1.33
Chassy_KM_1461	KMXK_0B06430	W0T644	KLMA_20629	9	45.41588834	0	0	0	0	99	20.5443469	20.5443469	0	0	0	" 6,7-dimethyl-8-ribityllumazine synthase - RIB4"	2.5.1.78
Chassy_KM_1798	KMXK_0C01430	W0T748	KLMA_30142	0.847849797	1.511886432	0.847849797	0.847849797	0.359356391	0	1.511886432	0.847849797	0.584893192	0.165914401	1.511886432	1.511886432	 Serine/threonine-protein phosphatase - GLC7	3.1.3.16
Chassy_KM_3937	KMXK_0F02830	W0TD63	KLMA_60291	9	13.67799268	2.16227766	1.15443469	0	2.16227766	2.16227766	3.641588834	2.16227766	3.641588834	9	2.16227766	 Multiprotein-bridging factor 1 - MBF1	
Chassy_KM_51	KMXK_0A00610	W0T6I7	KLMA_10779	0.118872212	0.087890955	0.05776756	0	0.028478274	0.028478274	0.087890955	0.087890955	0	0.324192792	0.287526266	0.18350673	 Uncharacterized protein - SEC16	
Chassy_KM_2954	KMXK_0D05720	W0TEN1	KLMA_40545	0.692666615	0.584893192	0.389495494	0	0.140624924	0.140624924	0.218187912	0.218187912	0	0.218187912	0.584893192	0.140624924	 Signal recognition particle subunit SRP72 - SRP72	
Chassy_KM_72	KMXK_0A00820	W0T5R2	KLMA_10756	0.193776642	0.304321387	0.42510267	0.092600861	0.557068405	0.193776642	0.193776642	0.304321387	0.42510267	0.304321387	0.858791891	0.42510267	 Uncharacterized protein - UBP16	
Chassy_KM_95	KMXK_0A01050	W0T443	KLMA_10735	2.455107295	1.424462017	0.70125428	0.193776642	0.42510267	0.193776642	1.894266125	0.42510267	6.017038287	0.42510267	0.193776642	0.70125428	 Uracil phosphoribosyltransferase - FUR1	
Chassy_KM_1801	KMXK_0C01460	W0T7Q3	KLMA_30145	0.149065612	0.082636734	0.04049831	0.04049831	0	0.02004819	0.126481692	0.04049831	0.082636734	0.149065612	0.104341641	0.061358418	 Translational activator GCN1 - GCN1	
Chassy_KM_1721	KMXK_0C00660	W0T6W9	KLMA_30062	1.682695795	0.730195739	0.55051578	0	0	0	0.245197085	0.55051578	0.389495494	0.930697729	0.730195739	0.389495494	 37S ribosomal protein MRP4 - MRP4	
Chassy_KM_2166	KMXK_0C05110	W0TAK1	KLMA_30516	5.309573445	2.981071706	5.309573445	1.511886432	1.511886432	1.511886432	5.309573445	9	0.584893192	9	5.309573445	5.309573445	 H/ACA ribonucleoprotein complex subunit 2 - NHP2	
Chassy_KM_2632	KMXK_0D02500	W0TBQ1	KLMA_40227	0.389495494	0.178768635	0.930697729	2.16227766	0.389495494	0.637893707	0.930697729	0.930697729	1.275845926	0.637893707	0.930697729	1.275845926	 POU domain - KLMA_40227	
Chassy_KM_3297	KMXK_0E02650			99999	9999	9999	999	9999	99	999	99	99	999999	9999	99999	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_4165	KMXK_0F05110	W0TEY6	KLMA_60065	0.125335583	0.125335583	0.193776642	0.193776642	0.266380173	0.060818355	0.193776642	0.193776642	0.193776642	0.193776642	0.42510267	0.266380173	 Exportin-1 - CRM1	
Chassy_KM_388	KMXK_0A03980	W0T7I3	KLMA_10437	1.511886432	4.011872336	0	2.981071706	0	0	0.584893192	0.995262315	0.995262315	0.258925412	4.011872336	1.511886432	 D-amino-acid oxidase - DAO1	
Chassy_KM_4823	KMXK_0H01680	W0TG25	KLMA_70170	0.623776739	0.438449888	0.438449888	0	0	0	0	0.274274986	0	0.623776739	0.623776739	0.199353946	 Ribonucleoside-diphosphate reductase - RNR1	1.17.4.1
Chassy_KM_2037	KMXK_0C03820	W0T8C4	KLMA_30385	0.128837892	0.274274986	0.438449888	0.623776739	0.274274986	0.274274986	1.069138081	0.623776739	0.623776739	0.438449888	0.832980711	0.623776739	 Actin cytoskeleton-regulatory complex protein END3 - END3	
Chassy_KM_2323	KMXK_0C06690	W0T985	KLMA_30670	0.668100537	0.668100537	0.467799268	0.291549665	0.467799268	0.467799268	0.668100537	0.291549665	0.291549665	0.668100537	0.895735652	0.668100537	 AP-1-like transcription factor - YAP1	
Chassy_KM_3717	KMXK_0F00630	W0TDV4	KLMA_60501	4.336699231	2.511191734	0.519911083	0.873817423	0	0	1.848035868	2.511191734	0.519911083	0.873817423	1.3101297	0.873817423	 Rho GDP-dissociation inhibitor - RDI1	
Chassy_KM_1367	KMXK_0B05490	W0T5V4	KLMA_20534	0.930697729	1.682695795	0.930697729	0	0	0	1.275845926	1.275845926	1.275845926	0.930697729	0.930697729	0.637893707	 Aspartic proteinase 3 - YPS1	
Chassy_KM_2619	KMXK_0D02370			0	0.55051578	0.730195739	0	0.55051578	0	0	0.389495494	0	0.930697729	2.72759372	0.730195739	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_2948	KMXK_0D05660	W0TC06	KLMA_40539	0.687612476	0.519911083	0.687612476	0	0.232846739	0.232846739	0.519911083	0.687612476	0.36887451	0.687612476	0.687612476	0.36887451	" Alpha-1,3-mannosyltransferase ALG2 - ALG2"	
Chassy_KM_3787	KMXK_0F01330	W0TED0	KLMA_60429	1.511886432	1.15443469	0.847849797	0.165914401	0	0.359356391	1.928644565	1.15443469	0.359356391	0.359356391	0.847849797	0.847849797	 CAAX prenyl protease 1 - STE24	
Chassy_KM_1434	KMXK_0B06160			9	9	2.16227766	2.16227766	2.16227766	4.623413252	4.623413252	9	4.623413252	4.623413252	4.623413252	9	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_3991	KMXK_0F03370	W0TEN0	KLMA_60237	0.584893192	0.584893192	0.584893192	0.202264435	0	0	0.202264435	0.584893192	0.096478196	0.905460718	0.737800829	0	 Zf-C2H2 super family protein - AZF1	
Chassy_KM_4150	KMXK_0F04960	W0TDE5	KLMA_60079	2.511191734	0.873817423	0	0.873817423	1.848035868	1.3101297	0.873817423	0.232846739	2.511191734	1.3101297	0.519911083	1.3101297	 Probable electron transfer flavoprotein subunit beta - CIR1	
Chassy_KM_3192	KMXK_0E01600	W0TFE7	KLMA_50155	0	0.113042193	0.454757811	0.113042193	0.113042193	0.113042193	0.174268583	0	0.113042193	0.454757811	0.708276394	0.30701048	 Actin cytoskeleton-regulatory complex protein SLA1 - SLA1	
Chassy_KM_3595	KMXK_0E05640	W0TC48	KLMA_50568	0.406527242	0.406527242	0.668100537	0.291549665	0.185971012	0.089022962	0.406527242	0.291549665	0.291549665	0.406527242	0.291549665	0.291549665	 Protein SLY1 - SLY1	
Chassy_KM_1384	KMXK_0B05660	W0TA79	KLMA_20551	2.340484984	0.730195739	0.930697729	0	0.245197085	0.245197085	0.245197085	1.404099184	0.245197085	0.245197085	0	0.245197085	 Lanosterol 14-alpha demethylase - CYP707A7	
Chassy_KM_1373	KMXK_0B05550	W0T7G9	KLMA_20540	0.930697729	0.637893707	1.682695795	0	0.389495494	0	1.275845926	0.930697729	0.930697729	1.275845926	0.930697729	0.389495494	 Proteasome endopeptidase complex - PRE9	3.4.25.1
Chassy_KM_3228	KMXK_0E01960	W0TBT1	KLMA_50191	0.350314038	0.492495545	0.649648074	0.221677349	0.350314038	0.105295141	0.221677349	0.350314038	0.350314038	0.649648074	0.823348001	0.350314038	 Importin subunit beta-1 - KAP95	
Chassy_KM_2891	KMXK_0D05090	W0TAS3	KLMA_40486	0.995262315	0.584893192	0.412537545	0.584893192	0	0.412537545	0.412537545	0.584893192	0.412537545	0.584893192	0.412537545	0.412537545	 Dolichyl-phosphate-mannose--protein mannosyltransferase 4 - PMT4	
Chassy_KM_4387	KMXK_0G01570	W0TJX5	KLMA_80148	3.641588834	3.641588834	2.16227766	2.16227766	2.16227766	2.16227766	3.641588834	3.641588834	2.16227766	1.15443469	2.16227766	3.641588834	 PRA1 family protein - YIP3	
Chassy_KM_998	KMXK_0B01800	W0T949	KLMA_20166	0.719072202	0.501310729	0.719072202	0.311133937	0.501310729	0	0.719072202	0.719072202	0.14504757	0.311133937	1.253933905	0.311133937	 Uncharacterized protein - MSC3	
Chassy_KM_2343	KMXK_0C06890	W0TD03	KLMA_30684	4.623413252	3.216965034	16.7827941	0	1.371373706	1.371373706	2.16227766	0	6.498942093	0	0	0	 Peptide methionine sulfoxide reductase - MXR1	
Chassy_KM_1701	KMXK_0C00460			0.438449888	0.623776739	0.623776739	0	0.438449888	0	0.438449888	0.623776739	0.128837892	1.069138081	0.832980711	0.274274986	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_2840	KMXK_0D04580	W0TAM6	KLMA_40436	0.232846739	0.519911083	0.873817423	0.519911083	0.873817423	1.848035868	0.873817423	0.873817423	0.519911083	1.3101297	0.519911083	0.873817423	 Delta(24(24(1)))-sterol reductase - ERG4	
Chassy_KM_2175	KMXK_0C05200	W0TAL0	KLMA_30526	0.333521432	1.371373706	1.053525026	0.154781985	0	0	1.053525026	0.77827941	0.77827941	2.16227766	0	1.371373706	 Porphobilinogen deaminase - HEM3	
Chassy_KM_1326	KMXK_0B05080	W0T7C8	KLMA_20495	99	214.443469	3.641588834	1.15443469	1.15443469	1.15443469	3.641588834	1.15443469	99	3.641588834	9	9	 60S ribosomal protein L22-A - RPL22A	
Chassy_KM_4484	KMXK_0G02540	W0TK65	KLMA_80243	0.531740464	0.406527242	0.406527242	0	0	0.089022962	0.185971012	0.185971012	0.668100537	0.406527242	0.816599788	0.291549665	 Probable electron transfer flavoprotein-ubiquinone oxidoreductase - CIR2	
Chassy_KM_2229	KMXK_0C05750	W0T904	KLMA_30575	1.053525026	0.77827941	0.77827941	0.333521432	0	0	0.77827941	1.053525026	1.371373706	0.539926526	0.333521432	0.539926526	 Actin patches distal protein 1 - APD1	
Chassy_KM_3459	KMXK_0E04270	W0TCD9	KLMA_50426	0.333521432	1.371373706	0.77827941	0.154781985	0	0.154781985	0.539926526	0.77827941	2.16227766	1.053525026	0.539926526	0.333521432	 DNA-directed RNA polymerases I and III subunit RPAC1 - RPC40	
Chassy_KM_4936	KMXK_0H02810	W0TH34	KLMA_70283	0.895735652	0.895735652	0.291549665	0.291549665	0.291549665	0	0.291549665	0.668100537	0.668100537	1.15443469	0.668100537	0.291549665	 Serine/threonine-protein phosphatase - PPT1	3.1.3.16
Chassy_KM_2626	KMXK_0D02440	W0T9Z4	KLMA_40221	2.83118685	1.610157216	1.15443469	0.467799268	0	0	1.15443469	1.15443469	0.211527659	0.467799268	1.15443469	0.77827941	 40S ribosomal protein S9 - MRPS9	
Chassy_KM_1705	KMXK_0C00500	W0T6V5	KLMA_30047	1.238721139	0.584893192	0.258925412	0.122018454	0.412537545	0.258925412	0	0	0	0.258925412	2.16227766	1.818382931	 Phosphomethylpyrimidine kinase THI20 - THI20	
Chassy_KM_1088	KMXK_0B02700	W0T513	KLMA_20254	0.400688179	0.18350673	0.400688179	0	0.18350673	0	0.18350673	0.118872212	0.251875026	0.118872212	0.18350673	0.18350673	 DNA helicase - MCM6	3.6.4.12
Chassy_KM_2593	KMXK_0D02110	W0T9A4	KLMA_40183	1.371373706	3.216965034	2.16227766	0	0.77827941	0.77827941	0.77827941	3.216965034	0.333521432	2.16227766	3.216965034	1.371373706	 Protein transport protein SEC22 - SEC22	
Chassy_KM_1382	KMXK_0B05640	W0T5W7	KLMA_20549	0.258925412	0.412537545	0.258925412	0.258925412	0.122018454	0.258925412	0.412537545	0.77827941	0	0.584893192	1.238721139	0.995262315	 Beta-glucan synthesis-associated protein KRE6 - KRE6	
Chassy_KM_2836	KMXK_0D04540	W0TCD3	KLMA_40432	0.832980711	0.128837892	0.623776739	0.438449888	0.274274986	0.274274986	0.274274986	0.438449888	0.623776739	0.832980711	0.623776739	0.438449888	 60S ribosomal export protein NMD3 - NMD3	
Chassy_KM_2614	KMXK_0D02320	W0T9C9	KLMA_40208	0.873817423	0.232846739	0.232846739	0.519911083	0.873817423	0.873817423	1.848035868	2.511191734	0.873817423	0.873817423	1.3101297	1.3101297	 NAD(P)H-hydrate epimerase - KLMA_40208	5.1.99.6
Chassy_KM_1763	KMXK_0C01080	W0T9C7	KLMA_30101	0	5.309573445	9	0	1.511886432	0	2.981071706	24.11886432	0	24.11886432	14.84893192	2.981071706	 Uncharacterized protein YMR107W - SPG4	
Chassy_KM_1807	KMXK_0C01520	W0T7Q8	KLMA_30150	0.77827941	1.15443469	1.610157216	0.467799268	0.77827941	0.211527659	0.211527659	0.77827941	0.77827941	2.16227766	0.211527659	1.610157216	 Uncharacterized phosphatase YNL010W - KLMA_30150	
Chassy_KM_109	KMXK_0A01190	W0T5N0	KLMA_10721	30.6227766	999	9	9	9	9	99	30.6227766	30.6227766	9	30.6227766	9	 13 kDa ribonucleoprotein-associated protein - SNU13	
Chassy_KM_863	KMXK_0B00450	W0T6R0	KLMA_20033	0.584893192	0.584893192	0.77827941	0.122018454	0	0	0.258925412	0.584893192	0.412537545	0.77827941	0.584893192	0.77827941	 Cytochrome c oxidase assembly protein COX15 - COX15	
Chassy_KM_2411	KMXK_0D00280	W0TAH4	KLMA_40014	0.668100537	0.291549665	0.895735652	0.291549665	0.291549665	0.467799268	0.291549665	0.136463666	0.467799268	0.668100537	0.895735652	0.895735652	 UBP3-associated protein BRE5 - BRE5	
Chassy_KM_1685	KMXK_0C00300	W0T8G6	KLMA_30028	0.311133937	0.501310729	0.14504757	0	0	0	0.501310729	0.311133937	0.14504757	0.14504757	0.606506004	0.403003723	 Phosphoinositide phosphatase SAC1 - SAC1	
Chassy_KM_4066	KMXK_0F04120			0.995262315	0.584893192	0.995262315	0.584893192	0.995262315	0.258925412	2.16227766	1.511886432	0.995262315	0.584893192	0.584893192	1.511886432	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_3575	KMXK_0E05440	W0TEF8	KLMA_50547	1.511886432	1.928644565	0.847849797	0.165914401	0	0	0.359356391	0	0	0.847849797	1.928644565	1.15443469	 37S ribosomal protein S24 - RSM24	
Chassy_KM_3936	KMXK_0F02820	W0TES6	KLMA_60292	0.333521432	0.539926526	0	0.539926526	1.053525026	0.154781985	1.738419634	1.053525026	1.053525026	0.154781985	0	0.333521432	 Ran GTPase-activating protein 1 - RNA1	
Chassy_KM_4971	KMXK_0H03160	W0TGG5	KLMA_70315	0.930697729	1.682695795	0.930697729	2.72759372	2.72759372	0.930697729	2.72759372	0.930697729	0.930697729	1.682695795	6.19685673	2.72759372	 Proteasome component C11 - PRE1	
Chassy_KM_4161	KMXK_0F05070			0.467799268	0.291549665	0.291549665	0.291549665	0.467799268	0.291549665	0.467799268	0.291549665	0.291549665	0.467799268	0.467799268	0.291549665	CBS 6556 specific No description in DMKU3-1042- NA	
Chassy_KM_2562	KMXK_0D01800	W0T9S6	KLMA_40156	0.154781985	0.100694171	0.100694171	0.100694171	0.100694171	0.100694171	0.100694171	0.211527659	0.049139729	0.154781985	0.333521432	0.2710618	 Non-specific serine/threonine protein kinase - KIN1	2.7.11.1
Chassy_KM_2270	KMXK_0C06160	W0T8G4	KLMA_30617	1.030917621	0.70125428	0.70125428	0.193776642	0	0	0.70125428	1.030917621	0	1.030917621	1.424462017	1.894266125	 Plasma membrane iron permease - FTR1	
Chassy_KM_242	KMXK_0A02520	W0T7Y5	KLMA_10587	0.70125428	1.894266125	0	0	0	0	1.894266125	6.017038287	1.030917621	0.42510267	0	0.42510267	 Orotate phosphoribosyltransferase - URA5	
Chassy_KM_3676	KMXK_0F00220	W0TDY4	KLMA_60546	0.115883993	0	0.730195739	0.245197085	0.245197085	0.115883993	0.389495494	0.389495494	0.115883993	0.730195739	0.55051578	0.55051578	 DNA-binding protein REB1 - REB1	
Chassy_KM_3061	KMXK_0E00290	W0TAK6	KLMA_50023	0.77827941	30.6227766	9	0	0.77827941	0	16.7827941	16.7827941	4.623413252	4.623413252	2.16227766	9	 Uncharacterized protein - KLMA_50023	
Chassy_KM_1085	KMXK_0B02670	W0T9D8	KLMA_20251	2.593813664	1.782559402	0	2.593813664	2.593813664	0	2.593813664	6.742636827	1.15443469	0	0	0	 UPF0587 protein YCR090C - KLMA_20251	
Chassy_KM_4438	KMXK_0G02080	W0TK22	KLMA_80198	1.782559402	1.782559402	2.593813664	0.291549665	1.15443469	0	1.782559402	0.668100537	2.593813664	1.15443469	0.291549665	0.291549665	 Probable family 17 glucosidase SCW4 - SCW4	
Chassy_KM_4683	KMXK_0H00280	W0TE18	KLMA_70029	0.165914401	0.258925412	0.165914401	0.258925412	0.584893192	0.359356391	0.258925412	0.359356391	0.359356391	0.165914401	0.165914401	0.165914401	 Rho-GTPase-activating protein RGD2 - RGD2	
Chassy_KM_26	KMXK_0A00360	W0T8M0	KLMA_10807	0.258925412	0.333521432	0.412537545	0	0	0	0.122018454	0.188502227	0.122018454	0.333521432	0.412537545	0.258925412	 AspS_bact - MSD1	
Chassy_KM_2969	KMXK_0D05870	W0TEP5	KLMA_40560	0.199353946	0.274274986	0.274274986	0.128837892	0.128837892	0.199353946	0.274274986	0.274274986	0	0.128837892	0.438449888	0.128837892	' Coatomer subunit beta'' - SEC27'	
Chassy_KM_1626	KMXK_0B08080	W0T867	KLMA_20795	1.3101297	1.3101297	2.511191734	0.232846739	0.232846739	0.519911083	0.873817423	0.873817423	0.873817423	0.873817423	1.3101297	0.519911083	 Mitochondrial 2-oxodicarboxylate carrier 2 - ODC2	
Chassy_KM_3746	KMXK_0F00920	W0TG23	KLMA_60470	1.15443469	3.641588834	1.15443469	0.467799268	1.15443469	1.15443469	1.15443469	2.16227766	1.15443469	3.641588834	3.641588834	3.641588834	 Mitochondrial import inner membrane translocase subunit TIM23 - TIM23	
Chassy_KM_4443	KMXK_0G02130	W0TK27	KLMA_80203	0.132541315	0.132541315	0.282649831	0.064209244	0.205260937	0.132541315	0.365007807	0.282649831	0.132541315	0.205260937	0.132541315	0.365007807	 Protein MKT1 - MKT1	
Chassy_KM_2657	KMXK_0D02750	W0TA30	KLMA_40251	1.15443469	0.584893192	0.847849797	0.359356391	0	0	0.584893192	0.584893192	0.584893192	0.847849797	1.15443469	0.359356391	 Proteasome-interacting protein CIC1 - CIC1	
Chassy_KM_2616	KMXK_0D02340	W0TDN7	KLMA_40210	0.318256739	0.096478196	0.584893192	0	0.445439771	0.202264435	0.584893192	0.445439771	0.202264435	0.318256739	0.318256739	0.202264435	 Seventh homolog of septin 1 - SHS1	
Chassy_KM_1265	KMXK_0B04470	W0T5K5	KLMA_20434	0.160155302	0.104105956	0.050764463	0	0	0	0.050764463	0.131783715	0	0.131783715	0.104105956	0.131783715	 GTPase-activating protein BEM2/IPL2 - BEM2	
Chassy_KM_4731	KMXK_0H00760	W0TE62	KLMA_70079	0.350314038	0.649648074	0.649648074	0	0	0	0.492495545	0.221677349	0.221677349	0.492495545	1.015337686	0.492495545	 Phosphatidylinositol transfer protein CSR1 - CSR1	
Chassy_KM_3965	KMXK_0F03110	W0TDW3	KLMA_60264	0	99	9	30.6227766	99	2.16227766	30.6227766	99	2.16227766	30.6227766	99	30.6227766	 Mitochondrial import receptor subunit TOM22 - KLMA_60264	
Chassy_KM_516	KMXK_0A05260	W0T3I9	KLMA_10338	0.668100537	1.782559402	0.291549665	0.291549665	0.291549665	0.291549665	1.782559402	2.593813664	0.668100537	2.593813664	3.641588834	1.15443469	 Mitochondrial pyruvate carrier - FMP43	
Chassy_KM_3419	KMXK_0E03870	W0TDY7	KLMA_50382	0.178768635	1.275845926	0.389495494	0.930697729	0.178768635	0	0.389495494	1.275845926	1.275845926	0.637893707	0.389495494	1.275845926	 Protein FMP52 - FMP52	
Chassy_KM_2161	KMXK_0C05060	W0TAJ7	KLMA_30511	0.519911083	0.873817423	0.232846739	0	0	0	0.36887451	0.36887451	0.687612476	0.687612476	0.519911083	0.36887451	 ATP-dependent RNA helicase DBP3 - DBP3	
Chassy_KM_3646	KMXK_0E06150	W0TDW6	KLMA_50619	0.930697729	0.930697729	0.930697729	0.389495494	0.389495494	0.930697729	1.682695795	0.930697729	1.682695795	1.682695795	1.682695795	0.389495494	 Protein URE2 - URE2	
Chassy_KM_339	KMXK_0A03490	W0T4Y0	KLMA_10491	0.056354104	0.31536905	0.178768635	0.178768635	0.056354104	0.178768635	0.31536905	0.245197085	0.115883993	0.056354104	0.245197085	0.178768635	 TAT-binding homolog 7 - YTA7	
Chassy_KM_634	KMXK_0A06440	W0T4X0	KLMA_10214	0.873817423	1.848035868	2.511191734	0.232846739	0	0	0.232846739	0.519911083	0.519911083	0.232846739	1.3101297	1.848035868	" 3,2-trans-enoyl-CoA isomerase - ECI1"	
Chassy_KM_3276	KMXK_0E02440	W0TBW9	KLMA_50241	2.511191734	3.328761281	0.519911083	0.873817423	0.873817423	0.232846739	0.519911083	1.3101297	0.519911083	0.873817423	0	0.519911083	' Pyridoxamine 5''-phosphate oxidase - PDX3'	
Chassy_KM_3381	KMXK_0E03490	W0TFW9	KLMA_50345	0.154781985	0.77827941	0.539926526	0.539926526	0.539926526	0.333521432	0.154781985	0.333521432	0.77827941	1.371373706	0.539926526	0	 L-asparaginase 1 - ASP1	
Chassy_KM_3338	KMXK_0E03060	W0TC20	KLMA_50301	0.492495545	0	0.823348001	0	0	0	0.492495545	0.350314038	0.221677349	0.649648074	0.649648074	0.492495545	 D-lactate dehydrogenase [cytochrome] - DLD1	
Chassy_KM_1689	KMXK_0C00340	W0T6U6	KLMA_30032	0.467799268	1.15443469	0.77827941	0.467799268	0.77827941	0.77827941	0.467799268	0.77827941	0.467799268	0.77827941	1.15443469	1.15443469	 Nuclear import protein MOG1 - MOG1	
Chassy_KM_1976	KMXK_0C03210	W0T7L9	KLMA_30327	0.508590709	0.637893707	0.279802214	0.279802214	0	0.389495494	0	0.389495494	0.279802214	0.178768635	0.279802214	0.279802214	 Glycerol-3-phosphate O-acyltransferase 1 - SCT1	
Chassy_KM_3493	KMXK_0E04610	W0TDH2	KLMA_50459	2.72759372	2.72759372	2.72759372	0	0.389495494	0.389495494	0.389495494	2.72759372	0.930697729	6.19685673	2.72759372	2.72759372	' Deoxyuridine 5''-triphosphate nucleotidohydrolase - DUT1'	
Chassy_KM_3423	KMXK_0E03910	W0TCA4	KLMA_50386	1.15443469	1.15443469	1.15443469	0.77827941	0	0	0.77827941	0	0.211527659	2.16227766	2.16227766	1.15443469	 Nuclear localization sequence-binding protein - SGN1	
Chassy_KM_3454	KMXK_0E04220	W0TBP8	KLMA_50418	0.412537545	0.77827941	0.122018454	0.258925412	0.412537545	0.122018454	0.584893192	0.412537545	0	0.412537545	0.412537545	0.412537545	 26S proteasome regulatory subunit RPN7 - RPN7	
Chassy_KM_1615	KMXK_0B07970	W0T858	KLMA_20785	1.848035868	2.511191734	0.519911083	0.519911083	0.519911083	0	0.873817423	1.3101297	0.519911083	0.873817423	0.519911083	0.519911083	 GrpE protein homolog - mge1	
Chassy_KM_3903	KMXK_0F02490	W0THK9	KLMA_60323	0	0	0	0	0	0	0	0.55051578	0	1.993577295	1.993577295	1.15443469	 Uncharacterized transporter YHL008C - KLMA_60323	
Chassy_KM_4955	KMXK_0H03000	W0TGE8	KLMA_70300	0.519911083	0.519911083	0.519911083	0.519911083	1.3101297	0.519911083	0.232846739	0.519911083	0.519911083	0.519911083	2.511191734	0.519911083	 Protein SCD6 - SCD6	
Chassy_KM_1240	KMXK_0B04220	W0T7V3	KLMA_20408	0.21547425	0.168951816	0.081180751	0.124210035	0.081180751	0.039798418	0.081180751	0.168951816	0.124210035	0.124210035	0.081180751	0.081180751	 Chromatin-remodeling complex ATPase - ISW1	
Chassy_KM_4490	KMXK_0G02600	W0TGQ5	KLMA_80249	0.274274986	0.274274986	0.274274986	0.274274986	0.274274986	0.438449888	0.623776739	0.832980711	0.623776739	0.623776739	0.274274986	0.274274986	 UPF0364 protein YMR027W - KLMA_80249	
Chassy_KM_3762	KMXK_0F01080	W0TG07	KLMA_60455	0.202264435	0.202264435	0.318256739	0.318256739	0.318256739	0.202264435	0.584893192	0.202264435	0.584893192	0.096478196	0.318256739	0.202264435	 Phospholipid:diacylglycerol acyltransferase - LRO1	
Chassy_KM_4463	KMXK_0G02330	W0TI79	KLMA_80225	0.730195739	0.55051578	0.389495494	0	0	0.115883993	0.55051578	0.730195739	0.730195739	0.115883993	0.389495494	0.115883993	" Alpha-1,2-mannosyltransferase - KTR1"	
Chassy_KM_4208	KMXK_0F05540	W0TCH4	KLMA_60026	0.77827941	0.333521432	0.333521432	0	0.77827941	0.539926526	0.77827941	0.539926526	0.333521432	0.539926526	1.738419634	0.154781985	 UPF0615 protein YJL123C - MTC1	
