Gene ontology (biological process)	Gene names  (ORF ) DMKU	Entry Uniprot ID	UNIprot ID	description	Gene Names CBS6556
protein palmitoylation [GO:0018345]; protein targeting to membrane [GO:0006612]	KLMA_50563	W0TC42	W0TC42	 Palmitoyltransferase - ERF2 	KMXK_0E05590
translation [GO:0006412]	KLMA_40327	W0TC43	W0TC43	 37S ribosomal protein S16 - KLMA_40327 	KMXK_0D03480
cell redox homeostasis [GO:0045454]; cellular detoxification of hydrogen peroxide [GO:0061692]; hydrogen peroxide catabolic process [GO:0042744]; negative regulation of DNA binding transcription factor activity [GO:0043433]; positive regulation of DNA binding transcription factor activity [GO:0051091]; positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress [GO:0036091]	KLMA_40574	W0TC44	W0TC44	 Peroxiredoxin TSA1 - TSA1 	KMXK_0D06030
ER to Golgi vesicle-mediated transport [GO:0006888]	KLMA_50326	W0TC45	W0TC45	 GTPase-activating protein GYP5 - GYP5 	KMXK_0E03300
cytoplasmic mRNA processing body assembly [GO:0033962]; deadenylation-dependent decapping of nuclear-transcribed mRNA [GO:0000290]; formation of translation preinitiation complex [GO:0001731]; negative regulation of translational initiation [GO:0045947]	KLMA_40332	W0TC46	W0TC46	 DNA topoisomerase 2-associated protein PAT1 - PAT1 	KMXK_0D03530
error-free translesion synthesis [GO:0070987]; error-prone translesion synthesis [GO:0042276]	KLMA_30389	W0TC47	W0TC47	 DNA polymerase zeta processivity subunit - REV7 	KMXK_0C03860
"ER to Golgi vesicle-mediated transport [GO:0006888]; positive regulation of SNARE complex assembly [GO:0035543]; regulation of Ras protein signal transduction [GO:0046578]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]; vesicle docking involved in exocytosis [GO:0006904]; vesicle fusion with Golgi apparatus [GO:0048280]"	KLMA_50568	W0TC48	W0TC48	 Protein SLY1 - SLY1 	KMXK_0E05640
"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]"	KLMA_40579	W0TC49	W0TC49	 U3 small nucleolar RNA-associated protein 6 - UTP6 	KMXK_0D06080
"DNA topological change [GO:0006265]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair via homologous recombination [GO:0000724]; gene conversion at mating-type locus, DNA double-strand break processing [GO:0031292]; intra-S DNA damage checkpoint [GO:0031573]; meiotic chromosome segregation [GO:0045132]; meiotic DNA double-strand break processing [GO:0000706]; mitotic sister chromatid segregation [GO:0000070]; negative regulation of meiotic joint molecule formation [GO:0010947]; replicative cell aging [GO:0001302]; telomere maintenance via recombination [GO:0000722]; telomeric 3' overhang formation [GO:0031860]"	KLMA_50331	W0TC50	W0TC50	 ATP-dependent helicase SGS1 - SGS1 	KMXK_0E03350
signal transduction [GO:0007165]	KLMA_40337	W0TC51	W0TC51	 Protein SYG1 - SYG1 	KMXK_0D03590
"cytoplasmic translational termination [GO:0002184]; DNA-templated transcription, termination [GO:0006353]"	KLMA_30394	W0TC52	W0TC52	 Eukaryotic peptide chain release factor subunit 1 - SUP45 	KMXK_0C03910
endocytosis [GO:0006897]; ER to Golgi ceramide transport [GO:0035621]; GPI anchor biosynthetic process [GO:0006506]; intracellular sterol transport [GO:0032366]; regulation of plasma membrane sterol distribution [GO:0097036]; sphingolipid biosynthetic process [GO:0030148]; sterol import [GO:0035376]	KLMA_50573	W0TC53	W0TC53	 Protein ARV1 - ARV1 	KMXK_0E05690
	KLMA_40584	W0TC54	W0TC54	 Putative lipase YDR444W - KLMA_40584 	KMXK_0D06140
translation [GO:0006412]	KLMA_50336	W0TC55	W0TC55	 37S ribosomal protein S17 - MRPS17 	KMXK_0E03400
homoserine biosynthetic process [GO:0009090]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]	KLMA_40342	W0TC56	W0TC56	 Aspartokinase - HOM3 	KMXK_0D03660
	KLMA_30399	W0TC57	W0TC57	 Conserved hypothetical membrane protein - KLMA_30399 	KMXK_0C03960
coenzyme A biosynthetic process [GO:0015937]	KLMA_50578	W0TC58	W0TC58	 Dephospho-CoA kinase CAB5 - CAB5 	KMXK_0E05740
base-excision repair [GO:0006284]	KLMA_40589	W0TC59	W0TC59	 Uracil-DNA glycosylase - UNG1 	KMXK_0D06190
	KLMA_50341	W0TC60	W0TC60	 Uncharacterized protein YMR187C - KLMA_50341 	KMXK_0E03450
	KLMA_40347	W0TC61	W0TC61	 Protein SSM4 - SSM4 	KMXK_0D03710
	KLMA_30404	W0TC62	W0TC62	 Family of serine hydrolases 1 - FSH1 	KMXK_0C04010
	KLMA_40352	W0TC63	W0TC63	 Uncharacterized protein - KLMA_40352 	KMXK_0D03760
	KLMA_40594	W0TC64	W0TC64	 Protein PSP2 - PSP2 	KMXK_0D06250
attachment of spindle microtubules to kinetochore [GO:0008608]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of microtubule polymerization [GO:0031116]	KLMA_50583	W0TC65	W0TC65	 DASH complex subunit SPC19 - SPC19 	KMXK_0E05790
	KLMA_50346	W0TC66			
oxidation-reduction process [GO:0055114]	KLMA_30409	W0TC67	W0TC67	 Glutaredoxin-like protein - KLMA_30409 	KMXK_0C04060
	KLMA_40357	W0TC68	W0TC68	 Protein PGA1 - KLMA_40357 	KMXK_0D03810
attachment of GPI anchor to protein [GO:0016255]	KLMA_40599	W0TC69	W0TC69	 GPI transamidase component GPI17 - GPI17 	KMXK_0D06300
ATP synthesis coupled proton transport [GO:0015986]; cristae formation [GO:0042407]; protein complex oligomerization [GO:0051259]	KLMA_50351	W0TC70	W0TC70	 ATP synthase subunit e - TIM11 	KMXK_0E03560
"actin filament reorganization involved in cell cycle [GO:0030037]; ER to Golgi vesicle-mediated transport [GO:0006888]; Golgi to plasma membrane protein transport [GO:0043001]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]"	KLMA_50588	W0TC71	W0TC71	 ADP-ribosylation factor GTPase-activating protein GCS1 - GCS1 	KMXK_0E05840
urea catabolic process [GO:0043419]	KLMA_40362	W0TC72	W0TC72	" Urea amidolyase - DUR1,2 "	KMXK_0D03860
"regulation of transcription by RNA polymerase II [GO:0006357]; transcription, DNA-templated [GO:0006351]"	KLMA_30414	W0TC73			
ER to Golgi vesicle-mediated transport [GO:0006888]	KLMA_40604	W0TC74	W0TC74	 Endoplasmic reticulum vesicle protein 25 - ERV25 	KMXK_0D06350
"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of transcription by RNA polymerase I [GO:0045943]"	KLMA_50356	W0TC75	W0TC75	 U3 small nucleolar RNA-associated protein 4 - UTP4 	KMXK_0E03610
proteasome assembly [GO:0043248]; ubiquitin-dependent protein catabolic process [GO:0006511]	KLMA_40609	W0TC77	W0TC77	 26S proteasome regulatory subunit RPN9 - RPN9 	KMXK_0D06400
snoRNA metabolic process [GO:0016074]	KLMA_30419	W0TC78	W0TC78	 Box C/D snoRNA protein 1 - BCD1 	KMXK_0C04160
anaphase-promoting complex-dependent catabolic process [GO:0031145]; negative regulation of DNA-dependent DNA replication initiation [GO:0032297]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]	KLMA_40367	W0TC79	W0TC79	 Uncharacterized protein - CDC16 	KMXK_0D03910
	KLMA_50361	W0TC80	W0TC80	 Hexose transporter 2 - KHT2 	KMXK_0E03660
	KLMA_50598	W0TC81			
glutamate biosynthetic process [GO:0006537]; proline catabolic process to glutamate [GO:0010133]	KLMA_30424	W0TC82	W0TC82	 Delta-1-pyrroline-5-carboxylate dehydrogenase - KLMA_30424 	KMXK_0C04210
	KLMA_40614	W0TC83	W0TC83	 Factor interacting with REF2 - FIR1 	KMXK_0D06460
protein folding [GO:0006457]; protein sumoylation [GO:0016925]	KLMA_40372	W0TC84	W0TC84	 J domain-containing protein APJ1 - APJ1 	KMXK_0D03960
DNA repair [GO:0006281]; G-quadruplex DNA unwinding [GO:0044806]; mitochondrial genome maintenance [GO:0000002]; replication fork progression beyond termination site [GO:0097046]; replication fork reversal [GO:0071932]; telomere maintenance [GO:0000723]	KLMA_50366	W0TC85	W0TC85	 ATP-dependent DNA helicase RRM3 - RRM3 	KMXK_0E03710
"regulation of vacuole fusion, non-autophagic [GO:0032889]; vesicle-mediated transport [GO:0016192]"	KLMA_50603	W0TC86	W0TC86	 GTPase-activating protein GYP7 - GYP7 	KMXK_0E05990
	KLMA_40377	W0TC87			
	KLMA_40619	W0TC88	W0TC88	 Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 - PRP43 	KMXK_0D06520
"cellular response to oxidative stress [GO:0034599]; mitochondrial genome maintenance [GO:0000002]; positive regulation of mitochondrial DNA replication [GO:0090297]; regulation of transcription, DNA-templated [GO:0006355]"	KLMA_30429	W0TC89	W0TC89	 Mitochondrial homologous recombination protein 1 - MHR1 	KMXK_0C04260
protein import into mitochondrial outer membrane [GO:0045040]; protein import into peroxisome matrix [GO:0016558]	KLMA_50371	W0TC90	W0TC90	 DnaJ-like protein 1 - DJP1 	KMXK_0E03760
phosphorylated carbohydrate dephosphorylation [GO:0046838]	KLMA_50608	W0TC91	W0TC91	 4-nitrophenylphosphatase - PHO13 	KMXK_0E06040
	KLMA_40382	W0TC92	W0TC92	 Uncharacterized protein YKL047W - KLMA_40382 	KMXK_0D04050
	KLMA_40624	W0TC93	W0TC93	 Alcohol dehydrogenase - adh 	KMXK_0D06570
ribosome biogenesis [GO:0042254]	KLMA_50376	W0TC94	W0TC94	 Translation machinery-associated protein 20 - TMA20 	KMXK_0E03810
box C/D snoRNP assembly [GO:0000492]; protein folding [GO:0006457]; rRNA processing [GO:0006364]	KLMA_30434	W0TC95	W0TC95	 Protein interacting with Hsp90 1 - PIH1 	KMXK_0C04310
protein targeting to peroxisome [GO:0006625]	KLMA_40387	W0TC96	W0TC96	 Peroxisome assembly protein 12 - KLMA_40387 	KMXK_0D04100
guanine catabolic process [GO:0006147]	KLMA_50613	W0TC97	W0TC97	 Probable guanine deaminase - GUD1 	KMXK_0E06090
	KLMA_40629	W0TC98			
protein glycosylation [GO:0006486]	KLMA_50381	W0TC99	W0TC99	 Golgi apyrase - YND1 	KMXK_0E03860
protein folding [GO:0006457]	KLMA_30439	W0TCA0	W0TCA0	 Peptidyl-prolyl cis-trans isomerase - CPR5 	KMXK_0C04360
apoptotic process [GO:0006915]; calcium-mediated signaling [GO:0019722]; endoplasmic reticulum unfolded protein response [GO:0030968]	KLMA_40392	W0TCA1	W0TCA1	 Uncharacterized vacuolar membrane protein YNL305C - BXI1 	KMXK_0D04140
endocytosis [GO:0006897]; ribosomal large subunit biogenesis [GO:0042273]; ribosomal large subunit export from nucleus [GO:0000055]; rRNA processing [GO:0006364]	KLMA_50618	W0TCA2	W0TCA2	 J protein JJJ1 - JJJ1 	KMXK_0E06140
DNA integration [GO:0015074]	KLMA_30008 KLMA_50004	W0TCA3			
	KLMA_50386	W0TCA4	W0TCA4	 Nuclear localization sequence-binding protein - SGN1 	KMXK_0E03910
"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]"	KLMA_40397	W0TCA5	W0TCA5	 Protein KRI1 - KRI1 	KMXK_0D04190
	KLMA_30444	W0TCA6	W0TCA6	 Vacuolar membrane protein YPL162C - KLMA_30444 	KMXK_0C04420
	KLMA_50623	W0TCA7	W0TCA7	 Protein BNI4 - BNI4 	KMXK_0E06190
protein folding [GO:0006457]; tubulin complex assembly [GO:0007021]	KLMA_50391	W0TCA8	W0TCA8	 Prefoldin subunit 2 - GIM4 	KMXK_0E03970
	KLMA_50009	W0TCA9	W0TCA9	 Guanine nucleotide-binding protein subunit beta 1 - GPB1 	KMXK_0E00160
	KLMA_40402	W0TCB0	W0TCB0	 Protein STB1 - KLMA_40402 	KMXK_0D04240
	KLMA_30449	W0TCB1	W0TCB1	 Sulfurtransferase - TUM1 	KMXK_0C04470
	KLMA_50396	W0TCB2	W0TCB2	 Uncharacterized mitochondrial carrier YIL006W - YIA6 	KMXK_0E04020
peptide pheromone maturation [GO:0007323]	KLMA_50628	W0TCB3	W0TCB3	 KEX1 protease - KEX1 	KMXK_0E06240
ribosomal large subunit export from nucleus [GO:0000055]	KLMA_50014	W0TCB4	W0TCB4	 Protein ECM1 - ECM1 	KMXK_0E00210
aerobic respiration [GO:0009060]; positive regulation of mitochondrial translation [GO:0070131]	KLMA_40407	W0TCB5	W0TCB5	 Mitochondrial acidic protein MAM33 - MAM33 	KMXK_0D04300
	KLMA_30454	W0TCB6	W0TCB6	 Uncharacterized protein YPL168W - KLMA_30454 	KMXK_0C04520
	KLMA_40412	W0TCB8	W0TCB8	 Uncharacterized protein YER079W - KLMA_40412 	KMXK_0D04350
cellular amino acid metabolic process [GO:0006520]	KLMA_50019	W0TCB9	W0TCB9	 Glutamate dehydrogenase - GDH3 	KMXK_0E00250
ergosterol biosynthetic process [GO:0006696]; regulation of ergosterol biosynthetic process [GO:0032443]	KLMA_30459	W0TCC0	W0TCC0	 Damage response protein 1 - DAP1 	KMXK_0C04570
cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]	KLMA_50406	W0TCC1	W0TCC1	 Peroxiredoxin DOT5 - DOT5 	KMXK_0E04100
ATP hydrolysis coupled proton transport [GO:0015991]; cellular protein-containing complex assembly [GO:0034622]; cellular response to alkaline pH [GO:0071469]; polyphosphate metabolic process [GO:0006797]; vacuolar acidification [GO:0007035]	KLMA_40417	W0TCC2	W0TCC2	 V-type proton ATPase subunit a - VPH1 	KMXK_0D04410
arginine catabolic process to ornithine [GO:0019547]	KLMA_50024	W0TCC3	W0TCC3	 Arginase - CAR1 	KMXK_0E00300
translation [GO:0006412]	KLMA_30464	W0TCC4	W0TCC4	 54S ribosomal protein L40 - MRPL40 	KMXK_0C04620
"chromosome organization [GO:0051276]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]"	KLMA_40422	W0TCC5	W0TCC5	 Ribosome biogenesis protein YTM1 - YTM1 	KMXK_0D04440
	KLMA_50411	W0TCC7	W0TCC7	" 1,3-beta-glucanosyltransferase - GAS5 "	KMXK_0E04150
	KLMA_30469	W0TCC8	W0TCC8	 26S proteasome regulatory subunit RPN8 - RPN8 	KMXK_0C04670
invasive growth in response to glucose limitation [GO:0001403]; protein processing [GO:0016485]; response to pH [GO:0009268]; sporulation resulting in formation of a cellular spore [GO:0030435]	KLMA_40427	W0TCC9	W0TCC9	 pH-response regulator protein palA/RIM20 - RIM20 	KMXK_0D04490
autophagy of peroxisome [GO:0030242]; protein transport [GO:0015031]	KLMA_50633	W0TCD0	W0TCD0	 Autophagy-related protein 2 - ATG2 	KMXK_0E06280
apoptotic process [GO:0006915]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]	KLMA_50034	W0TCD1	W0TCD1	 Metacaspase-1 - MCA1 	KMXK_0E00400
"DNA catabolic process, endonucleolytic [GO:0000737]"	KLMA_50416	W0TCD2	W0TCD2	 Meiosis-specific protein SPO11 - SPO11 	KMXK_0E04200
ribosomal large subunit export from nucleus [GO:0000055]	KLMA_40432	W0TCD3	W0TCD3	 60S ribosomal export protein NMD3 - NMD3 	KMXK_0D04540
mitochondrial translational initiation [GO:0070124]	KLMA_50039	W0TCD4	W0TCD4	 Uncharacterized protein in HIS3 3'region - KLMA_50039 	KMXK_0E00450
chromatin silencing at rDNA [GO:0000183]; nucleolus organization [GO:0007000]; regulation of exit from mitosis [GO:0007096]	KLMA_30474	W0TCD5	W0TCD5	 Nucleolar protein NET1 - NET1 	KMXK_0C04720
	KLMA_40437	W0TCD7	W0TCD7	 Uncharacterized protein - KLMA_40437 	KMXK_0D04590
	KLMA_50044	W0TCD8	W0TCD8	 Meiosis protein 5 - MEI5 	KMXK_0E00500
transposon integration [GO:0070893]; tRNA transcription by RNA polymerase III [GO:0042797]	KLMA_50426	W0TCD9	W0TCD9	 DNA-directed RNA polymerases I and III subunit RPAC1 - RPC40 	KMXK_0E04270
"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]"	KLMA_30479	W0TCE0	W0TCE0	 U3 small nucleolar RNA-associated protein 7 - UTP7 	KMXK_0C04770
endoplasmic reticulum membrane organization [GO:0090158]; endoplasmic reticulum-plasma membrane tethering [GO:0061817]; lipid transport [GO:0006869]; regulation of phosphatidylinositol dephosphorylation [GO:0060304]	KLMA_40442	W0TCE1	W0TCE1	 Tricalbin-3 - TCB3 	KMXK_0D04640
	KLMA_50049	W0TCE2	W0TCE2	 Thiamine transporter THI72 - THI72 	KMXK_0E00550
"ER to Golgi vesicle-mediated transport [GO:0006888]; late endosome to vacuole transport via multivesicular body sorting pathway [GO:0032511]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]; vesicle coating [GO:0006901]"	KLMA_30484	W0TCE3	W0TCE3	 Coatomer subunit epsilon - SEC28 	KMXK_0C04810
valyl-tRNA aminoacylation [GO:0006438]	KLMA_50431	W0TCE4	W0TCE4	 Valyl-tRNA synthetase - VAS1 	KMXK_0E04320
	KLMA_40447	W0TCE5	W0TCE5	 Weak acid resistance protein 1 - WAR1 	KMXK_0D04690
	KLMA_50436	W0TCE6	W0TCE6	 Protein ASK10 - RGC1 	KMXK_0E04370
	KLMA_30489	W0TCE7	W0TCE7	 54S ribosomal protein L50 - MRPL50 	KMXK_0C04860
	KLMA_50054	W0TCE8	W0TCE8	 UBX domain-containing protein 7 - UBX7 	KMXK_0E00600
translation [GO:0006412]	KLMA_40452	W0TCE9			
	KLMA_50441	W0TCF0	W0TCF0	 Uncharacterized protein YPR117W - KLMA_50441 	KMXK_0E04420
	KLMA_50059	W0TCF1	W0TCF1	 Probable serine/threonine-protein kinase - RTK1 	KMXK_0E00650
positive regulation of ribosomal protein gene transcription by RNA polymerase II [GO:0060963]; regulation of cell size [GO:0008361]	KLMA_40457	W0TCF2	W0TCF2	 Zinc finger protein SFP1 - SFP1 	KMXK_0D04800
	KLMA_60001	W0TCF3	W0TCF3	 DUP super family - KLMA_60001 	KMXK_0F05840
positive regulation of transcription by RNA polymerase II [GO:0045944]; termination of RNA polymerase II transcription [GO:0006369]; transcriptional open complex formation at RNA polymerase II promoter [GO:0001113]	KLMA_50446	W0TCF4	W0TCF4	 Mediator of RNA polymerase II transcription subunit 18 - SRB5 	KMXK_0E04470
	KLMA_50064	W0TCF5	W0TCF5	" Target of rapamycin complex 2 subunit BIT61,HbrB super family conserved domain - BIT61 "	KMXK_0E00710
fungal-type cell wall chitin biosynthetic process [GO:0034221]; UDP-glucose transmembrane transport [GO:0015786]	KLMA_40462	W0TCF6	W0TCF6	 UDP-N-acetylglucosamine transporter YEA4 - YEA4 	KMXK_0D04850
metabolic process [GO:0008152]	KLMA_60006	W0TCF7	W0TCF7	 Uncharacterized sulfatase PB10D8.02c - KLMA_60006 	KMXK_0F05760
	KLMA_50451	W0TCF8	W0TCF8	 Acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase 40 kDa form - KLMA_50451 	KMXK_0E04520
ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]	KLMA_50069	W0TCF9	W0TCF9	 Nucleoporin NUP82 - NUP82 	KMXK_0E00770
respiratory electron transport chain [GO:0022904]	KLMA_40467	W0TCG0			
	KLMA_30494	W0TCG1	W0TCG1	 M-phase phosphoprotein 6 homolog - KLMA_30494 	KMXK_0C04910
	KLMA_60011	W0TCG2	W0TCG2	 L-2-hydroxyglutarate dehydrogenase - KLMA_60011 	KMXK_0F05700
	KLMA_50456	W0TCG3	W0TCG3	 Uncharacterized protein - KLMA_50456 	KMXK_0E04580
	KLMA_50074	W0TCG4	W0TCG4	 Mitochondrial membrane protein YJL062W-A - KLMA_50074 	KMXK_0E00820
glycogen biosynthetic process [GO:0005978]; glycogen catabolic process [GO:0005980]	KLMA_40472	W0TCG5	W0TCG5	 Glycogen debranching enzyme - GDB1 	KMXK_0D04950
"histone acetylation [GO:0016573]; nucleosome assembly [GO:0006334]; nucleosome disassembly [GO:0006337]; transcription, DNA-templated [GO:0006351]"	KLMA_60016	W0TCG6	W0TCG6	 Histone chaperone - ASF1 	KMXK_0F05650
cell division [GO:0051301]; chromosome segregation [GO:0007059]	KLMA_50461	W0TCG7	W0TCG7	 Kinetochore-associated protein DSN1 - DSN1 	KMXK_0E04630
	KLMA_50079	W0TCG8	W0TCG8	 Mitochondrial peculiar membrane protein 1 - MPM1 	KMXK_0E00880
"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]"	KLMA_40477	W0TCG9	W0TCG9	 Superkiller protein 3 - SKI3 	KMXK_0D05000
	KLMA_60021	W0TCH0	W0TCH0	 Carboxypeptidase S - CPS1 	KMXK_0F05590
ribosomal large subunit assembly [GO:0000027]	KLMA_50466	W0TCH1	W0TCH1	 Ribosome assembly protein SQT1 - SQT1 	KMXK_0E04680
glutathione catabolic process [GO:0006751]	KLMA_50084	W0TCH2	W0TCH2	 Probable di-and tripeptidase DUG2 - DUG2 	KMXK_0E00930
translation [GO:0006412]	KLMA_40482	W0TCH3	W0TCH3	 40S ribosomal protein S4 - RPS4B 	KMXK_0D05050
	KLMA_60026	W0TCH4	W0TCH4	 UPF0615 protein YJL123C - MTC1 	KMXK_0F05540
sulfate assimilation [GO:0000103]	KLMA_50471	W0TCH5	W0TCH5	 Sulfite reductase [NADPH] flavoprotein component - MET10 	KMXK_0E04730
	KLMA_40487	W0TCH6	W0TCH6	 Uncharacterized protein YJR142W - KLMA_40487 	KMXK_0D05100
cytoplasmic translation [GO:0002181]; N-terminal peptidyl-proline dimethylation [GO:0018016]	KLMA_50089	W0TCH7	W0TCH7	 Methyltransferase-like protein YBR261C - TAE1 	KMXK_0E00980
	KLMA_60031	W0TCH8	W0TCH8	 tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61 - TRM61 	KMXK_0F05490
"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]"	KLMA_50476	W0TCH9	W0TCH9	 Protein FAF1 - FAF1 	KMXK_0E04800
"mRNA splicing, via spliceosome [GO:0000398]"	KLMA_30499	W0TCI0	W0TCI0	 Bud site selection protein 31 - BUD31 	KMXK_0C04960
intracellular signal transduction [GO:0035556]; negative regulation of small GTPase mediated signal transduction [GO:0051058]; negative regulation of TOR signaling [GO:0032007]; positive regulation of autophagy [GO:0010508]; regulation of autophagosome assembly [GO:2000785]	KLMA_40492	W0TCI1	W0TCI1	 Vacuolar membrane-associated protein IML1 - IML1 	KMXK_0D05150
"intronic box C/D snoRNA processing [GO:0034965]; nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay [GO:0000294]; rRNA processing [GO:0006364]; tRNA 5'-leader removal [GO:0001682]"	KLMA_50094	W0TCI2	W0TCI2	 RNases MRP/P 32.9 kDa subunit - POP4 	KMXK_0E01030
cellular potassium ion homeostasis [GO:0030007]	KLMA_60036	W0TCI3	W0TCI3	 Potassium transport protein - TRK1 	KMXK_0F05430
	KLMA_50481	W0TCI4	W0TCI4	 Uncharacterized protein YGR130C - KLMA_50481 	KMXK_0E04850
pyridoxal 5'-phosphate salvage [GO:0009443]	KLMA_30504	W0TCI5	W0TCI5	 Putative pyridoxal kinase BUD17 - BUD17 	KMXK_0C05000
cellular response to DNA damage stimulus [GO:0006974]; cellular response to heat [GO:0034605]; cellular response to nutrient levels [GO:0031669]; cellular response to salt stress [GO:0071472]	KLMA_40497	W0TCI6	W0TCI6	 TEL2-interacting protein 2 - TTI2 	KMXK_0D05210
nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]	KLMA_50099	W0TCI7	W0TCI7	 DNA-directed RNA polymerase I subunit RPA43 - RPA43 	KMXK_0E01080
	KLMA_60041	W0TCI8	W0TCI8	 Mitochondrial RNA-splicing protein MRS4 - MRS4 	KMXK_0F05380
histone acetylation [GO:0016573]; RNA polymerase II transcriptional preinitiation complex assembly [GO:0051123]	KLMA_50486	W0TCI9	W0TCI9	 Transcription initiation factor TFIID subunit 12 - TAF12 	KMXK_0E04900
amino acid transport [GO:0006865]; glycine betaine transport [GO:0031460]	KLMA_30509	W0TCJ0	W0TCJ0	 Choline transport protein - HNM1 	KMXK_0C05050
hypoxanthine metabolic process [GO:0046100]; nucleoside metabolic process [GO:0009116]; XMP salvage [GO:0032265]	KLMA_40502	W0TCJ1	W0TCJ1	 Xanthine phosphoribosyltransferase 1 - XPT1 	KMXK_0D05260
	KLMA_60046	W0TCJ2	W0TCJ2	 Uncharacterized protein YGR237C - KLMA_60046 	KMXK_0F05320
mitochondrial alanyl-tRNA aminoacylation [GO:0070143]	KLMA_50104	W0TCJ3	W0TCJ3	 Alanine--tRNA ligase - ALA1 	KMXK_0E01130
mRNA 5'-splice site recognition [GO:0000395]	KLMA_30514	W0TCJ4	W0TCJ4	 Pre-mRNA-splicing ATP-dependent RNA helicase PRP28 - PRP28 	KMXK_0C05090
U6 snRNA 3'-end processing [GO:0034477]	KLMA_50491	W0TCJ5	W0TCJ5	 Uncharacterized protein YLR132C - KLMA_50491 	KMXK_0E04950
proteasome regulatory particle assembly [GO:0070682]; proteolysis [GO:0006508]	KLMA_60051	W0TCJ6	W0TCJ6	 Probable 26S proteasome regulatory subunit p28 - KLMA_60051 	KMXK_0F05260
	KLMA_40507	W0TCJ7	W0TCJ7	 Uncharacterized membrane protein YHR192W - KLMA_40507 	KMXK_0D05320
ATP hydrolysis coupled proton transport [GO:0015991]	KLMA_50109	W0TCJ8	W0TCJ8	 V-type proton ATPase subunit E - VMA4 	KMXK_0E01180
ER to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]	KLMA_30519	W0TCJ9	W0TCJ9	 Coatomer subunit beta - SEC26 	KMXK_0C05140
	KLMA_50496	W0TCK0	W0TCK0	 Vacuolar protein sorting-associated protein 70 - VPS70 	KMXK_0E05000
lipid metabolic process [GO:0006629]	KLMA_60056	W0TCK1	W0TCK1	 Uncharacterized protein YHR151C - MTC6 	KMXK_0F05210
allantoin catabolic process [GO:0000256]	KLMA_40512	W0TCK2	W0TCK2	 Allantoicase - DAL2 	KMXK_0D05370
	KLMA_50114	W0TCK3	W0TCK3	 Ras_like_GTPase super family - KLMA_50114 	KMXK_0E01230
transmembrane transport [GO:0055085]	KLMA_30524	W0TCK4	W0TCK4	 Putative cation exchanger YDL206W - KLMA_30524 	KMXK_0C05180
	KLMA_60061	W0TCK5	W0TCK5	 Uncharacterized protein YHR149C - SKG6 	KMXK_0F05150
