"prot"	"anaerobic_A"	"anaerobic_B"	"anaerobic_C"	"high_temp_A"	"high_temp_B"	"high_temp_C"	"low_pH_A"	"low_pH_B"	"low_pH_C"	"osmotic_stress_A"	"osmotic_stress_B"	"osmotic_stress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"uniprotID_CENPK"	"GeneName_CENPK"	"uniprotID_S288c"	"GeneName_S288C"	"Protein_name"
"c946.a1.a1"	231.091333757926	333.887599932988	120.630769475778	41.6763580244084	134.615092039554	124.812443035178	128.185390687208	79.4703182122265	106.792685760166	159.578492274957	197.796950306932	150.043021458871	138.795037583374	111.556136573808	105.590616051189	"Chassy_SC_4641;N1NWJ5;P28000; DNA-directed RNA polymerases I and III subunit RPAC2 - RPC19"	"Chassy_SC_4641"	"N1NWJ5"	"CENPK1137D_2566"	"P28000"	"YNL113W"	" DNA-directed RNA polymerases I and III subunit RPAC2 - RPC19"
"c947.a1.a1"	19.4412036150216	30.9420925464043	30.651517261344	42.1305680907488	60.9157776902369	31.7140541235744	47.2608575618159	29.3000268539576	39.373550162754	72.2121703613158	45.6250727036621	29.2754491081661	62.807279078728	65.7408961361066	62.2253686436695	"Chassy_SC_3630;N1P8A6;P38174; Methionine aminopeptidase 2 - MAP2"	"Chassy_SC_3630"	"N1P8A6"	"CENPK1137D_4599"	"P38174"	"YBL091C"	" Methionine aminopeptidase 2 - MAP2"
"c948.a1.a1"	78.5456604161682	100.182374206833	74.0829152694189	19.65366785988	25.7968209573187	31.1484496115438	41.6603770418856	28.7774753275383	26.6514019787629	11.1532723126375	21.2838341763911	19.8161394912421	34.6379746230877	10.1537748140528	26.3514109934965	"Chassy_SC_2663;N1P9M1;P38694; Putative aldehyde dehydrogenase-like protein YHR039C - MSC7"	"Chassy_SC_2663"	"N1P9M1"	"CENPK1137D_5435"	"P38694"	"YHR039C"	" Putative aldehyde dehydrogenase-like protein YHR039C - MSC7"
"c949.a1.a1"	61.898408181066	40.0335955560974	14.463799906865	60.0457304806046	33.9825867484676	53.4358587919221	54.8799163719473	60.5929397071642	45.72107345645	40.2844129492553	28.0375532487468	37.8772536977509	24.1472363639541	79.8364715500312	45.2064322422817	"Chassy_SC_1336;N1PA93;P43123; UDP-N-acetylglucosamine pyrophosphorylase - QRI1"	"Chassy_SC_1336"	"N1PA93"	"CENPK1137D_3723"	"P43123"	"YDL103C"	" UDP-N-acetylglucosamine pyrophosphorylase - QRI1"
"c950.a1.a1"	25.7107433727406	31.4220887972088	31.1270058969252	47.1294733547223	50.401352380829	11.7460716385845	62.5018802544006	29.7545501870929	35.8861503718585	41.1768961737611	51.0386103425621	29.7295911734278	27.500910633057	37.4868396978222	18.7773969045948	"Chassy_SC_1128;N1P728;P32916; Signal recognition particle receptor subunit alpha homolog - SRP101"	"Chassy_SC_1128"	"N1P728"	"CENPK1137D_4114"	"P32916"	"YDR292C"	" Signal recognition particle receptor subunit alpha homolog - SRP101"
"c951.a1.a1"	0	0	0	61.0152869426836	61.4971686573591	66.6441898945294	52.5577574896097	39.9922852578837	43.7864568634266	0	0	0	15.9375526179103	31.5226393489385	36.6207644487552	"Chassy_SC_3898;N1P0M4;P34231; Uncharacterized protein YKL187C - YKL187C"	"Chassy_SC_3898"	"N1P0M4"	"CENPK1137D_1123"	"P34231"	"YKL187C"	" Uncharacterized protein YKL187C - YKL187C"
"c952.a1.a1"	0	0	0	126.14824842212	131.461440526434	116.549025524907	97.5250810418594	146.650952360811	117.893126351708	71.5879486946175	0	0	135.543461748477	141.874457410669	134.287649429391	"Chassy_SC_3478;N1P673;P53315; 6-phosphogluconolactonase 4 - SOL4"	"Chassy_SC_3478"	"N1P673"	"CENPK1137D_3215"	"P53315"	"YGR248W"	" 6-phosphogluconolactonase 4 - SOL4"
"c953.a1.a1"	126.492589456546	106.540888402767	55.8525889643557	99.9757707571118	90.437417177094	57.7887226349872	112.149939474045	168.642725085425	71.7457049371301	82.3232754836308	132.884396840206	53.3451447719173	71.6015169202731	74.945897292303	134.046359356168	"Chassy_SC_4961;N1P8X5;Q05359; Protein ERP1 - ERP1"	"Chassy_SC_4961"	"N1P8X5"	"CENPK1137D_4981"	"Q05359"	"YAR002C-A"	" Protein ERP1 - ERP1"
"c954.a1.a1"	0	23.8901211528755	34.3391733314812	32.5286460318736	47.0325433536493	12.9582135621079	25.1478627735285	32.8250863465082	39.5894401761454	24.0397968896299	35.2267227196923	22.6033202166285	20.9088609951511	41.3553134630313	20.7151400669922	"Chassy_SC_5159;N1P0J6;P36024; Phosphopantothenoylcysteine decarboxylase subunit SIS2 - SIS2"	"Chassy_SC_5159"	"N1P0J6"	"CENPK1137D_1083"	"P36024"	"YKR072C"	" Phosphopantothenoylcysteine decarboxylase subunit SIS2 - SIS2"
"c954.a2.a1"	0	0	10.5302248905028	35.6175792759072	32.2194252809428	20.5879323971968	0	0	0	29.3286640211472	20.4124602794471	35.9120203060183	0	18.4012919098675	0	"Chassy_SC_366;N1NYA2;Q08438; Phosphopantothenoylcysteine decarboxylase subunit VHS3 - VHS3"	"Chassy_SC_366"	"N1NYA2"	"CENPK1137D_2074"	"Q08438"	"YOR054C"	" Phosphopantothenoylcysteine decarboxylase subunit VHS3 - VHS3"
"c955.a1.a1"	49.2391837752999	28.5820180040163	28.3136060336023	50.6811705349791	35.2041540431597	29.2950990493269	30.0867736063787	51.1430385796778	58.1335535499717	28.7610892852084	15.3710058768062	27.0424959860224	89.3213984979649	37.9926633503652	98.5998118943335	"Chassy_SC_1382;N1NY34;Q08208; Nucleolar protein 12 - NOP12"	"Chassy_SC_1382"	"N1NY34"	"CENPK1137D_1979"	"Q08208"	"YOL041C"	" Nucleolar protein 12 - NOP12"
"c956.a1.a1"	0	0	0	28.5175886131385	33.5948188288053	40.564165764042	41.6603770418856	70.8164424066184	58.0175163643629	21.0754864303334	0	10.4868184495582	26.5978404059671	52.6074580381752	42.1194763018329	"Chassy_SC_1817;N1NXF7;P53925; Uncharacterized vacuolar membrane protein YNL115C - YNL115C"	"Chassy_SC_1817"	"N1NXF7"	"CENPK1137D_2565"	"P53925"	"YNL115C"	" Uncharacterized vacuolar membrane protein YNL115C - YNL115C"
"c957.a1.a1"	16.9124915995063	14.2448809677877	14.1111081681086	47.7296087286612	72.1729112293408	52.1328550120981	41.1136507969129	25.4889804070558	54.7479810678758	39.3020998821955	39.6906320260612	48.1241766764716	54.6379535362764	35.7800527716921	44.1040984646321	"Chassy_SC_5149;N1P151;P38821; Aspartyl aminopeptidase 4 - APE4"	"Chassy_SC_5149"	"N1P151"	"CENPK1137D_5259"	"P38821"	"YHR113W"	" Aspartyl aminopeptidase 4 - APE4"
"c958.a1.a1"	0	0	0	0	0	0	67.9875864968665	68.1441071790539	82.1867466255417	0	0	0	0	4.64069849437506	8.30023737809744	"Chassy_SC_5360;N1P1Q8;Q02785; ATP-dependent permease PDR12 - PDR12"	"Chassy_SC_5360"	"N1P1Q8"	"CENPK1137D_1642"	"Q02785"	"YPL058C"	" ATP-dependent permease PDR12 - PDR12"
"c958.a2.a1"	0	0	0	0	4.32638450469922	0	5.36507759164929	4.82627001006897	4.46970627660683	0	0	0	0	0	4.419394792399	"Chassy_SC_4308;N1P6B2;P32568; Protein SNQ2 - SNQ2"	"Chassy_SC_4308"	"N1P6B2"	"CENPK1137D_3834"	"P32568"	"YDR011W"	" Protein SNQ2 - SNQ2"
"c959.a1.a1"	82.5353573623404	111.11440238636	68.8642089535454	23.7916863159188	31.2282611337562	13.7522436798163	38.7256481371241	45.3670371394786	60.9644940412575	0	25.7650790648815	55.6351084584306	22.1900765946282	43.8894100234508	60.2782712808834	"Chassy_SC_4224;N1P1V8;P20447; ATP-dependent RNA helicase DBP3 - DBP3"	"Chassy_SC_4224"	"N1P1V8"	"CENPK1137D_2897"	"P20447"	"YGL078C"	" ATP-dependent RNA helicase DBP3 - DBP3"
"c960.a1.a1"	15.4167176700782	12.985035754913	12.863094084021	23.024854697281	34.816350655258	36.49133237951	37.4774788796167	23.234684985458	21.5181117297248	18.9594082832314	47.1170893054728	12.2856187842037	11.3646266538026	17.2603660091299	16.3373592538068	"Chassy_SC_1829;N1P648;P30822; Exportin-1 - CRM1"	"Chassy_SC_1829"	"N1P648"	"CENPK1137D_3185"	"P30822"	"YGR218W"	" Exportin-1 - CRM1"
"c961.a1.a1"	73.7737789245223	62.1374262414644	32.5746873261228	159.873394561327	144.620409224826	120.345718508145	123.597956817105	136.46455826554	102.970843184277	33.0895149672029	63.1448537969581	136.350087680263	149.111030788322	156.075743633398	124.96001195282	"Chassy_SC_1589;N1P782;Q06485; Autophagy-related protein 33 - ATG33"	"Chassy_SC_1589"	"N1P782"	"CENPK1137D_725"	"Q06485"	"YLR356W"	" Autophagy-related protein 33 - ATG33"
"c962.a1.a1"	39.7837755036014	33.5086727560907	33.1939948743837	137.803183301491	124.655842932644	177.942258456157	125.947792038549	139.059012362914	128.7853640763	174.698613390991	64.3453590911079	86.9271818743923	80.4106806032317	58.0056357475393	127.335742465853	"Chassy_SC_4943;N1P9M3;CENPK specific;No description in SC288c, annotation and gene name in CENPK: Dog2p  -CENPK1137D_5440"	"Chassy_SC_4943"	"N1P9M3"	"CENPK1137D_5440"	""	""	" Dog2p  "
"c963.a1.a1"	89.7113602804285	47.2736988697149	60.9856974241783	57.7702364983657	52.258571642474	33.3927725515854	49.7625141524076	71.551214562615	53.989761063346	61.9495477423771	48.0401423768277	44.7273811019592	53.8812573336088	29.8461323627231	40.9910559810238	"Chassy_SC_370;N1P5J9;P32628; UV excision repair protein RAD23 - RAD23"	"Chassy_SC_370"	"N1P5J9"	"CENPK1137D_3619"	"P32628"	"YEL037C"	" UV excision repair protein RAD23 - RAD23"
"c964.a1.a1"	22.1633493762175	51.1836333694016	34.9433244683176	90.7579881529002	56.5807972574482	83.8517792369668	70.1649072461928	63.1183392629129	44.8866112263169	35.4955873074789	52.0134682332767	17.6620255520282	58.3376927717534	88.6021125059765	70.9381277323784	"Chassy_SC_4141;N1NXF0;P28625; Protein YIM1 - YIM1"	"Chassy_SC_4141"	"N1NXF0"	"CENPK1137D_184"	"P28625"	"YMR152W"	" Protein YIM1 - YIM1"
"c965.a1.a1"	175.817235739504	148.085548510653	180.047853808797	106.705059308946	96.5246868371176	151.780074128562	191.323528674897	140.226797574794	68.726319092797	149.013330058272	150.48644393172	140.10917110977	36.2972814524805	71.7918327866503	157.599623089387	"Chassy_SC_3214;N1P5Y1;P38912; Eukaryotic translation initiation factor 1A - TIF11"	"Chassy_SC_3214"	"N1P5Y1"	"CENPK1137D_300"	"P38912"	"YMR260C"	" Eukaryotic translation initiation factor 1A - TIF11"
"c966.a1.a1"	71.126308930537	86.9261990068554	86.1098804266645	29.7498409543119	160.62812886209	61.4021509129115	63.0614906046515	56.728309273513	99.2755977792032	87.4708066627298	141.193426964824	107.105232709911	99.076082678214	150.474758377091	164.081374513722	"Chassy_SC_417;N1P6W6;Q04935; Cytochrome c oxidase protein 20, mitochondrial - COX20"	"Chassy_SC_417"	"N1P6W6"	"CENPK1137D_4054"	"Q04935"	"YDR231C"	" Cytochrome c oxidase protein 20, mitochondrial - COX20"
"c967.a1.a1"	147.831732463105	147.202474396214	100.495871175123	73.1001479902394	86.1147925725927	55.0266031260284	82.0016401030438	50.8380588300825	47.0821545767764	78.3884813769851	103.093343400742	73.7044474208323	24.8660809806349	71.3637187012475	107.966349914903	"Chassy_SC_570;N1P9A6;Q00245; GTP-binding protein RHO3 - RHO3"	"Chassy_SC_570"	"N1P9A6"	"CENPK1137D_5140"	"Q00245"	"YIL118W"	" GTP-binding protein RHO3 - RHO3"
"c968.a1.a1"	0	27.22366640664	14.2716310395747	70.0437759349995	63.3611337719228	64.713810389124	78.5730899812543	48.7124814321866	45.113614354831	63.5341657474413	27.6650408464669	25.7573096981089	23.8264114707634	57.8405685717242	44.6058107642349	"Chassy_SC_614;N1P9L7;Q00772; Mitogen-activated protein kinase SLT2/MPK1 - SLT2"	"Chassy_SC_614"	"N1P9L7"	"CENPK1137D_5425"	"Q00772"	"YHR030C"	" Mitogen-activated protein kinase SLT2/MPK1 - SLT2"
"c969.a1.a1"	195.415871349874	164.592887465306	149.386304108911	32.2896514277369	15.4575779501948	18.6642993217952	19.1686857679165	32.5839137348523	15.9696469673651	80.3055622231198	81.0994458158136	75.506974806787	15.9375526179103	16.6819675471761	29.8369503520022	"Chassy_SC_2117;N1P6H7;P32451; Biotin synthase, mitochondrial - BIO2"	"Chassy_SC_2117"	"N1P6H7"	"CENPK1137D_3310"	"P32451"	"YGR286C"	" Biotin synthase, mitochondrial - BIO2"
"c970.a1.a1"	67.5476766981446	49.3853202385542	33.7156070303366	39.1994621570229	22.1847434044388	26.7870356282078	27.5109319540055	32.2290144061543	15.7957078563552	26.2987444449909	26.5587282013503	24.727286370786	29.787956443705	23.9419895346939	36.2218963193761	"Chassy_SC_2065;N1PAZ0;P31382; Dolichyl-phosphate-mannose--protein mannosyltransferase 2 - PMT2"	"Chassy_SC_2065"	"N1PAZ0"	"CENPK1137D_4958"	"P31382"	"YAL023C"	" Dolichyl-phosphate-mannose--protein mannosyltransferase 2 - PMT2"
"c971.a1.a1"	0	17.7329881955102	17.5664587957241	45.6252083489151	15.0526776646645	64.8984926317255	66.6523179156418	59.9585145904583	42.6395016972623	106.506945338905	121.588508230271	113.203984754576	42.5538086903445	44.5414219234213	42.1595469790969	"Chassy_SC_1797;N1PAL9;P32771; S-(hydroxymethyl)glutathione dehydrogenase - SFA1"	"Chassy_SC_1797"	"N1PAL9"	"CENPK1137D_4353"	"P32771"	"YDL168W"	" S-(hydroxymethyl)glutathione dehydrogenase - SFA1"
"c973.a1.a1"	73.9461060809935	47.8255998948338	17.2789852546558	58.4446802907307	52.8686690105732	63.8364345525309	65.5615586411382	72.3865456158173	67.0386440472446	33.1668083105346	63.2923529932747	85.5046262484055	41.8574193831761	70.0288795793805	54.0052601086685	"Chassy_SC_3866;N1P9U0;P53206; Putative cysteine synthase - YGR012W"	"Chassy_SC_3866"	"N1P9U0"	"CENPK1137D_2983"	"P53206"	"YGR012W"	" Putative cysteine synthase - YGR012W"
"c974.a1.a1"	88.7900983561749	91.7885991750586	74.0829152694189	53.8875080778784	33.5948188288053	94.0785952921331	96.6209874557689	86.9174706488589	50.3611177964641	57.7859284769018	0	37.4450445790744	65.452733841705	68.5099154178947	64.8463132263836	"Chassy_SC_2587;N1NWX0;P36520; 54S ribosomal protein L10, mitochondrial - MRPL10"	"Chassy_SC_2587"	"N1NWX0"	"CENPK1137D_2756"	"P36520"	"YNL284C"	" 54S ribosomal protein L10, mitochondrial - MRPL10"
"c975.a1.a1"	13.2349684693895	21.0644169639874	11.042729604579	37.3510823561071	49.0259218265044	40.7968682937596	51.4257279531679	54.6905472618629	42.8433503681517	21.1963891757737	21.4059321404845	28.9182838148764	9.75632288586229	36.4638404672487	42.3611011078952	"Chassy_SC_47;N1P5E5;P53145; Large subunit GTPase 1 - LSG1"	"Chassy_SC_47"	"N1P5E5"	"CENPK1137D_2875"	"P53145"	"YGL099W"	" Large subunit GTPase 1 - LSG1"
"c976.a1.a1"	9.06920974393017	14.4343083266003	14.2987566262634	42.7841281141215	17.7785772076939	14.7944239653359	35.2392764758196	37.4764809810717	29.3582362149275	27.4462946239554	7.76256729264637	31.6736518549682	18.3306214357878	13.2231109356835	18.1607879379663	"Chassy_SC_2036;N1P9G5;P14922; General transcriptional corepressor CYC8 - CYC8"	"Chassy_SC_2036"	"N1P9G5"	"CENPK1137D_4660"	"P14922"	"YBR112C"	" General transcriptional corepressor CYC8 - CYC8"
"c977.a1.a1"	0	12.0493220280824	22.554863806949	31.0017026985686	44.8247653707642	44.0976347717181	34.7768169718211	40.7409875121234	37.7310525971787	43.2937949382026	43.7217881246695	49.9620297435761	28.9147287968757	48.3753200944039	37.3063478986121	"Chassy_SC_4268;N1P3B8;P32608; Retrograde regulation protein 2 - RTG2"	"Chassy_SC_4268"	"N1P3B8"	"CENPK1137D_2824"	"P32608"	"YGL252C"	" Retrograde regulation protein 2 - RTG2"
"c978.a1.a1"	51.727806030486	56.7389642081642	93.954299627264	40.8840335998402	48.1629677883996	44.6557483445349	45.8625310808193	53.727884514331	49.7584805950549	57.0944436222784	44.27514486379	28.4092643234852	13.9073000296028	27.5070340886587	37.7785088029833	"Chassy_SC_357;N1P6K6;P32485; Mitogen-activated protein kinase HOG1 - HOG1"	"Chassy_SC_357"	"N1P6K6"	"CENPK1137D_500"	"P32485"	"YLR113W"	" Mitogen-activated protein kinase HOG1 - HOG1"
"c979.a1.a1"	39.0415209915749	90.1617739582647	61.5538974993166	84.6059478144158	76.5339775848787	33.7038910051619	151.699540655062	136.46455826554	126.382587659066	90.7266530502518	91.6235573154445	85.3053626240253	126.128595385998	156.075743633398	147.729514727273	"Chassy_SC_4841;N1P626;Q03559; Uncharacterized protein YMR295C - YMR295C"	"Chassy_SC_4841"	"N1P626"	"CENPK1137D_340"	"Q03559"	"YMR295C"	" Uncharacterized protein YMR295C - YMR295C"
"c980.a1.a1"	153.32505884131	129.141067105527	104.230229224162	52.2509922752991	47.2659000329057	82.8108733516704	135.939948283014	144.570246494476	48.8316953375455	56.0310211061155	56.5849317831174	52.6829372952201	70.712681393625	96.3893518791209	91.2348827978404	"Chassy_SC_4607;N1NXJ8;P32352; C-8 sterol isomerase - ERG2"	"Chassy_SC_4607"	"N1NXJ8"	"CENPK1137D_239"	"P32352"	"YMR202W"	" C-8 sterol isomerase - ERG2"
"c981.a1.a1"	37.8666404515723	41.5349909872255	41.1449384454335	29.9286035758552	43.2731919987177	22.528947428461	0	48.2731270317101	36.425022414425	60.6451046443363	70.5556474950818	39.2977790054463	10.1806508005142	38.0497479414763	19.0593612312002	"Chassy_SC_4221;N1P102;P32769; Elongation factor 1 alpha-like protein - HBS1"	"Chassy_SC_4221"	"N1P102"	"CENPK1137D_1096"	"P32769"	"YKR084C"	" Elongation factor 1 alpha-like protein - HBS1"
"c982.a1.a1"	54.8622883731243	46.2088488202657	45.7749043674749	62.9176920952478	10.9851599186175	36.3681422987896	37.3509596941739	33.5998526656668	31.1175031731491	46.4983552420829	24.8504667052181	33.5716680963638	31.0549660348492	32.5054886400707	49.1776357025442	"Chassy_SC_3905;N1P6N7;Q03761; Transcription initiation factor TFIID subunit 12 - TAF12"	"Chassy_SC_3905"	"N1P6N7"	"CENPK1137D_3969"	"Q03761"	"YDR145W"	" Transcription initiation factor TFIID subunit 12 - TAF12"
"c983.a1.a1"	122.559063285682	134.432036438084	102.258392196736	126.14824842212	190.751329784929	105.803186089157	141.509470926396	67.3667838069873	117.893126351707	103.874538080447	104.901419521755	35.6209961567592	62.2643558535825	123.151708478802	143.06891176661	"Chassy_SC_1262;N1P608;P37267; Assembly factor CBP4 - CBP4"	"Chassy_SC_1262"	"N1P608"	"CENPK1137D_3140"	"P37267"	"YGR174C"	" Assembly factor CBP4 - CBP4"
"c984.a1.a1"	25.8253080349632	77.6689338163347	76.9395496432973	38.5700755337587	50.6259360821774	42.1283184414555	62.7803827735931	73.5471217120808	68.113477044803	78.1555431063212	78.9281720703996	90.1932846237451	67.9765887504454	19.9266551324116	127.260072626599	"Chassy_SC_1167;N1P9R9;P07273; Transcription elongation factor S-II - DST1"	"Chassy_SC_1167"	"N1P9R9"	"CENPK1137D_2928"	"P07273"	"YGL043W"	" Transcription elongation factor S-II - DST1"
"c985.a1.a1"	55.4237689750598	88.210967944997	46.2433813781856	101.595391671864	74.8780325303704	90.4117072077476	71.30158816795	44.2044126118156	59.4021522936354	68.1598954512294	68.8337095829096	44.1673326179491	77.2030771718241	62.0517647522138	76.4877894395123	"Chassy_SC_3125;N1P402;P31334; 54S ribosomal protein L9, mitochondrial - MRPL9"	"Chassy_SC_3125"	"N1P402"	"CENPK1137D_3186"	"P31334"	"YGR220C"	" 54S ribosomal protein L9, mitochondrial - MRPL9"
"c986.a1.a1"	50.4514580432433	42.4937396272421	42.0946835360309	39.8752482288782	36.0708842933197	63.1969650174294	84.5245725987345	93.3236176334068	102.177470767029	99.1712231695329	118.400665247401	110.23596965442	19.6816577045509	73.559355821413	69.6257322641567	"Chassy_SC_88;N1NZN7;Q06143; Mitochondrial dicarboxylate transporter - DIC1"	"Chassy_SC_88"	"N1NZN7"	"CENPK1137D_718"	"Q06143"	"YLR348C"	" Mitochondrial dicarboxylate transporter - DIC1"
"c987.a1.a1"	26.5357490832308	0	60.7056854971938	57.5049881544508	83.1453558126937	100.394111749294	103.107175248956	92.7522592593085	85.8997433868958	80.3055622231197	62.2747184352865	39.9587385234187	36.9632293539384	56.1390080786259	69.1994602636635	"Chassy_SC_75;N1P6Q7;P32469; Diphthine methyl ester synthase - DPH5"	"Chassy_SC_75"	"N1P6Q7"	"CENPK1137D_550"	"P32469"	"YLR172C"	" Diphthine methyl ester synthase - DPH5"
"c988.a1.a1"	26.3743645515462	41.9767235077971	41.5825226831153	91.3556178806625	97.6978175443641	99.7835370616246	83.4961724883632	57.676123317654	53.4150244112811	97.964619057645	98.933076304956	57.627742846735	36.738427203446	38.4544142400791	68.7786045172343	"Chassy_SC_1210;N1NZ06;P54003; Protein SUR7 - SUR7"	"Chassy_SC_1210"	"N1NZ06"	"CENPK1137D_403"	"P54003"	"YML052W"	" Protein SUR7 - SUR7"
"c989.a1.a1"	27.0325292754214	43.0242406368904	22.554863806949	58.5815486456464	84.701933910822	102.27360668924	105.037461903979	111.705881533794	54.7479810678758	43.2937949382026	23.1378293716643	40.7068127436375	71.1541997079733	91.4111458623168	70.4949549211327	"Chassy_SC_3882;N1P1J3;P38765; Uncharacterized isomerase YHI9 - YHI9"	"Chassy_SC_3882"	"N1P1J3"	"CENPK1137D_5424"	"P38765"	"YHR029C"	" Uncharacterized isomerase YHI9 - YHI9"
"c990.a1.a1"	53.5972395752498	55.4072540896116	44.7193981270304	32.5286460318736	29.4251968163127	35.5295430339701	47.5199946507942	32.8250863465082	30.3999764138874	45.4261672210131	35.2267227196923	52.4228361378926	39.5098769065047	31.7559568478717	20.7151400669922	"Chassy_SC_2615;N1NZ74;P25045; Serine palmitoyltransferase 1 - LCB1"	"Chassy_SC_2615"	"N1NZ74"	"CENPK1137D_341"	"P25045"	"YMR296C"	" Serine palmitoyltransferase 1 - LCB1"
"c991.a1.a1"	0	0	0	67.3038178992684	115.045170445179	90.2269569303921	39.9547743393702	83.3590133481616	118.856315215068	104.723194837308	20.4124602794472	35.9120203060183	48.2022335973903	34.7715152177888	47.7556391399504	"Chassy_SC_2022;N1P149;P36059; ATP-dependent (S)-NAD(P)H-hydrate dehydratase - YKL151C"	"Chassy_SC_2022"	"N1P149"	"CENPK1137D_1156"	"P36059"	"YKL151C"	" ATP-dependent (S)-NAD(P)H-hydrate dehydratase - YKL151C"
"c992.a1.a1"	0	0	0	312.908634705071	435.785990368054	341.775701071635	0	373.296270767521	345.717226968755	0	0	0	182.587917640582	577.234214762666	393.793558738795	"Chassy_SC_1650;N1NYI8;P50263; Protein SIP18 - SIP18"	"Chassy_SC_1650"	"N1NYI8"	"CENPK1137D_208"	"P50263"	"YMR175W"	" Protein SIP18 - SIP18"
"c993.a1.a1"	32.3832213546855	39.5767808886239	62.6645392740691	48.3643134860455	23.1527784495072	40.564165764042	66.5889680053257	59.90152682708	45.1993602134246	27.4462946239554	40.2184350741386	37.4450445790745	34.6379746230877	47.2154620433593	34.3170532398004	"Chassy_SC_3735;N1P8S5;P38333; Essential nuclear protein 1 - ENP1"	"Chassy_SC_3735"	"N1P8S5"	"CENPK1137D_4804"	"P38333"	"YBR247C"	" Essential nuclear protein 1 - ENP1"
"c994.a1.a1"	117.19027174153	98.7058270934799	75.0825431680274	25.9400397100354	83.7866118491208	101.168398293043	54.9857585111422	114.718670133311	86.5622425539987	76.2691875154771	100.306134285402	71.7117900783127	24.1938070462978	47.8525575590068	85.5878888426504	"Chassy_SC_4999;N1P1A5;P22353; 54S ribosomal protein L8, mitochondrial - MRPL8"	"Chassy_SC_4999"	"N1P1A5"	"CENPK1137D_1236"	"P22353"	"YJL063C"	" 54S ribosomal protein L8, mitochondrial - MRPL8"
"c995.a1.a1"	190.750839269596	233.123940555766	230.934687990519	284.886215831217	316.298986580963	238.940054141416	169.12212146671	220.752287788569	266.243305467572	234.58450232247	308.515999157025	220.567114114867	265.708233796725	213.562275239178	263.246442803782	"Chassy_SC_4131;N1P4S0;P40422; DNA-directed RNA polymerases I, II, and III subunit RPABC4 - RPC10"	"Chassy_SC_4131"	"N1P4S0"	"CENPK1137D_5292"	"P40422"	"YHR143W-A"	" DNA-directed RNA polymerases I, II, and III subunit RPABC4 - RPC10"
"c996.a1.a1"	79.7400918046373	97.4534345062701	96.5382553059853	119.091759130613	82.7235162378772	68.838285360477	133.593704526711	92.2816788735879	85.4639293733169	98.0639971114425	128.969781680545	63.5450678084713	58.7814080852303	142.696690572486	110.045625994599	"Chassy_SC_2234;N1NXY7;Q08962; 60S ribosome subunit biogenesis protein NIP7 - NIP7"	"Chassy_SC_2234"	"N1NXY7"	"CENPK1137D_1914"	"Q08962"	"YPL211W"	" 60S ribosome subunit biogenesis protein NIP7 - NIP7"
"c997.a1.a1"	18.5914977863823	42.9348646873442	55.3883603224425	52.4680180801804	36.4453340626601	30.3279456720503	45.1952536551865	64.9841622067161	71.1493778593052	56.2637473554048	30.0694588676736	76.7607634026519	37.5770014663677	51.2216867684853	59.5057192087497	"Chassy_SC_3177;N1NVJ2;CENPK specific;No description in SC288c, annotation and gene name in CENPK: Rpa135p  -CENPK1137D_1711"	"Chassy_SC_3177"	"N1NVJ2"	"CENPK1137D_1711"	""	""	" Rpa135p  "
"c999.a1.a1"	172.710589287703	111.702805984502	144.10282440511	104.819607677898	65.3471621763675	114.489633480181	117.583616187657	169.068036336025	127.572158502539	146.380301896105	113.513831828049	105.686123423436	97.7633570023642	102.329710710017	96.8575779519026	"Chassy_SC_807;N1P6N3;P32495; H/ACA ribonucleoprotein complex subunit 2 - NHP2"	"Chassy_SC_807"	"N1P6N3"	"CENPK1137D_3964"	"P32495"	"YDL208W"	" H/ACA ribonucleoprotein complex subunit 2 - NHP2"
"d1000.a1.a1"	36.0300167066083	108.359326409521	56.8058799690675	28.4769938390124	91.9810014205982	58.7750595350883	87.5876577006353	125.938236761533	95.0280907606967	109.038216311785	58.2741163627232	78.7252535875889	50.1883616315249	144.036694979716	115.321104402917	"Chassy_SC_2961;N1P967;P40553; Peroxiredoxin DOT5 - DOT5"	"Chassy_SC_2961"	"N1P967"	"CENPK1137D_5050"	"P40553"	"YIL010W"	" Peroxiredoxin DOT5 - DOT5"
"d1001.a1.a1"	25.4475096787037	58.7680130583838	40.1212187074839	71.8167203771917	64.964927520509	60.2341921146217	22.5620859094851	38.3521890782654	67.1170451868827	94.5219205857151	77.7735320703505	55.6025735136875	51.4343233395899	101.731154315911	81.4497241105579	"Chassy_SC_494;N1NZQ4;P28272; Dihydroorotate dehydrogenase (fumarate) - URA1"	"Chassy_SC_494"	"N1NZQ4"	"CENPK1137D_1174"	"P28272"	"YKL216W"	" Dihydroorotate dehydrogenase (fumarate) - URA1"
"d1002.a1.a1"	150.678758275988	212.146671898772	96.5382553059853	119.091759130613	107.729613098112	68.838285360477	133.593704526711	92.2816788735879	58.8997795251723	98.0639971114425	99.033436788914	120.076258946407	111.074735174578	61.5269838201609	58.2367974086662	"Chassy_SC_4568;N1NZD6;Q03705; EKC/KEOPS complex subunit CGI121 - CGI121"	"Chassy_SC_4568"	"N1NZD6"	"CENPK1137D_416"	"Q03705"	"YML036W"	" EKC/KEOPS complex subunit CGI121 - CGI121"
