"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"OsmoticStress_A"	"OsmoticStress_B"	"OsmoticStress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"NCBI_CBS6556"	"Uniprot_DMKU3_1042"	"Gene_name_DMKU3_1042"	"Protein_name"	"ec_number"
"c470.a1.a1"	65.830264784735	50.0618006130322	40.6171190100383	163.908962497414	91.0474139764565	6.55902849608588	76.4630819616643	259.016853498565	129.918301446838	50.0657852818036	222.358658489694	644.247289871537	"Chassy_KM_979;KMXK_0B01610;W0T712; Actin-interacting protein 1 - AIP1"	"Chassy_KM_979"	"KMXK_0B01610"	"W0T712"	"KLMA_20148"	" Actin-interacting protein 1 - AIP1"	""
"c471.a1.a1"	2.75420064134142	1.81487777766328	0.297942606194364	1.2911961604175	2.75678638240914	0.892777859920548	2.40687605562257	4.98044253263224	0.0871645808942854	2.04544867264051	0.285442450352532	1.53271307023392	"Chassy_KM_2203;KMXK_0C05480;W0TAN3; Vesicular-fusion protein SEC18 - SEC18"	"Chassy_KM_2203"	"KMXK_0C05480"	"W0TAN3"	"KLMA_30551"	" Vesicular-fusion protein SEC18 - SEC18"	""
"c472.a1.a1"	0.506691208701874	NA	NA	20.1554006173606	5.67384402102355	18.9770088276157	13.1900842331252	1.8385350606337	0.950510416799193	13.5225641459735	10.5821211465841	11.5786351047212	"Chassy_KM_2795;KMXK_0D04130;W0TAI6; Malate dehydrogenase - MDH2"	"Chassy_KM_2795"	"KMXK_0D04130"	"W0TAI6"	"KLMA_40391"	" Malate dehydrogenase - MDH2"	""
"c473.a1.a1"	46.4170930223137	9.7948225813196	NA	43.3888832587735	51.5219985598927	NA	35.5605397343117	29.7992404697088	21.2323890533199	4.50785980913919	55.5539884801686	31.0226346277284	"Chassy_KM_1747;KMXK_0C00920;W0T9B3; Meiotically up-regulated gene 14 protein - mug14"	"Chassy_KM_1747"	"KMXK_0C00920"	"W0T9B3"	"KLMA_30086"	" Meiotically up-regulated gene 14 protein - mug14"	""
"c474.a1.a1"	275.135482585041	215.458787976564	NA	238.773714377423	247.017147857403	158.888016049934	163.230224158337	28.5382789498258	177.538147755498	333.045632155062	220.953195049382	371.844865697452	"Chassy_KM_4572;KMXK_0G03420;W0TGY4; Cytosine deaminase - FCY1"	"Chassy_KM_4572"	"KMXK_0G03420"	"W0TGY4"	"KLMA_80334"	" Cytosine deaminase - FCY1"	""
"c477.a1.a1"	NA	0.282657756399728	NA	0.252233568696122	0.200169659410857	NA	NA	0.0986890826149059	NA	NA	NA	NA	"Chassy_KM_2208;KMXK_0C05530;W0TAN7; Glutamate decarboxylase - GAD1"	"Chassy_KM_2208"	"KMXK_0C05530"	"W0TAN7"	"KLMA_30556"	" Glutamate decarboxylase - GAD1"	"4.1.1.15"
"c478.a1.a1"	0.296289109446334	2.83159193395774	NA	2.44230120474385	5.67639764109572	4.11768477017151	1.76523202517156	0.975804570141505	0.720942607087445	NA	5.7637408983666	11.2816427815581	"Chassy_KM_4307;KMXK_0G00770;W0TFH3; Xylulose kinase - XKS1"	"Chassy_KM_4307"	"KMXK_0G00770"	"W0TFH3"	"KLMA_80066"	" Xylulose kinase - XKS1"	""
"c479.a1.a1"	37.1338390623564	61.083741308763	32.6610189967984	28.7192059158998	68.1130760083998	14.1347467603587	47.4322141450481	122.321173640639	52.2668089411636	28.5847636953718	55.4616046107826	79.093546023269	"Chassy_KM_3369;KMXK_0E03370;W0TBH5; Glycine cleavage system P protein - GCV2"	"Chassy_KM_3369"	"KMXK_0E03370"	"W0TBH5"	"KLMA_50333"	" Glycine cleavage system P protein - GCV2"	"1.4.4.2"
"c480.a1.a1"	0.314834554445136	1.16430384488359	4.64672946195742	2.32708861430966	8.18350757612551	1.47777514739478	1.0024545829137	9.13360790792323	8.42339943167168	1.87448600615057	4.39356639679159	7.45745348893809	"Chassy_KM_120;KMXK_0A01300;W0T427; Cation-transporting ATPase - SPF1"	"Chassy_KM_120"	"KMXK_0A01300"	"W0T427"	"KLMA_10710"	" Cation-transporting ATPase - SPF1"	"3.6.3.-"
"c481.a1.a1"	15.1715668830605	0.229985165286238	13.3493778255225	14.1986975278566	19.9023812307384	19.0268554859363	31.3133524593605	85.1630131223028	49.5438433753786	52.8387531771717	23.3155576836501	19.3587954808874	"Chassy_KM_992;KMXK_0B01740;W0T943; Putative mitochondrial carrier protein YHM1/SHM1 - GGC1"	"Chassy_KM_992"	"KMXK_0B01740"	"W0T943"	"KLMA_20161"	" Putative mitochondrial carrier protein YHM1/SHM1 - GGC1"	""
"c482.a1.a1"	0.404975331861733	NA	NA	3.26732951524539	31.7138654593103	13.6136086759541	8.08489065256852	41.9887080109281	8.2472419956131	3.76193666749466	9.14004425867951	25.78881945913	"Chassy_KM_4581;KMXK_0G03510;W0TKF5; Protein phosphatase 2C homolog 3 - PTC2"	"Chassy_KM_4581"	"KMXK_0G03510"	"W0TKF5"	"KLMA_80343"	" Protein phosphatase 2C homolog 3 - PTC2"	""
"c483.a1.a1"	6.31674434630652	NA	NA	11.2075107985365	3.72868401649245	3.32813703489881	10.0820472016157	15.1268183610139	4.5503369529542	7.560339694984	15.4197979799452	12.5455673419422	"Chassy_KM_1712;KMXK_0C00570;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_1712"	"KMXK_0C00570"	""	""	"No description in DMKU3-1042- NA"	""
"c484.a1.a1"	NA	49.2779561063225	9.99277951188111	1032.05677605067	560.686880088759	24.4828397608797	77.2256133122067	227.79099876146	16.42403946051	309.702325340918	764.880053373685	15.4336654373627	"Chassy_KM_3325;KMXK_0E02930;W0TBD1; 40S ribosomal protein S10-A - RPS10A"	"Chassy_KM_3325"	"KMXK_0E02930"	"W0TBD1"	"KLMA_50288"	" 40S ribosomal protein S10-A - RPS10A"	""
"c485.a1.a1"	31.4965937437974	1.1086215359423	3.64171655328902	6.91093988121699	10.8215773782969	4.54471043783592	40.8157428380987	50.2857809524379	51.8275515834012	58.5830877522645	21.4250539787446	4.16921774441565	"Chassy_KM_4166;KMXK_0F05120;W0TDD0; 54S ribosomal protein L9 - rplC"	"Chassy_KM_4166"	"KMXK_0F05120"	"W0TDD0"	"KLMA_60064"	" 54S ribosomal protein L9 - rplC"	""
"c486.a1.a1"	14.2437604319783	23.8245996392251	1.76274410891694	0.244932262153133	20.9315578165887	NA	0.212715251964238	NA	0.227875501891895	2.57601068685539	21.2173745153912	0.385034254819572	"Chassy_KM_2588;KMXK_0D02060;W0T997; Ferrochelatase - HEM15"	"Chassy_KM_2588"	"KMXK_0D02060"	"W0T997"	"KLMA_40178"	" Ferrochelatase - HEM15"	"4.99.1.1"
"c487.a1.a1"	7.20656235643618	0.346198934589483	0.41380724018251	13.5340123829608	0.784165681628515	1.12874857672877	2.509834172964	6.0019513858852	2.51553306299842	17.7193015745373	7.99483140414764	4.43406180524025	"Chassy_KM_346;KMXK_0A03560;W0T3X2; Methionyl-tRNA synthetase - MES1"	"Chassy_KM_346"	"KMXK_0A03560"	"W0T3X2"	"KLMA_10483"	" Methionyl-tRNA synthetase - MES1"	""
"c488.a1.a1"	1.63801929246072	8.82755905847616	NA	28.2107945062549	47.3659617721027	75.2230876022998	15.0808125662467	17.3882030674345	10.9251439746279	284.540117212346	138.417549659056	32.1897411292995	"Chassy_KM_3837;KMXK_0F01830;W0TFT3; Nascent polypeptide-associated complex subunit beta - EGD1"	"Chassy_KM_3837"	"KMXK_0F01830"	"W0TFT3"	"KLMA_60390"	" Nascent polypeptide-associated complex subunit beta - EGD1"	""
"c489.a1.a1"	7.00473621492635	1.39780963940129	NA	0.67871291987791	2.89298764567116	NA	1.18685714892971	0.820113652403675	NA	NA	1.1625180024832	4.92916105868818	"Chassy_KM_1411;KMXK_0B05930;W0T5Z2; Reduced viability upon starvation protein 167 - RVS167"	"Chassy_KM_1411"	"KMXK_0B05930"	"W0T5Z2"	"KLMA_20579"	" Reduced viability upon starvation protein 167 - RVS167"	""
"c490.a1.a1"	0.457283300525707	1.1637780342249	3.81951579239992	1.30018961712206	0.257066912320311	NA	1.14560503381102	0.313566914321709	0.178454760263367	1.07246771504586	0.286444393830782	0.774792813942007	"Chassy_KM_1893;KMXK_0C02380;W0T902; ATP-dependent RNA helicase DBP5 - DBP5"	"Chassy_KM_1893"	"KMXK_0C02380"	"W0T902"	"KLMA_30238"	" ATP-dependent RNA helicase DBP5 - DBP5"	""
"c492.a1.a1"	0.499328472130191	0.222235249533535	NA	4.16886272647716	1.35087238763005	0.169088789907971	6.14862112073997	3.08990988901854	0.539419841646511	4.01334207940406	2.66212149217257	6.23166206261444	"Chassy_KM_5077;KMXK_0H04220;W0TFY0; 26S protease regulatory subunit 7 homolog - RPT1"	"Chassy_KM_5077"	"KMXK_0H04220"	"W0TFY0"	"KLMA_70422"	" 26S protease regulatory subunit 7 homolog - RPT1"	""
"c493.a1.a1"	34.648723529254	28.6015245544417	7.74624872254157	23.4437193985895	39.1033042392021	5.41288225151909	17.5380386131617	39.7979289840647	4.9016252429113	15.308810602512	13.3560097140009	17.9291016395428	"Chassy_KM_4681;KMXK_0H00260;W0TEV2; Protein EMP47 - EMP47"	"Chassy_KM_4681"	"KMXK_0H00260"	"W0TEV2"	"KLMA_70027"	" Protein EMP47 - EMP47"	""
"c494.a1.a1"	1269.30857862294	2484.44357026564	1196.54683278784	3869.90678909589	3596.61683039472	971.819954158209	1795.10629685	2194.17812580391	1651.7145780019	1521.06558369175	4207.77164681588	1737.82927049994	"Chassy_KM_4107;KMXK_0F04530;W0T735; Histone H2A - HTA1"	"Chassy_KM_4107"	"KMXK_0F04530"	"W0T735"	"KLMA_20168 KLMA_60119"	" Histone H2A - HTA1"	""
"c495.a1.a1"	94.7929735457071	65.9171492955437	20.5823587966891	97.7875719174867	58.9392448001976	92.3509924699793	103.15415116811	33.2507567769386	161.120892810029	93.9972919395497	43.5672972606487	140.704767235079	"Chassy_KM_234;KMXK_0A02440;W0T3N3; Eukaryotic translation initiation factor 6 - TIF6"	"Chassy_KM_234"	"KMXK_0A02440"	"W0T3N3"	"KLMA_10595"	" Eukaryotic translation initiation factor 6 - TIF6"	""
"c496.a1.a1"	6.93457950102173	4.02512578450762	NA	7.14597185005014	6.42086068060933	6.85042448368612	3.13540767028973	6.13673824131875	3.65770030160592	6.02053616470434	5.45118652366355	7.6104413591076	"Chassy_KM_4648;KMXK_0G04180;W0TH69; Single-stranded nucleic acid-binding protein - SBP1"	"Chassy_KM_4648"	"KMXK_0G04180"	"W0TH69"	"KLMA_80414"	" Single-stranded nucleic acid-binding protein - SBP1"	""
"c497.a1.a1"	3.66471703883338	NA	0.567392276963894	3.15147440963258	5.41817837111532	NA	0.391316466397892	3.51580548048159	0.503973589657817	NA	3.97078488736847	0.209570159070616	"Chassy_KM_3157;KMXK_0E01250;W0TD69; Gamma-glutamyl phosphate reductase - PRO2"	"Chassy_KM_3157"	"KMXK_0E01250"	"W0TD69"	"KLMA_50117"	" Gamma-glutamyl phosphate reductase - PRO2"	""
"c498.a1.a1"	356.789452702311	324.051431535927	59.1483585776214	758.311938487732	590.872974277894	318.391561703443	641.434065698835	821.878518257703	440.520255938762	1171.30069318734	849.4761604807	1001.97054631912	"Chassy_KM_1783;KMXK_0C01280;W0TBF6; Succinate dehydrogenase [ubiquinone] cytochrome b subunit - KLMA_30124"	"Chassy_KM_1783"	"KMXK_0C01280"	"W0TBF6"	"KLMA_30124"	" Succinate dehydrogenase [ubiquinone] cytochrome b subunit - KLMA_30124"	""
"c499.a1.a1"	0.600751521710581	0.117130851180156	NA	0.545213638764094	0.540343861971047	NA	0.494767080988574	0.418618115518934	NA	0.432933205374294	0.352729440183741	0.0998657084605167	"Chassy_KM_2846;KMXK_0D04640;W0TCE1; Tricalbin-3 - TCB3"	"Chassy_KM_2846"	"KMXK_0D04640"	"W0TCE1"	"KLMA_40442"	" Tricalbin-3 - TCB3"	""
"c500.a1.a1"	60.3593884266125	185.580812172048	147.754396645311	197.005280678628	139.006194839471	83.0844535956017	17.4536456000538	101.843146426596	65.165748401184	14.7192294007358	336.983943072059	718.622793889875	"Chassy_KM_836;KMXK_0B00180;W0T4E2; Uncharacterized protein - ADY2"	"Chassy_KM_836"	"KMXK_0B00180"	"W0T4E2"	"KLMA_20009"	" Uncharacterized protein - ADY2"	""
"c501.a1.a1"	NA	1.53260304953323	NA	0.180168216615083	0.381497157659126	NA	0.542117960370678	1.24388002280473	NA	NA	0.495819556814913	NA	"Chassy_KM_3517;KMXK_0E04850;W0TCI4; Uncharacterized protein YGR130C - KLMA_50481"	"Chassy_KM_3517"	"KMXK_0E04850"	"W0TCI4"	"KLMA_50481"	" Uncharacterized protein YGR130C - KLMA_50481"	""
"c502.a1.a1"	165.472702493525	233.614048888428	4.62364981635124	1123.22800279301	1153.6050401562	48.3562358065198	28.2353025941005	3.66112324344993	74.2037484726169	41.3539106062071	805.04229451301	12.2016767297876	"Chassy_KM_1344;KMXK_0B05260;W0T844; Protein GVP36 - GVP36"	"Chassy_KM_1344"	"KMXK_0B05260"	"W0T844"	"KLMA_20513"	" Protein GVP36 - GVP36"	""
"c503.a1.a1"	NA	35.0602105240171	41.9136070739045	6.01123271941654	1.21928410805433	9.24406778122987	0.0304315835100958	11.861787104412	18.7127067048319	0.372567240813599	3.06335638119777	35.8149086125024	"Chassy_KM_2554;KMXK_0D01720;W0T963; Putative aryl-alcohol dehydrogenase YPL088W - KLMA_40148"	"Chassy_KM_2554"	"KMXK_0D01720"	"W0T963"	"KLMA_40148"	" Putative aryl-alcohol dehydrogenase YPL088W - KLMA_40148"	""
"c504.a1.a1"	1.36699684936767	NA	NA	6.85980531091862	1.63147747846179	20.8315214676307	0.106028351029198	6.79160090701453	0.204038535662444	1.00088275216098	4.97042818782412	6.22684435791307	"Chassy_KM_257;KMXK_0A02670;W0T7W9; Adenylyl cyclase-associated protein - SRV2"	"Chassy_KM_257"	"KMXK_0A02670"	"W0T7W9"	"KLMA_10572"	" Adenylyl cyclase-associated protein - SRV2"	""
"c505.a1.a1"	29.2137656610738	13.2227906856566	2.96853872193791	31.3908662691339	20.1495109091355	24.730469758179	10.0542639437606	9.26963696277819	3.28960429696369	9.50333978498386	10.2191754160114	16.8924621374388	"Chassy_KM_795;KMXK_0A08060;W0T3P3; Peptidylprolyl isomerase - FPR2"	"Chassy_KM_795"	"KMXK_0A08060"	"W0T3P3"	"KLMA_10046"	" Peptidylprolyl isomerase - FPR2"	"5.2.1.8"
"c506.a1.a1"	NA	0.546012153259641	NA	0.264801482833582	0.254726645042485	0.104244928232062	0.162855768536358	0.171990934697648	NA	NA	0.0656136693679336	NA	"Chassy_KM_2034;KMXK_0C03790;W0T7S6; Nuclear localization sequence-binding protein - NSR1"	"Chassy_KM_2034"	"KMXK_0C03790"	"W0T7S6"	"KLMA_30382"	" Nuclear localization sequence-binding protein - NSR1"	""
"c507.a1.a1"	17.8623759039759	0.665397887400858	NA	0.283347717670611	0.367446774130909	NA	7.59924030271433	3.13705597443036	NA	NA	NA	5.23140711749871	"Chassy_KM_282;KMXK_0A02920;W0T7U4; High-affinity glucose transporter - HGT1"	"Chassy_KM_282"	"KMXK_0A02920"	"W0T7U4"	"KLMA_10547"	" High-affinity glucose transporter - HGT1"	""
"c508.a1.a1"	55.0252712711131	9.88385031989345	3.79693026009167	65.7004610556235	168.774117775948	82.9835686640585	30.0888329878799	73.2923199290021	71.4897454389882	8.87087663327068	140.558416171363	21.7423619299573	"Chassy_KM_3333;KMXK_0E03010;W0TC15; Uncharacterized oxidoreductase YMR226C - sdh"	"Chassy_KM_3333"	"KMXK_0E03010"	"W0TC15"	"KLMA_50296"	" Uncharacterized oxidoreductase YMR226C - sdh"	""
"c509.a1.a1"	2.60382521117419	1.36091075623244	3.59634268323411	29.6735858007552	11.1348946593693	5.97165866977894	8.94011261189256	15.8507924847784	9.36099339559476	27.7888941302138	7.70435687890511	5.52140906546052	"Chassy_KM_3166;KMXK_0E01340;W0TBH2; T-complex protein 1 subunit alpha - TCP1"	"Chassy_KM_3166"	"KMXK_0E01340"	"W0TBH2"	"KLMA_50126"	" T-complex protein 1 subunit alpha - TCP1"	""
"c510.a3.a1"	7.9202271104266	18.1646972716803	8.33222244418267	25.195943350646	63.8472259353553	13.7598481955608	32.3794853328551	30.1363232809887	0.094408278958122	8.79099829945278	14.4411560920012	4.05683245086244	"Chassy_KM_3182;KMXK_0E01500;W0TB23; 26S protease regulatory subunit 8 homolog - RPT6"	"Chassy_KM_3182"	"KMXK_0E01500"	"W0TB23"	"KLMA_50143"	" 26S protease regulatory subunit 8 homolog - RPT6"	""
"c511.a1.a1"	60.88018868787	126.852130311207	83.326768074307	64.9358393916425	100.323906381245	15.6842196839868	77.662213890256	88.2015742204408	70.6293569381629	34.5889698046152	126.038359604539	67.8423653042909	"Chassy_KM_2248;KMXK_0C05940;W0TCR8; Proteasome endopeptidase complex - PRE10"	"Chassy_KM_2248"	"KMXK_0C05940"	"W0TCR8"	"KLMA_30594"	" Proteasome endopeptidase complex - PRE10"	"3.4.25.1"
"c513.a1.a1"	59.0177674472534	7.40660220126068	2.16754136365661	55.054006643222	45.3423811902314	59.9352799499816	34.1403895706511	5.10800692015508	1.37068235034785	96.4672930370015	76.8562223890791	12.4116923166468	"Chassy_KM_1239;KMXK_0B04210;W0T647; Glutathione peroxidase - HYR1"	"Chassy_KM_1239"	"KMXK_0B04210"	"W0T647"	"KLMA_20407"	" Glutathione peroxidase - HYR1"	""
"c514.a1.a1"	15.5990553711521	NA	12.9082028793221	249.486293690788	121.032356882396	56.8718368102407	224.23432836944	525.914059327304	190.36911374507	584.608313265338	561.874617595081	268.800129384763	"Chassy_KM_1844;KMXK_0C01890;W0T794; ATP synthase subunit delta - ATP16"	"Chassy_KM_1844"	"KMXK_0C01890"	"W0T794"	"KLMA_30187"	" ATP synthase subunit delta - ATP16"	""
"c515.a1.a1"	NA	NA	NA	0.045124108975405	0.110738869964471	1.0266800355534	NA	0.172097767469975	0.117098224303316	0.10620647992222	0.178076210079516	0.0172598573855715	"Chassy_KM_1795;KMXK_0C01400;W0TBH1; tRNA (Cytosine-5-)-methyltransferase NCL1 - NCL1"	"Chassy_KM_1795"	"KMXK_0C01400"	"W0TBH1"	"KLMA_30139"	" tRNA (Cytosine-5-)-methyltransferase NCL1 - NCL1"	""
"c516.a1.a1"	104.520873594531	18.259283366165	47.0824406815702	164.20019738733	8.57955477284056	79.517433203441	325.157182779045	137.239349247898	160.340658606069	44.4920148705867	58.7589422520031	68.5821982573077	"Chassy_KM_2091;KMXK_0C04360;W0TCA0; Peptidyl-prolyl cis-trans isomerase - CPR5"	"Chassy_KM_2091"	"KMXK_0C04360"	"W0TCA0"	"KLMA_30439"	" Peptidyl-prolyl cis-trans isomerase - CPR5"	"5.2.1.8"
"c518.a1.a1"	3.13346030266162	4.66892203977983	NA	3.28616656769433	5.14257419873908	NA	14.3391564799679	14.6550679733872	4.93470871469048	NA	5.23016554756596	6.3016591712976	"Chassy_KM_3746;KMXK_0F00920;W0TG23; Mitochondrial import inner membrane translocase subunit TIM23 - TIM23"	"Chassy_KM_3746"	"KMXK_0F00920"	"W0TG23"	"KLMA_60470"	" Mitochondrial import inner membrane translocase subunit TIM23 - TIM23"	""
"c519.a1.a1"	20.6905622117086	9.81024873008863	7.38061386906513	9.10575070087891	NA	1.63674606405841	18.9834964259318	6.88880378785687	5.20804040737019	3.58822729155635	12.5000293017471	NA	"Chassy_KM_244;KMXK_0A02540;W0T3M4; Ubiquitin domain-containing protein DSK2 - DSK2"	"Chassy_KM_244"	"KMXK_0A02540"	"W0T3M4"	"KLMA_10585"	" Ubiquitin domain-containing protein DSK2 - DSK2"	""
"c521.a1.a1"	2.13644712406345	0.0633465133990936	0.73808899957506	0.864077296084447	3.89465400149113	NA	2.2157569782838	4.36854501158125	0.649210218939369	5.80568747732394	3.35135734234876	4.15721847761761	"Chassy_KM_375;KMXK_0A03850;W0T4T9; Replication factor A protein 1 - RFA1"	"Chassy_KM_375"	"KMXK_0A03850"	"W0T4T9"	"KLMA_10451"	" Replication factor A protein 1 - RFA1"	""
"c522.a1.a1"	NA	NA	NA	NA	3.43237327392196	NA	2.68631580738241	0.606706951926452	0.567411115302552	NA	0.676988007013349	NA	"Chassy_KM_4511;KMXK_0G02810;W0TIB8; 37S ribosomal protein RSM28 - RSM28"	"Chassy_KM_4511"	"KMXK_0G02810"	"W0TIB8"	"KLMA_80270"	" 37S ribosomal protein RSM28 - RSM28"	""
"c523.a1.a1"	1.56189342438268	0.211617166296432	0.633531826757248	8.63135356203646	6.35747605496497	0.502169878588231	3.07134083039878	2.90925497287568	0.497789880299826	2.30040015356636	2.5271571130483	2.55046273161408	"Chassy_KM_2823;KMXK_0D04410;W0TCC2; V-type proton ATPase subunit a - VPH1"	"Chassy_KM_2823"	"KMXK_0D04410"	"W0TCC2"	"KLMA_40417"	" V-type proton ATPase subunit a - VPH1"	""
"c524.a1.a1"	0.154307904324639	0.140965326218131	0.570411139198815	NA	1.5317128412801	0.134613669652929	0.744609088998855	0.31612318532758	0.215880466564385	NA	0.76314611426049	1.63528079029733	"Chassy_KM_985;KMXK_0B01670;CBS 6556 specific;No description in DMKU3-1042- NA"	"Chassy_KM_985"	"KMXK_0B01670"	""	""	"No description in DMKU3-1042- NA"	""
"c525.a1.a1"	36.0752298896584	5.91910384179871	NA	71.9460379781282	99.79304008087	18.3857154746118	0.328975641427856	1.56025890880472	17.9840249271402	4.19018174370466	99.3530076819471	NA	"Chassy_KM_463;KMXK_0A04730;W0T5C0; Farnesyl pyrophosphate synthetase - FPS1"	"Chassy_KM_463"	"KMXK_0A04730"	"W0T5C0"	"KLMA_10389"	" Farnesyl pyrophosphate synthetase - FPS1"	""
"c526.a1.a1"	0.0832052720843678	NA	0.221330442354572	0.460042908947434	0.207102550430066	NA	0.33463509351067	0.13968146292092	0.402350915000799	NA	0.575010439406579	0.0676298637388428	"Chassy_KM_2877;KMXK_0D04950;W0TCG5; Glycogen debranching enzyme - GDB1"	"Chassy_KM_2877"	"KMXK_0D04950"	"W0TCG5"	"KLMA_40472"	" Glycogen debranching enzyme - GDB1"	""
"c527.a1.a1"	73.6037995877819	23.6856916114424	26.3851924930804	49.6986493372202	65.5959941126062	3.89150592689828	82.883852807968	10.569255654016	47.9813829583119	9.01039817098002	71.9106318191989	36.0256495037397	"Chassy_KM_1899;KMXK_0C02440;W0T906; Hydroxyacylglutathione hydrolase - GLO4"	"Chassy_KM_1899"	"KMXK_0C02440"	"W0T906"	"KLMA_30243"	" Hydroxyacylglutathione hydrolase - GLO4"	""
"c528.a1.a1"	NA	7.97696808727687	NA	38.9275423747787	22.1986738920004	31.1275749197688	24.5575866747724	28.5128012785471	10.9072792985749	58.22724771462	38.2013556979857	12.6963889482045	"Chassy_KM_3787;KMXK_0F01330;W0TED0; CAAX prenyl protease 1 - STE24"	"Chassy_KM_3787"	"KMXK_0F01330"	"W0TED0"	"KLMA_60429"	" CAAX prenyl protease 1 - STE24"	""
"c529.a1.a1"	2.07575074274927	2.98646083011851	0.82121055582937	5.98690808604903	6.91391150543638	2.46271190325869	8.39425544571029	21.165432183743	26.2914640067164	NA	10.1902586426303	11.962489860851	"Chassy_KM_5094;KMXK_0H04390;W0TGV1; 26S proteasome regulatory subunit RPN11 - RPN11"	"Chassy_KM_5094"	"KMXK_0H04390"	"W0TGV1"	"KLMA_70440"	" 26S proteasome regulatory subunit RPN11 - RPN11"	""
"c530.a1.a1"	NA	2.42528984616288	0.650064566892194	1.58443535410415	26.8107459778486	3.68496472729772	2.48842931449538	8.20145066704993	12.9906377860944	NA	55.6247559846793	19.5317165591506	"Chassy_KM_2048;KMXK_0C03930;W0TA51; Phosphate metabolism protein 7 - PHM7"	"Chassy_KM_2048"	"KMXK_0C03930"	"W0TA51"	"KLMA_30396"	" Phosphate metabolism protein 7 - PHM7"	""
"c531.a1.a1"	43.2705551247368	NA	NA	163.019933487389	201.90612531069	87.700605393571	110.42470676684	274.306727622448	356.33848372504	176.894866812891	222.616505309609	99.2075927603719	"Chassy_KM_4679;KMXK_0H00240;W0TFQ2; Saccharopepsin - PEP4"	"Chassy_KM_4679"	"KMXK_0H00240"	"W0TFQ2"	"KLMA_70025"	" Saccharopepsin - PEP4"	""
"c532.a1.a1"	32.1072102497744	17.5907900926237	29.504908533875	38.5347127054625	16.0391655176275	14.7067284679044	32.3261920452711	6.09814331833315	26.4652180737427	2.67101558575088	7.56001850644259	12.229655580603	"Chassy_KM_3672;KMXK_0F00180;W0TDZ1; Uncharacterized protein YBR053C - KLMA_60551"	"Chassy_KM_3672"	"KMXK_0F00180"	"W0TDZ1"	"KLMA_60551"	" Uncharacterized protein YBR053C - KLMA_60551"	""
"c534.a1.a1"	48.5890475577814	145.091879616377	NA	141.716148183246	299.36486082161	4.56490742176768	126.703035944583	362.830145166046	126.789155894601	109.90438334481	285.725312449563	42.8789229124149	"Chassy_KM_3821;KMXK_0F01670;W0TFV0; 37S ribosomal protein YMR-31 - KLMA_60405"	"Chassy_KM_3821"	"KMXK_0F01670"	"W0TFV0"	"KLMA_60405"	" 37S ribosomal protein YMR-31 - KLMA_60405"	""
"c536.a1.a1"	105.54656261885	203.050267346523	7.58913414279107	132.714568465274	183.857698452931	32.5225714770903	136.21345608541	10.7275962962141	5.76583090493143	43.5797869024689	25.159601143408	21.676704388105	"Chassy_KM_4535;KMXK_0G03050;W0TG34; ADP-ribose pyrophosphatase - YSA1"	"Chassy_KM_4535"	"KMXK_0G03050"	"W0TG34"	"KLMA_80296"	" ADP-ribose pyrophosphatase - YSA1"	""
"c537.a1.a1"	215.071657693213	355.805912392622	149.628316743837	301.372167099739	484.272119266505	262.637287327549	557.081384323747	773.552991476707	816.748732469451	127.778934846014	670.498703997142	245.326097308516	"Chassy_KM_44;KMXK_0A00540;W0T8K0; Glutathione reductase - GLR1"	"Chassy_KM_44"	"KMXK_0A00540"	"W0T8K0"	"KLMA_10787"	" Glutathione reductase - GLR1"	""
"c538.a1.a1"	NA	0.381615953187457	0.0680559708832354	0.440405874592195	1.80199235128451	0.0405587025410491	0.0580821210572908	0.360597621575148	0.0717656757973253	NA	0.0384270479058451	0.336683640362836	"Chassy_KM_2768;KMXK_0D03860;W0TC72; Urea amidolyase - DUR1,2"	"Chassy_KM_2768"	"KMXK_0D03860"	"W0TC72"	"KLMA_40362"	" Urea amidolyase - DUR1,2"	""
"c539.a1.a1"	0.793218443297257	3.94113506079668	NA	2.9084100680313	4.25482058735195	NA	2.69143258656925	2.56216473225056	0.745362940361949	1.0067599451316	1.6299749511074	0.637321363545416	"Chassy_KM_4433;KMXK_0G02030;W0TK18; Importin subunit beta-3 - PSE1"	"Chassy_KM_4433"	"KMXK_0G02030"	"W0TK18"	"KLMA_80193"	" Importin subunit beta-3 - PSE1"	""
"c541.a1.a1"	NA	NA	NA	NA	2.11740557988854	0.118934767105716	0.15481993695144	0.224030306446919	NA	NA	1.76359185572423	NA	"Chassy_KM_4874;KMXK_0H02190;W0TGW5; Protein SSO2 - SSO1"	"Chassy_KM_4874"	"KMXK_0H02190"	"W0TGW5"	"KLMA_70218"	" Protein SSO2 - SSO1"	""
"c542.a1.a1"	18.3626048147711	11.2732227791618	1.60449859031005	21.4151281837184	17.1752664849048	0.589081014381802	17.4464167722459	12.921323483641	4.18912333639161	9.78166474370204	12.1965369388449	7.59057249661718	"Chassy_KM_4635;KMXK_0G04050;W0TGE1; 26S protease regulatory subunit 6A - RPT5"	"Chassy_KM_4635"	"KMXK_0G04050"	"W0TGE1"	"KLMA_80401"	" 26S protease regulatory subunit 6A - RPT5"	""
