"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"LowpH_D"	"standard_A"	"standard_B"	"standard_C"	"standard_D"	"Top.Protein.Description"	"Chassy_ID"	"W29_NCBI"	"CLIB122_NCBI"	"CLIB122_UNIPROT"	"Protein_name"	"ec_number"
"c688.a1.a1"	145.591389332335	193.460302968634	204.939827280468	205.077095340357	209.544791075348	225.242116648968	239.724425833233	216.186734897774	8.00499059220775	171.518953307977	196.006108214456	"Chassy_YL_A_128;YALI1_A03396g;YALI0A02981g1_1;Q6CHZ9;weakly similar to uniprot|Q9C232 Neurospora crassa Conserved hypothetical protein"	"Chassy_YL_A_128"	"YALI1_A03396g"	"YALI0A02981g1_1"	"Q6CHZ9"	"weakly similar to uniprot|Q9C232 Neurospora crassa Conserved hypothetical protein"	""
"c689.a1.a1"	144.589771692968	174.579963999536	143.536734497618	49.7180628521546	68.075222007345	57.4970792874284	55.9140048298173	135.67811522266	NA	135.921008232629	239.250867339264	"Chassy_YL_C_323;YALI1_C09133g;W29 specific;No Uniprot ID;No description in CLIB122"	"Chassy_YL_C_323"	"YALI1_C09133g"	""	""	"No description in CLIB122"	""
"c690.a1.a1"	41.5452771369586	32.4683840862136	57.6075293375499	67.7236878163806	126.750192888569	42.7797980388714	36.6350890418835	57.8804332450398	17.5821975473525	15.7692745659678	94.1316655075178	"Chassy_YL_B_543;YALI1_B14441g;YALI0B10780g1_1;Q6CF28;similar to uniprot|P39926 Saccharomyces cerevisiae YMR183C (ohnolog of YPL232W) SSO2 syntaxin (T-SNARE)"	"Chassy_YL_B_543"	"YALI1_B14441g"	"YALI0B10780g1_1"	"Q6CF28"	"similar to uniprot|P39926 Saccharomyces cerevisiae YMR183C (ohnolog of YPL232W) SSO2 syntaxin (T-SNARE)"	""
"c691.a1.a1"	97.6165649223532	168.747294961518	71.6267908056096	123.112128107936	87.6141422791554	150.30178233622	107.727752304919	175.013646748113	2.99451928311434	112.033871250419	112.698039036335	"Chassy_YL_B_321;YALI1_B08193g;YALI0B06116g1_1;Q6CFK6;similar to uniprot|P38120 Saccharomyces cerevisiae YBR146W MRPS9 Mitochondrial ribosomal protein of the small subunit"	"Chassy_YL_B_321"	"YALI1_B08193g"	"YALI0B06116g1_1"	"Q6CFK6"	"similar to uniprot|P38120 Saccharomyces cerevisiae YBR146W MRPS9 Mitochondrial ribosomal protein of the small subunit"	""
"c692.a1.a1"	142.603865725933	195.900772408222	146.923455582704	217.956861475878	157.39309601152	181.776533434562	243.095333316391	139.983754155356	14.802412174504	130.556724393243	172.160123499989	"Chassy_YL_D_885;YALI1_D22704g;YALI0D18150g1_1;Q6C8P0;weakly similar to uniprot|P36516 Saccharomyces cerevisiae YMR024w MRPL3 ribosomal protein of the large subunit, mitochondrial"	"Chassy_YL_D_885"	"YALI1_D22704g"	"YALI0D18150g1_1"	"Q6C8P0"	"weakly similar to uniprot|P36516 Saccharomyces cerevisiae YMR024w MRPL3 ribosomal protein of the large subunit, mitochondrial"	""
"c693.a1.a1"	26.1361697473794	25.9520387465075	14.9059420698548	17.1444557828687	10.1866975727818	9.7191794294406	9.63742552463733	16.3446677837944	6.43953910703198	18.3445528171922	9.95487475831672	"Chassy_YL_E_1389;YALI1_E34525g;YALI0E29249g1_1;Q6C470;similar to uniprot|P18759 Saccharomyces cerevisiae YBR080C SEC18 ATPase required for the release of Sec17p during the priming step in homotypic vacuole fusion and for ER to Golgi transport"	"Chassy_YL_E_1389"	"YALI1_E34525g"	"YALI0E29249g1_1"	"Q6C470"	"similar to uniprot|P18759 Saccharomyces cerevisiae YBR080C SEC18 ATPase required for the release of Sec17p during the priming step in homotypic vacuole fusion and for ER to Golgi transport"	""
"c694.a1.a1"	55.6941049376188	100.69001252931	65.2275108236266	61.7497386964396	56.9472692511005	53.8229666364673	53.5270355962099	61.7023819314192	NA	25.4040602866485	53.2829289632493	"Chassy_YL_F_833;YALI1_F21482g;YALI0F16005g1_1;Q6C1I3;similar to uniprot|Q7S9Y9 Neurospora crassa NCU07929.1 hypothetical protein"	"Chassy_YL_F_833"	"YALI1_F21482g"	"YALI0F16005g1_1"	"Q6C1I3"	"similar to uniprot|Q7S9Y9 Neurospora crassa NCU07929.1 hypothetical protein"	""
"c695.a1.a1"	291.256587527336	475.377930137916	353.130879662424	207.084131512298	271.168452651075	265.202595976147	56.6419328165331	355.204574507544	225.060438575	153.677529312716	334.875073824734	"Chassy_YL_E_1413;YALI1_E35082g;YALI0E29667g1_1;Q6C450;uniprot|Q6C450 Yarrowia lipolytica YALI0E29667g SDH3 Succinate dehydrogenase, putative"	"Chassy_YL_E_1413"	"YALI1_E35082g"	"YALI0E29667g1_1"	"Q6C450"	"uniprot|Q6C450 Yarrowia lipolytica YALI0E29667g SDH3 Succinate dehydrogenase, putative"	""
"c696.a1.a1"	179.759923070887	228.067947357669	202.237727023893	69.383977875053	109.679009716168	157.159613630004	80.167829797592	207.157042949552	29.0310469429613	203.837938852379	215.500234526661	"Chassy_YL_D_524;YALI1_D13226g;YALI0D10571g1_1;Q6C9K1;similar to uniprot|Q03392 Schizosaccharomyces pombe Proliferating cell nuclear antigen (PCNA)"	"Chassy_YL_D_524"	"YALI1_D13226g"	"YALI0D10571g1_1"	"Q6C9K1"	"similar to uniprot|Q03392 Schizosaccharomyces pombe Proliferating cell nuclear antigen (PCNA)"	""
"c697.a1.a1"	68.5343324466252	94.7902346658346	121.275375820058	70.8381792830763	104.213910761654	60.6502310171695	51.364361762103	85.6305255156822	9.2699998748994	69.5938576507637	116.325807253656	"Chassy_YL_B_742;YALI1_B19668g;YALI0B14971g1_1;Q6CEK4;weakly similar to uniprot|O42854 Schizosaccharomyces pombe Hypothetical 170.5 kDa protein"	"Chassy_YL_B_742"	"YALI1_B19668g"	"YALI0B14971g1_1"	"Q6CEK4"	"weakly similar to uniprot|O42854 Schizosaccharomyces pombe Hypothetical 170.5 kDa protein"	""
"c698.a1.a1"	59.8049624935315	108.223455365505	76.9573749535283	76.2686374434647	48.4670179253831	37.4891892042789	35.9325807335748	61.6268499058711	NA	45.1374182810311	54.2054418242288	"Chassy_YL_F_921;YALI1_F23867g;YALI0F17974g1_1;Q6C1A4;similar to uniprot|Q01532 Saccharomyces cerevisiae YNL239w Cysteine proteinase 1  (Bleomycin hydrolase)"	"Chassy_YL_F_921"	"YALI1_F23867g"	"YALI0F17974g1_1"	"Q6C1A4"	"similar to uniprot|Q01532 Saccharomyces cerevisiae YNL239w Cysteine proteinase 1  (Bleomycin hydrolase)"	""
"c699.a1.a1"	88.325335079583	88.6653547351017	83.6358896201269	72.5079423566823	80.8125577501116	69.0296823435427	61.249006259864	87.2137816430302	NA	48.8632209288835	55.1854941413099	"Chassy_YL_D_801;YALI1_D20695g;YALI0D16775g1_1;Q6C8V2;similar to uniprot|P38884 Saccharomyces cerevisiae YHR198c"	"Chassy_YL_D_801"	"YALI1_D20695g"	"YALI0D16775g1_1"	"Q6C8V2"	"similar to uniprot|P38884 Saccharomyces cerevisiae YHR198c"	""
"c700.a1.a1"	256.981527721861	294.103599605202	248.337510404957	178.374584488983	197.352371697674	210.073969055439	218.139317150781	317.640319576263	65.6815970719838	221.795116099536	260.603152848256	"Chassy_YL_B_859;YALI1_B22598g;YALI0B17380g1_1;Q6CE98;similar to uniprot|P38328 Saccharomyces cerevisiae YBR234c ARC40 ARP2/3 protein complex subunit, 40 kilodalton"	"Chassy_YL_B_859"	"YALI1_B22598g"	"YALI0B17380g1_1"	"Q6CE98"	"similar to uniprot|P38328 Saccharomyces cerevisiae YBR234c ARC40 ARP2/3 protein complex subunit, 40 kilodalton"	""
"c702.a1.a1"	148.028506656839	76.2132115591604	114.610767177639	21.8133267160985	148.682981835354	102.644403579926	23.0383092445441	160.945930043612	59.0842341771071	51.9828309381287	213.393630378133	"Chassy_YL_C_1101;YALI1_C30130g;YALI0C21824g1_1;Q6CB54;similar to uniprot|P20606 Saccharomyces cerevisiae YPL218w SAR1 GTP-binding protein of the ARF family"	"Chassy_YL_C_1101"	"YALI1_C30130g"	"YALI0C21824g1_1"	"Q6CB54"	"similar to uniprot|P20606 Saccharomyces cerevisiae YPL218w SAR1 GTP-binding protein of the ARF family"	"3.6.5.-"
"c703.a1.a1"	444.982875253204	623.717477386174	461.634912813845	934.406493061886	1044.29251897454	1306.46986300868	973.024556212898	794.049050873494	98.2684416227319	253.041576203692	764.609961986359	"Chassy_YL_E_1208;YALI1_E29930g;W29 specific;No Uniprot ID;No description in CLIB122"	"Chassy_YL_E_1208"	"YALI1_E29930g"	""	""	"No description in CLIB122"	""
"c704.a1.a1"	245.608719907516	175.235685081697	126.130911071926	52.0682685297551	56.3715860777035	51.159957597551	58.3694263338325	170.453824851342	71.9261325905617	136.502706363081	95.114189757132	"Chassy_YL_D_1173;YALI1_D30540g;YALI0D23617g1_1;Q6C815;weakly similar to uniprot|Q12164 Saccharomyces cerevisiae YLL023C Protein of unknown function"	"Chassy_YL_D_1173"	"YALI1_D30540g"	"YALI0D23617g1_1"	"Q6C815"	"weakly similar to uniprot|Q12164 Saccharomyces cerevisiae YLL023C Protein of unknown function"	""
"c705.a1.a1"	151.831023863145	135.353884305176	232.004259892038	168.284586710341	209.718938994754	168.633823481672	101.722096332582	166.543506124236	3.55404138762094	95.587103139934	262.176921970994	"Chassy_YL_C_412;YALI1_C11862g;YALI0C08635g1_1;Q6CCK5;similar to uniprot|P87216 Schizosaccharomyces pombe VIP1 protein (P53 antigen homolog)"	"Chassy_YL_C_412"	"YALI1_C11862g"	"YALI0C08635g1_1"	"Q6CCK5"	"similar to uniprot|P87216 Schizosaccharomyces pombe VIP1 protein (P53 antigen homolog)"	""
"c706.a1.a1"	89.4311609427846	112.056374494986	21.0117802451532	46.2713924099551	72.3719371885799	96.809851131672	30.1660964970294	94.2420395506307	4.84466894996507	88.7776307979561	103.527024775972	"Chassy_YL_D_427;YALI1_D11063g;YALI0D08602g1_1;Q6C9T1;some similarities with uniprot|Q08023 Saccharomyces cerevisiae YLR077w"	"Chassy_YL_D_427"	"YALI1_D11063g"	"YALI0D08602g1_1"	"Q6C9T1"	"some similarities with uniprot|Q08023 Saccharomyces cerevisiae YLR077w"	""
"c707.a1.a1"	59.5650524489697	92.8812001033144	93.8400159634786	80.2065170574191	76.9975388372063	80.2050118352387	86.6581993170136	70.9428494308729	40.9535921489507	82.9429148768438	81.1274104522022	"Chassy_YL_D_316;YALI1_D08360g;YALI0D06523g1_1;Q6CA23;highly similar to uniprot|P23724 Saccharomyces cerevisiae YBL041w PRE7 20S proteasome subunit(beta6)"	"Chassy_YL_D_316"	"YALI1_D08360g"	"YALI0D06523g1_1"	"Q6CA23"	"highly similar to uniprot|P23724 Saccharomyces cerevisiae YBL041w PRE7 20S proteasome subunit(beta6)"	""
"c708.a1.a1"	29.3521069435772	11.487076434974	12.2913779159579	18.6752957687144	14.201998233412	15.9149202832214	14.8928429609546	64.1983481880204	NA	14.4831002410775	27.3836700503698	"Chassy_YL_F_228;YALI1_F06544g;YALI0F04268g1_1;Q6C2X7;some similarities with uniprot|P38845 Saccharomyces cerevisiae YHR146W (ohnolog of YNL173C) Hypothetical 51.1 kDa protein in DCD1- MRPL6 intergenic region"	"Chassy_YL_F_228"	"YALI1_F06544g"	"YALI0F04268g1_1"	"Q6C2X7"	"some similarities with uniprot|P38845 Saccharomyces cerevisiae YHR146W (ohnolog of YNL173C) Hypothetical 51.1 kDa protein in DCD1- MRPL6 intergenic region"	""
"c709.a1.a1"	174.011291831733	185.610677762916	139.183156055355	84.4490703866054	123.893330038569	112.024831945924	84.3962513636851	205.467020769969	51.0120007484431	168.279230890641	169.208895814785	"Chassy_YL_A_259;YALI1_A06453g;YALI0A06787g1_1;Q6CHP1;similar to uniprot|P38286 Saccharomyces cerevisiae YBR159W Microsomal beta-keto-reductase"	"Chassy_YL_A_259"	"YALI1_A06453g"	"YALI0A06787g1_1"	"Q6CHP1"	"similar to uniprot|P38286 Saccharomyces cerevisiae YBR159W Microsomal beta-keto-reductase"	"1.1.1.330"
"c710.a1.a1"	31.169445793943	36.2935210963407	49.1421596364038	30.0853181847027	31.8493841352886	26.5322908089581	30.9027588682024	36.2969693010496	3.12186002203452	49.5854777561255	26.8911935136058	"Chassy_YL_F_1137;YALI1_F29424g;YALI0F22209g1_1;Q6C0S1;some similarities with uniprot|P40011 Saccharomyces cerevisiae YER010c"	"Chassy_YL_F_1137"	"YALI1_F29424g"	"YALI0F22209g1_1"	"Q6C0S1"	"some similarities with uniprot|P40011 Saccharomyces cerevisiae YER010c"	""
"c711.a1.a1"	87.9065717234782	86.4663530855783	41.6320120309366	36.3107059383765	42.9353616318684	66.7486799841845	52.6973952131122	84.205838722281	3.10341747703878	51.2314396602651	45.3646588753888	"Chassy_YL_D_549;YALI1_D13963g;YALI0D11110g1_1;Q6C9H7;similar to uniprot|P00937 Saccharomyces cerevisiae YKL211C TRP3 Bifunctional enzyme exhibiting both indole-3- glycerol-phosphate synthase and anthranilate synthase activities"	"Chassy_YL_D_549"	"YALI1_D13963g"	"YALI0D11110g1_1"	"Q6C9H7"	"similar to uniprot|P00937 Saccharomyces cerevisiae YKL211C TRP3 Bifunctional enzyme exhibiting both indole-3- glycerol-phosphate synthase and anthranilate synthase activities"	""
"c712.a1.a1"	57.3868030789614	107.664335678731	230.450059794582	188.561399994391	187.051666080281	69.9740984341501	140.416949526469	95.2160030908156	12.8234797710707	104.385179802466	211.909915251028	"Chassy_YL_B_707;YALI1_B18811g;YALI0B14267g1_1;Q6CEN6;highly similar to uniprot|P40303 Saccharomyces cerevisiae YOL038w PRE6 20S proteasome subunit (alpha4)"	"Chassy_YL_B_707"	"YALI1_B18811g"	"YALI0B14267g1_1"	"Q6CEN6"	"highly similar to uniprot|P40303 Saccharomyces cerevisiae YOL038w PRE6 20S proteasome subunit (alpha4)"	"3.4.25.1"
"c713.a1.a1"	5.84993672187662	9.92469167445145	4.94412387613721	16.2399242823211	25.1484569892506	9.72832072038531	14.1576700429763	18.3105026748379	2.02088371983715	14.7046325831678	40.3727974234623	"Chassy_YL_C_645;YALI1_C17782g;YALI0C12595g1_1;Q6CC44;similar to uniprot|Q02895 Saccharomyces cerevisiae YPL088w putative aryl-alcohol dehydrogenase"	"Chassy_YL_C_645"	"YALI1_C17782g"	"YALI0C12595g1_1"	"Q6CC44"	"similar to uniprot|Q02895 Saccharomyces cerevisiae YPL088w putative aryl-alcohol dehydrogenase"	""
"c714.a1.a1"	146.078995218744	173.178565864575	111.029395409454	85.1543652597481	108.379541046554	33.5568476024657	77.5715779204114	176.561161423698	58.5803284769935	79.9454645760777	152.881715748618	"Chassy_YL_F_873;YALI1_F22750g;YALI0F16940g1_1;Q6C1E8;some similarities with uniprot|P35845 Saccharomyces cerevisiae YAR042W SWH1 (ohnolog of YDL019C) Protein similar to mammalian oxysterol-binding protein"	"Chassy_YL_F_873"	"YALI1_F22750g"	"YALI0F16940g1_1"	"Q6C1E8"	"some similarities with uniprot|P35845 Saccharomyces cerevisiae YAR042W SWH1 (ohnolog of YDL019C) Protein similar to mammalian oxysterol-binding protein"	""
"c715.a1.a1"	271.636163222299	303.744360363954	231.98968891925	152.040517603988	130.436908259878	213.151430538474	172.458518076675	347.628964784392	48.0401089752025	213.830595509589	209.728406994996	"Chassy_YL_F_495;YALI1_F13170g;YALI0F09603g1_1;Q6C297;similar to uniprot|P32771 Saccharomyces cerevisiae YDL168w SFA1 long-chain alcohol dehydrogenase"	"Chassy_YL_F_495"	"YALI1_F13170g"	"YALI0F09603g1_1"	"Q6C297"	"similar to uniprot|P32771 Saccharomyces cerevisiae YDL168w SFA1 long-chain alcohol dehydrogenase"	"1.1.1.284"
"c716.a1.a1"	204.295059466047	331.277935480797	300.004267917252	231.560736801455	108.01657888534	84.4911701252085	156.759306061381	226.853352482708	30.6232411786796	233.205726375308	207.910535607507	"Chassy_YL_F_210;YALI1_F06018g;YALI0F04015g1_1;Q6C2Y8;similar to uniprot|P15496 Saccharomyces cerevisiae YPL117c IDI1 isopentenyl-diphosphate delta-isomerase"	"Chassy_YL_F_210"	"YALI1_F06018g"	"YALI0F04015g1_1"	"Q6C2Y8"	"similar to uniprot|P15496 Saccharomyces cerevisiae YPL117c IDI1 isopentenyl-diphosphate delta-isomerase"	""
"c717.a1.a1"	38.1654290029739	58.3133236302422	37.790945996208	27.5117672701973	10.0102943186614	19.4584036304541	28.1738076153119	25.7377069003786	3.91711539527994	21.2815359204334	30.7903725367649	"Chassy_YL_E_1012;YALI1_E25400g;W29 specific;No Uniprot ID;No description in CLIB122"	"Chassy_YL_E_1012"	"YALI1_E25400g"	""	""	"No description in CLIB122"	""
"c718.a1.a1"	42.7497498364599	58.2079122159922	64.6396315045506	19.7484539390518	80.8488156466201	52.4290982360237	31.3019492818927	83.0006690810729	3.12662306072038	33.4273632024352	82.5424399715833	"Chassy_YL_B_270;YALI1_B06809g;YALI0B04906g1_1;Q6CFQ1;uniprot|Q6CFQ1 Yarrowia lipolytica YALI0B04906g ACD4 Acyl CoA dehydrogenase, putative"	"Chassy_YL_B_270"	"YALI1_B06809g"	"YALI0B04906g1_1"	"Q6CFQ1"	"uniprot|Q6CFQ1 Yarrowia lipolytica YALI0B04906g ACD4 Acyl CoA dehydrogenase, putative"	""
"c719.a1.a1"	25.5407085154091	35.2940455172199	56.9353351482355	26.1383149449715	29.7348334366349	7.47597558759692	15.4735923317556	24.6845775467593	10.390397180607	21.0063531658128	12.6150432698821	"Chassy_YL_E_1036;YALI1_E25866g;YALI0E21868g1_1;Q6C516;highly similar to uniprot|P53549 Saccharomyces cerevisiae YOR259c CRL13 26S proteasome regulatory subunit"	"Chassy_YL_E_1036"	"YALI1_E25866g"	"YALI0E21868g1_1"	"Q6C516"	"highly similar to uniprot|P53549 Saccharomyces cerevisiae YOR259c CRL13 26S proteasome regulatory subunit"	""
"c719.a2.a1"	43.0641987145891	46.5540807185641	42.2190038310462	9.79794385907922	38.8886196001069	32.031069570163	13.5299747863719	47.6848985234018	17.7989634930774	24.5637756405701	36.9181875120936	"Chassy_YL_D_824;YALI1_D21167g;YALI0D17204g1_1;Q6C8T1;highly similar to uniprot|Q01939 Saccharomyces cerevisiae YGL048c SUG1 26S proteasome regulatory subunit"	"Chassy_YL_D_824"	"YALI1_D21167g"	"YALI0D17204g1_1"	"Q6C8T1"	"highly similar to uniprot|Q01939 Saccharomyces cerevisiae YGL048c SUG1 26S proteasome regulatory subunit"	""
"c720.a1.a1"	34.3443664380958	91.0542393868054	138.831282045128	33.5645151135351	5.26551598900715	3.95422834090073	29.4813351913644	50.2395244979441	25.3414609705171	87.1832290687733	55.2382793805688	"Chassy_YL_D_969;YALI1_D24997g;YALI0D19734g1_1;Q6C8H0;similar to uniprot|G7XQE8 Aspergillus kawachii arsenate reductase"	"Chassy_YL_D_969"	"YALI1_D24997g"	"YALI0D19734g1_1"	"Q6C8H0"	"similar to uniprot|G7XQE8 Aspergillus kawachii arsenate reductase"	""
"c721.a1.a1"	31.4812413566991	30.3556985253021	14.1572082901925	11.9545752776232	29.06933374492	40.537861455058	4.99090806674205	13.5428241390193	NA	1.02471708067284	25.3552262982053	"Chassy_YL_D_1357;YALI1_D35809g;YALI0D27192g1_1;Q6C7L1;similar to uniprot|P38817 Saccharomyces cerevisiae YHR108W GGA2 (ohnolog of YDR358W) Golgi-localized protein with homology to gamma-adaptin"	"Chassy_YL_D_1357"	"YALI1_D35809g"	"YALI0D27192g1_1"	"Q6C7L1"	"similar to uniprot|P38817 Saccharomyces cerevisiae YHR108W GGA2 (ohnolog of YDR358W) Golgi-localized protein with homology to gamma-adaptin"	""
"c722.a1.a1"	74.4213483043782	86.2484080719413	116.514585294611	5.43866256753909	4.93679673868322	NA	5.9847590426444	87.327533924833	NA	96.6602766664308	53.7656451590942	"Chassy_YL_F_1006;YALI1_F25908g;YALI0F19448g1_1;Q6C141;similar to uniprot|P33317 Saccharomyces cerevisiae YBR252w DUT1 dUTP pyrophosphatase precursor"	"Chassy_YL_F_1006"	"YALI1_F25908g"	"YALI0F19448g1_1"	"Q6C141"	"similar to uniprot|P33317 Saccharomyces cerevisiae YBR252w DUT1 dUTP pyrophosphatase precursor"	"3.6.1.23"
"c723.a1.a1"	200.558448666463	332.480764145928	284.11637275148	269.952441230709	311.449675107779	241.978763650806	338.633473841083	247.752688067239	203.084197077854	426.944140246718	293.223088037017	"Chassy_YL_F_314;YALI1_F09003g;YALI0F06050g1_1;Q6C2Q1;uniprot|Q6C2Q1 Yarrowia lipolytica YALI0F06050g NUKM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	"Chassy_YL_F_314"	"YALI1_F09003g"	"YALI0F06050g1_1"	"Q6C2Q1"	"uniprot|Q6C2Q1 Yarrowia lipolytica YALI0F06050g NUKM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	""
"c724.a1.a1"	59.4500627730969	118.568924946605	72.4730958242936	102.033670648535	48.8139508196854	61.1938323992515	74.0428787306762	85.2275479597351	15.5022965443556	114.66072667243	39.3330655253106	"Chassy_YL_E_193;YALI1_E04859g;YALI0E04092g1_1;Q6C735;weakly similar to uniprot|P40850 Saccharomyces cerevisiae YNL085w MKT1 required for propagation of M2 dsRNA satellite of L-A virus"	"Chassy_YL_E_193"	"YALI1_E04859g"	"YALI0E04092g1_1"	"Q6C735"	"weakly similar to uniprot|P40850 Saccharomyces cerevisiae YNL085w MKT1 required for propagation of M2 dsRNA satellite of L-A virus"	""
"c725.a1.a1"	30.7021841149703	46.0125357259958	33.5902505799072	37.2608277545167	13.6641324539333	27.8444087512138	27.3889313969276	45.9220646674595	5.68658011720059	28.0883891908988	22.6501656704235	"Chassy_YL_A_271;YALI1_A06672g;YALI0A07018g1_1;Q6CHN0;similar to uniprot|P32790 Saccharomyces cerevisiae YBL007c SLA1 cytoskeleton assembly control protein"	"Chassy_YL_A_271"	"YALI1_A06672g"	"YALI0A07018g1_1"	"Q6CHN0"	"similar to uniprot|P32790 Saccharomyces cerevisiae YBL007c SLA1 cytoskeleton assembly control protein"	""
"c726.a1.a1"	88.5067156566596	127.088956062332	106.086854654187	27.4609684141331	7.32276810424236	13.4256470612707	27.8744332569586	78.5086640770739	13.1245904639019	47.8209398767465	46.0050180327769	"Chassy_YL_D_337;YALI1_D08884g;YALI0D06930g1_1;Q6CA04;similar to uniprot|Q06408 Saccharomyces cerevisiae YDR380W ARO10 phenylpyruvate decarboxylase, catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde"	"Chassy_YL_D_337"	"YALI1_D08884g"	"YALI0D06930g1_1"	"Q6CA04"	"similar to uniprot|Q06408 Saccharomyces cerevisiae YDR380W ARO10 phenylpyruvate decarboxylase, catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde"	""
"c727.a1.a1"	41.7553435783523	55.595087575502	36.6640275618703	19.9546092660663	11.631381358289	28.2643231819545	13.0638654950998	46.0160483644653	3.48209938558881	18.2239453596778	23.5181574179406	"Chassy_YL_F_55;YALI1_F01897g;YALI0F01166g1_1;Q6C3B0;weakly similar to uniprot|M2S9F3 Bipolaris sorokiniana hypothetical protein COCSADRAFT_164759"	"Chassy_YL_F_55"	"YALI1_F01897g"	"YALI0F01166g1_1"	"Q6C3B0"	"weakly similar to uniprot|M2S9F3 Bipolaris sorokiniana hypothetical protein COCSADRAFT_164759"	"3.6.5.-"
"c728.a1.a1"	212.461345023759	299.137746222187	196.814971618624	170.877468895124	166.658182108351	174.530447249622	149.709215239106	272.079486206591	17.8122556524548	180.299965048306	127.78114112973	"Chassy_YL_D_563;YALI1_D14300g;YALI0D11418g1_1;Q6C9G4;similar to uniprot|P33299 Saccharomyces cerevisiae YKL145W RPT1 One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates"	"Chassy_YL_D_563"	"YALI1_D14300g"	"YALI0D11418g1_1"	"Q6C9G4"	"similar to uniprot|P33299 Saccharomyces cerevisiae YKL145W RPT1 One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates"	""
"c729.a1.a1"	8.96284658484649	7.89792021343627	11.6668100438647	6.58277135610643	4.21979815275958	10.0852054554034	5.35826366191494	10.1119179096725	NA	8.20250087074828	3.24561311759944	"Chassy_YL_E_283;YALI1_E07121g;YALI0E05929g1_1;Q6C6V5;similar to uniprot|P46971 Saccharomyces cerevisiae YJR143c PMT4 dolichyl-phosphate-mannose--protein O- mannosyl transferase"	"Chassy_YL_E_283"	"YALI1_E07121g"	"YALI0E05929g1_1"	"Q6C6V5"	"similar to uniprot|P46971 Saccharomyces cerevisiae YJR143c PMT4 dolichyl-phosphate-mannose--protein O- mannosyl transferase"	""
"c730.a1.a1"	69.919048881405	143.17327539089	100.435149990673	131.742013671558	71.3111388505461	76.8775021042083	71.5047116574886	126.14752549607	NA	78.9419043885788	98.8853548715493	"Chassy_YL_D_1249;YALI1_D33105g;YALI0D24970g1_1;Q6C7V8;similar to uniprot|Q9P7T6 Schizosaccharomyces pombe Hypothetical protein C694.04c in chromosome I"	"Chassy_YL_D_1249"	"YALI1_D33105g"	"YALI0D24970g1_1"	"Q6C7V8"	"similar to uniprot|Q9P7T6 Schizosaccharomyces pombe Hypothetical protein C694.04c in chromosome I"	""
"c731.a1.a1"	81.1421138217199	105.378103412082	96.4224448749391	68.7230561250107	59.0660688380408	60.7706498030671	53.1544021081478	93.7580788437855	NA	103.22107410823	76.0843866814028	"Chassy_YL_E_247;YALI1_E06109g;YALI0E05247g1_1;Q6C6Y6;similar to uniprot|P32319 Saccharomyces cerevisiae YBL017c PEP1 vacuolar protein sorting/targeting protein"	"Chassy_YL_E_247"	"YALI1_E06109g"	"YALI0E05247g1_1"	"Q6C6Y6"	"similar to uniprot|P32319 Saccharomyces cerevisiae YBL017c PEP1 vacuolar protein sorting/targeting protein"	""
"c732.a1.a1"	198.451579667284	131.539930286427	308.92691152496	78.8251763262841	241.851077823672	110.251793570778	70.5105349538282	149.284531621592	3.94984265128966	88.3912019651594	276.958086073686	"Chassy_YL_D_475;YALI1_D12091g;YALI0D09493g1_1;Q6C9P1;uniprot|Q6C9P1 Yarrowia lipolytica YALI0D09493g ISO2 Enoyl-CoA hydratase/isomerase family protein, putative"	"Chassy_YL_D_475"	"YALI1_D12091g"	"YALI0D09493g1_1"	"Q6C9P1"	"uniprot|Q6C9P1 Yarrowia lipolytica YALI0D09493g ISO2 Enoyl-CoA hydratase/isomerase family protein, putative"	""
"c733.a1.a1"	0.541847975748393	2.43129739753834	0.735794711496056	NA	NA	0.70965012859567	NA	2.19832036774334	NA	0.805594661626823	0.588398658103128	"Chassy_YL_D_1154;YALI1_D30097g;YALI0D23287g1_1;Q6C828;similar to uniprot|P22082 Saccharomyces cerevisiae YOR290C SNF2 Catalytic subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation"	"Chassy_YL_D_1154"	"YALI1_D30097g"	"YALI0D23287g1_1"	"Q6C828"	"similar to uniprot|P22082 Saccharomyces cerevisiae YOR290C SNF2 Catalytic subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation"	""
