"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"LowpH_D"	"standard_A"	"standard_B"	"standard_C"	"standard_D"	"Top.Protein.Description"	"Chassy_ID"	"W29_NCBI"	"CLIB122_NCBI"	"CLIB122_UNIPROT"	"Protein_name"	"ec_number"
"d1071.a1.a1"	30.5976583770706	13.754474153646	22.6411686390834	14.5008948891869	37.660004788955	61.4046646042154	15.258454807367	18.1836643398871	0	17.8192801223639	48.9864164930768	"Chassy_YL_C_190;YALI1_C05386g;YALI0C04092g1_1;Q6CD37;similar to uniprot|Q00317 Candida boidinii PMP30B Peroxisomal membrane protein (Peroxin-11B)"	"Chassy_YL_C_190"	"YALI1_C05386g"	"YALI0C04092g1_1"	"Q6CD37"	"similar to uniprot|Q00317 Candida boidinii PMP30B Peroxisomal membrane protein (Peroxin-11B)"	""
"d1072.a1.a1"	13.1289134393421	24.5224830876844	19.4566886173276	25.4160451572293	15.4700465141004	17.2344936867894	58.7900128374195	15.6256459662605	0	15.2072381417041	42.2113691427061	"Chassy_YL_E_969;YALI1_E24343g;YALI0E20493g1_1;Q6C573;similar to uniprot|P51998 Saccharomyces cerevisiae YML025c YML6 ribosomal protein, mitochondrial"	"Chassy_YL_E_969"	"YALI1_E24343g"	"YALI0E20493g1_1"	"Q6C573"	"similar to uniprot|P51998 Saccharomyces cerevisiae YML025c YML6 ribosomal protein, mitochondrial"	""
"d1073.a1.a1"	15.542660758246	14.0109019107063	69.3649337559193	0	38.353572120289	41.3822404592784	15.5497274290189	37.0948561128803	0	18.1459788340036	98.6456833246615	"Chassy_YL_F_44;YALI1_F01456g;YALI0F00924g1_1;F2Z619;uniprot|Q9UUT8 Yarrowia lipolytica YALI0F00924g NUIM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	"Chassy_YL_F_44"	"YALI1_F01456g"	"YALI0F00924g1_1"	"F2Z619"	"uniprot|Q9UUT8 Yarrowia lipolytica YALI0F00924g NUIM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)"	""
"d1074.a1.a1"	13.7120575721106	18.8964237230176	10.1377023283514	0	16.193388371063	8.9019549720921	6.3636284987732	8.140488372108	0	24.3533431272312	11.2408235731829	"Chassy_YL_E_1599;YALI1_E39433g;YALI0E33319g1_1;Q6C3N9;weakly similar to uniprot|Q7S6Y5 Neurospora crassa NCU05578.1 predicted protein"	"Chassy_YL_E_1599"	"YALI1_E39433g"	"YALI0E33319g1_1"	"Q6C3N9"	"weakly similar to uniprot|Q7S6Y5 Neurospora crassa NCU05578.1 predicted protein"	""
"d1075.a1.a1"	46.3365454163733	21.3931814142932	34.3026397521402	45.6253944285704	58.2640274229574	61.9452285800655	23.9821626701573	55.2373237067766	0	27.5149342533644	37.2106521059165	"Chassy_YL_D_501;YALI1_D12750g;YALI0D10065g1_1;Q6C9L9;similar to uniprot|Q12487 Saccharomyces cerevisiae YOR150w MRPL23 ribosomal protein of the large subunit, mitochondrial"	"Chassy_YL_D_501"	"YALI1_D12750g"	"YALI0D10065g1_1"	"Q6C9L9"	"similar to uniprot|Q12487 Saccharomyces cerevisiae YOR150w MRPL23 ribosomal protein of the large subunit, mitochondrial"	""
"d1076.a1.a1"	5.11598954467872	8.99356695381346	15.1828893945108	0	11.9220134998846	13.4043121221042	0	12.1927414943484	0	5.66993653276013	24.9203761872904	"Chassy_YL_B_202;YALI1_B05226g;YALI0B03762g1_1;Q6CFU3;weakly similar to uniprot|P53169 Saccharomyces cerevisiae YGL060W (ohnolog of YBR216C) YBP2 central kinetochore associated protein"	"Chassy_YL_B_202"	"YALI1_B05226g"	"YALI0B03762g1_1"	"Q6CFU3"	"weakly similar to uniprot|P53169 Saccharomyces cerevisiae YGL060W (ohnolog of YBR216C) YBP2 central kinetochore associated protein"	""
"d1077.a1.a1"	30.0801025866388	0	22.2577888225293	29.1998579324242	36.9904684048843	19.7511438075103	31.9270732958206	17.8757001612298	0	36.2215398793453	48.1717262484594	"Chassy_YL_F_888;YALI1_F23024g;YALI0F17270g1_1;Q6C1D4;similar to uniprot|Q00245 Saccharomyces cerevisiae YIL118w RHO3 GTP-binding protein of the rho family"	"Chassy_YL_F_888"	"YALI1_F23024g"	"YALI0F17270g1_1"	"Q6C1D4"	"similar to uniprot|Q00245 Saccharomyces cerevisiae YIL118w RHO3 GTP-binding protein of the rho family"	""
"d1078.a1.a1"	0	4.69675036396188	24.8133963805003	10.4749465168406	13.0273529139156	14.6013774321505	0	6.61733001079757	0	12.8158206136364	9.17204752912697	"Chassy_YL_E_747;YALI1_E19263g;YALI0E16060g1_1;Q6C5Q6;similar to uniprot|P39105 Saccharomyces cerevisiae YMR008C (ohnolog of YOL011W) PLB1 phospholipase B (lysophospholipase)"	"Chassy_YL_E_747"	"YALI1_E19263g"	"YALI0E16060g1_1"	"Q6C5Q6"	"similar to uniprot|P39105 Saccharomyces cerevisiae YMR008C (ohnolog of YOL011W) PLB1 phospholipase B (lysophospholipase)"	"3.1.1.5"
"d1079.a1.a1"	0	64.7876942495724	48.5195891829665	65.2514954327923	83.86446287297	0	116.091333300189	0	0	81.823122627115	0	"Chassy_YL_D_719;YALI1_D18037g;YALI0D14850g1_1;Q6C926;uniprot|Q6C926 Yarrowia lipolytica YALI0D14850g ACPM1-- ACP11 Mitochonrial acyl-carrier protein"	"Chassy_YL_D_719"	"YALI1_D18037g"	"YALI0D14850g1_1"	"Q6C926"	"uniprot|Q6C926 Yarrowia lipolytica YALI0D14850g ACPM1-- ACP11 Mitochonrial acyl-carrier protein"	""
"d1080.a1.a1"	12.058520789955	34.521614390703	71.8028239364613	0	45.0267477750721	31.9881976532162	39.1407644004325	14.3501367839215	0	0	38.8257560358356	"Chassy_YL_E_1015;YALI1_E25453g;YALI0E21373g1_1;Q6C535;some similarities with uniprot|P36046 Saccharomyces cerevisiae YKL195w"	"Chassy_YL_E_1015"	"YALI1_E25453g"	"YALI0E21373g1_1"	"Q6C535"	"some similarities with uniprot|P36046 Saccharomyces cerevisiae YKL195w"	""
"d1081.a1.a1"	21.6528324096164	9.51938101000182	16.0163795457912	4.9503429934098	0	6.99366648093974	0	0	0	12.4074354308761	8.89730900454103	"Chassy_YL_E_1494;YALI1_E36984g;YALI0E31405g1_1;Q6C3X8;similar to uniprot|A3LYR0 Scheffersomyces stipitis hypothetical protein PICST_85080"	"Chassy_YL_E_1494"	"YALI1_E36984g"	"YALI0E31405g1_1"	"Q6C3X8"	"similar to uniprot|A3LYR0 Scheffersomyces stipitis hypothetical protein PICST_85080"	""
"d1082.a1.a1"	7.02172778426127	19.4147299911779	41.7868543576356	13.3158774578844	8.01135674083938	18.4818747691342	0	16.7413858771314	0	0	45.1687673708451	"Chassy_YL_F_1112;YALI1_F28744g;YALI0F21725g1_1;Q6C0U3;similar to uniprot|P40010 Saccharomyces cerevisiae YER006w NUG1 GTPase that associates with nuclear 60S pre- ribosomes, required for export of 60S ribosomal subunits from the nucleus"	"Chassy_YL_F_1112"	"YALI1_F28744g"	"YALI0F21725g1_1"	"Q6C0U3"	"similar to uniprot|P40010 Saccharomyces cerevisiae YER006w NUG1 GTPase that associates with nuclear 60S pre- ribosomes, required for export of 60S ribosomal subunits from the nucleus"	""
"d1083.a1.a1"	20.2349731133285	28.5925363190963	45.0626380698342	29.5004820567117	11.743615204751	13.210751731701	0	12.0189462389524	0	11.5582524372438	32.6234684763788	"Chassy_YL_D_607;YALI1_D15398g;YALI0D12386g1_1;Q6C9C1;similar to uniprot|P53111 Saccharomyces cerevisiae YGL157w ARI1 NADPH-dependent aldehyde reductase"	"Chassy_YL_D_607"	"YALI1_D15398g"	"YALI0D12386g1_1"	"Q6C9C1"	"similar to uniprot|P53111 Saccharomyces cerevisiae YGL157w ARI1 NADPH-dependent aldehyde reductase"	""
"d1084.a1.a1"	11.4368021812814	10.1082093182131	16.9465190561004	22.0399050831851	13.3807514342539	14.9833325781466	36.9471451352357	13.6093455222974	0	41.6775405906868	54.9560285765158	"Chassy_YL_F_478;YALI1_F12895g;YALI0F09251g1_1;Q6C2B4;similar to uniprot|P78609 Pichia jadinii Uricase (Urate oxidase)"	"Chassy_YL_F_478"	"YALI1_F12895g"	"YALI0F09251g1_1"	"Q6C2B4"	"similar to uniprot|P78609 Pichia jadinii Uricase (Urate oxidase)"	"1.7.3.3"
"d1085.a1.a1"	13.4778135761735	38.8620447630227	80.2636205767856	12.741923481301	15.9026338340404	0	13.3128920980106	0	27.3783484143167	49.4945701415373	85.7472311267123	"Chassy_YL_F_1251;YALI1_F32342g;YALI0F25025g1_1;Q6C0G1;similar to uniprot|O59760 Schizosaccharomyces pombe haloacid dehalogenase-like hydrolase"	"Chassy_YL_F_1251"	"YALI1_F32342g"	"YALI0F25025g1_1"	"Q6C0G1"	"similar to uniprot|O59760 Schizosaccharomyces pombe haloacid dehalogenase-like hydrolase"	""
"d1086.a1.a1"	7.82786760724113	21.7955353419649	46.5896843417413	0	18.6457046812593	0	0	0	16.0113325771178	8.85002845357486	25.3890179539503	"Chassy_YL_E_634;YALI1_E16433g;YALI0E13464g1_1;Q6C610;similar to uniprot|P43590 Saccharomyces cerevisiae YFR006w Putative X-Pro aminopeptidase"	"Chassy_YL_E_634"	"YALI1_E16433g"	"YALI0E13464g1_1"	"Q6C610"	"similar to uniprot|P43590 Saccharomyces cerevisiae YFR006w Putative X-Pro aminopeptidase"	""
"d1087.a1.a1"	18.6424451314184	45.186637941594	13.7874137141918	8.69201869588107	10.7737815253849	12.1566339176912	8.89309057034542	11.0718743672605	18.994705955784	10.6077872096422	15.2033810157862	"Chassy_YL_A_490;YALI1_A12437g;YALI0A12177g1_1;Q6CH56;weakly similar to uniprot|Q12358 Saccharomyces cerevisiae YLL057C JLP1 Fe(II)-dependent sulfonate/alpha- ketoglutarate dioxygenase, involved in sulfonate catabolism for use as a sulfur source"	"Chassy_YL_A_490"	"YALI1_A12437g"	"YALI0A12177g1_1"	"Q6CH56"	"weakly similar to uniprot|Q12358 Saccharomyces cerevisiae YLL057C JLP1 Fe(II)-dependent sulfonate/alpha- ketoglutarate dioxygenase, involved in sulfonate catabolism for use as a sulfur source"	""
"d1088.a1.a1"	6.74131443344022	5.75897050857032	9.98330531442758	6.22943175725228	7.67529183228635	8.76458057272438	13.3404799151734	0	13.8150549697816	15.6616811380008	21.9202560397121	"Chassy_YL_B_732;YALI1_B19390g;YALI0B14773g1_1;Q6CEL3;some similarities with uniprot|P38830 Saccharomyces cerevisiae YHR124W NDT80 Meiosis-specific transcription factor"	"Chassy_YL_B_732"	"YALI1_B19390g"	"YALI0B14773g1_1"	"Q6CEL3"	"some similarities with uniprot|P38830 Saccharomyces cerevisiae YHR124W NDT80 Meiosis-specific transcription factor"	""
"d1089.a1.a1"	18.7078882505334	5.28684129643547	18.4653438609724	5.73318057729222	14.643190206724	16.3449457408214	5.73352171231817	22.275654072674	0	6.95773210599946	30.2015434148553	"Chassy_YL_F_197;YALI1_F05661g;YALI0F03839g1_1;Q99150;uniprot|Q99150 Yarrowia lipolytica YALI0F03839g SRP54 Signal recognition particle 54 kDa protein"	"Chassy_YL_F_197"	"YALI1_F05661g"	"YALI0F03839g1_1"	"Q99150"	"uniprot|Q99150 Yarrowia lipolytica YALI0F03839g SRP54 Signal recognition particle 54 kDa protein"	""
"d1090.a1.a1"	9.59638294726208	8.3863860620722	0	13.6508817520845	11.1264915228054	6.19798584109079	4.31348234249983	11.4167593182312	9.86050255021131	5.29322121737337	7.91456094997009	"Chassy_YL_E_756;YALI1_E19483g;YALI0E16280g1_1;Q6C5P8;weakly similar to uniprot|Q04177 Saccharomyces cerevisiae YDR398W snoRNA binding activity"	"Chassy_YL_E_756"	"YALI1_E19483g"	"YALI0E16280g1_1"	"Q6C5P8"	"weakly similar to uniprot|Q04177 Saccharomyces cerevisiae YDR398W snoRNA binding activity"	""
"d1091.a1.a1"	103.602759553743	50.3739119597854	76.7626358605318	51.1125149856142	65.4045332895545	140.12164389579	122.84412507656	123.630829595873	0	132.195965342059	0	"Chassy_YL_B_101;YALI1_B02487g;YALI0B01540g1_1;Q6CG23;similar to uniprot|P22289 Saccharomyces cerevisiae YGR183c QCR9 ubiquinol--cytochrome-c reductase subunit 9"	"Chassy_YL_B_101"	"YALI1_B02487g"	"YALI0B01540g1_1"	"Q6CG23"	"similar to uniprot|P22289 Saccharomyces cerevisiae YGR183c QCR9 ubiquinol--cytochrome-c reductase subunit 9"	""
"d1092.a1.a1"	0	15.4718507216283	16.837878370491	5.21254592882955	0	7.3572961888794	5.18572424957604	6.74462880345901	0	13.0736925306222	18.5005192766358	"Chassy_YL_A_309;YALI1_A07575g;YALI0A08041g1_1;Q6CHK1;weakly similar to uniprot|P06776 Saccharomyces cerevisiae YOR360c PDE2 high affinity 3,5-cyclic- nucleotide phosphodiesterase"	"Chassy_YL_A_309"	"YALI1_A07575g"	"YALI0A08041g1_1"	"Q6CHK1"	"weakly similar to uniprot|P06776 Saccharomyces cerevisiae YOR360c PDE2 high affinity 3,5-cyclic- nucleotide phosphodiesterase"	"3.1.4.-"
"d1093.a1.a1"	49.5617666535795	0	14.6328421311421	0	11.4687573528028	12.9123301776813	0	35.3888531996669	0	0	47.5784003962185	"Chassy_YL_C_267;YALI1_C07423g;YALI0C05753g1_1;Q6CCX5;similar to uniprot|P40035 Saccharomyces cerevisiae YER053C PIC2 Mitochondrial phosphate carrier protein"	"Chassy_YL_C_267"	"YALI1_C07423g"	"YALI0C05753g1_1"	"Q6CCX5"	"similar to uniprot|P40035 Saccharomyces cerevisiae YER053C PIC2 Mitochondrial phosphate carrier protein"	""
"d1094.a1.a1"	26.5934108037479	11.8470649879416	39.4405400507575	25.7106376324491	0	0	13.0960639399637	31.6792510551465	0	48.7198053051505	63.6338730704117	"Chassy_YL_F_755;YALI1_F19216g;YALI0F14399g1_1;Q6C1Q1;similar to uniprot|G3ATC9 Spathaspora passalidarum hypothetical protein SPAPADRAFT_56842"	"Chassy_YL_F_755"	"YALI1_F19216g"	"YALI0F14399g1_1"	"Q6C1Q1"	"similar to uniprot|G3ATC9 Spathaspora passalidarum hypothetical protein SPAPADRAFT_56842"	""
"d1095.a1.a1"	37.407885101578	23.1529847616096	36.9503403905989	24.0373553699352	30.3442680399407	0	0	14.8033225955316	0	29.7396460860006	0	"Chassy_YL_B_587;YALI1_B15509g;YALI0B11704g1_1;Q6CEZ2;similar to uniprot|P53081 Saccharomyces cerevisiae YGL221c NIF3 NGG1P-interacting factor 3 singleton"	"Chassy_YL_B_587"	"YALI1_B15509g"	"YALI0B11704g1_1"	"Q6CEZ2"	"similar to uniprot|P53081 Saccharomyces cerevisiae YGL221c NIF3 NGG1P-interacting factor 3 singleton"	""
"d1096.a1.a1"	11.523450640684	10.1897389465198	17.0750488720528	3.47552819791545	0	9.99770383308407	3.38167230825095	0	0	4.18955240700235	6.35419839335787	"Chassy_YL_D_1305;YALI1_D34487g;YALI0D26103g1_1;Q6C7R2;similar to uniprot|Q00313 Candida albicans DNA topoisomerase I"	"Chassy_YL_D_1305"	"YALI1_D34487g"	"YALI0D26103g1_1"	"Q6C7R2"	"similar to uniprot|Q00313 Candida albicans DNA topoisomerase I"	""
"d1097.a1.a1"	79.975548913129	51.9794997178671	79.0617322475538	25.710637632449	103.429554231025	35.2674060609509	92.6557161097023	63.5126719100834	0	65.8852129878749	84.4861466308086	"Chassy_YL_C_150;YALI1_C04302g;YALI0C03223g1_1;Q6CD72;uniprot|Q6CD72 Yarrowia lipolytica YALI0C03223g MPC2 Subunit of the mitochondrial pyruvate carrier 1"	"Chassy_YL_C_150"	"YALI1_C04302g"	"YALI0C03223g1_1"	"Q6CD72"	"uniprot|Q6CD72 Yarrowia lipolytica YALI0C03223g MPC2 Subunit of the mitochondrial pyruvate carrier 1"	""
"d1098.a1.a1"	0	2.41769462957781	8.84627365131632	5.49873234819517	3.25606477065405	3.83226596204397	0	10.6700835998454	0	6.66945953270345	9.83293253239	"Chassy_YL_A_26;YALI1_A00789g;YALI0A00616g1_1;Q6CI88;similar to uniprot|P47037 Saccharomyces cerevisiae YJL074c SMC3 required for structural maintenance of chromosomes"	"Chassy_YL_A_26"	"YALI1_A00789g"	"YALI0A00616g1_1"	"Q6CI88"	"similar to uniprot|P47037 Saccharomyces cerevisiae YJL074c SMC3 required for structural maintenance of chromosomes"	""
"d1099.a1.a1"	21.2007382713984	0	31.4350582502833	9.92678379914596	25.6056054562203	0	10.2306380396648	0	0	25.1143373216427	34.153539761931	"Chassy_YL_D_697;YALI1_D17593g;YALI0D14454g1_1;Q6C940;weakly similar to uniprot|Q0ULN6 Phaeosphaeria nodorum hypothetical protein SNOG_07328"	"Chassy_YL_D_697"	"YALI1_D17593g"	"YALI0D14454g1_1"	"Q6C940"	"weakly similar to uniprot|Q0ULN6 Phaeosphaeria nodorum hypothetical protein SNOG_07328"	""
"d1100.a1.a1"	0	0	0	17.2525492185168	21.6497902947457	15.7827361991177	5.52197898632371	14.3257706096342	0	13.8871718547263	0	"Chassy_YL_B_778;YALI1_B20527g;YALI0B15664g1_1;Q6CEH1;similar to uniprot|P27697 Saccharomyces cerevisiae YGL119W (ohnolog of YBR230W-A) ABC1 ubiquinol--cytochrome- c reductase complex assembly protein singleton"	"Chassy_YL_B_778"	"YALI1_B20527g"	"YALI0B15664g1_1"	"Q6CEH1"	"similar to uniprot|P27697 Saccharomyces cerevisiae YGL119W (ohnolog of YBR230W-A) ABC1 ubiquinol--cytochrome- c reductase complex assembly protein singleton"	""
"d1101.a1.a1"	20.7066133711741	50.5301311053068	61.5438769206027	0	0	0	0	0	21.0697659020787	24.5019159624303	33.3708436806974	"Chassy_YL_E_80;YALI1_E02162g;YALI0E01584g1_1;Q6C7E0;similar to uniparc|UPI0001F2B0EF Aspergillus oryzae oxidoreductase, 2OG-Fe(II) oxygenase family"	"Chassy_YL_E_80"	"YALI1_E02162g"	"YALI0E01584g1_1"	"Q6C7E0"	"similar to uniparc|UPI0001F2B0EF Aspergillus oryzae oxidoreductase, 2OG-Fe(II) oxygenase family"	""
"d1102.a1.a1"	0	11.157416455111	9.27677561663723	0	7.10577358781315	8.13631639398156	5.77770485973625	14.9343230851135	12.850314967871	14.504527046082	20.3958356297019	"Chassy_YL_C_1125;YALI1_C30706g;YALI0C22341g1_1;Q6CB30;weakly similar to uniprot|Q12108 Saccharomyces cerevisiae YOR118w"	"Chassy_YL_C_1125"	"YALI1_C30706g"	"YALI0C22341g1_1"	"Q6CB30"	"weakly similar to uniprot|Q12108 Saccharomyces cerevisiae YOR118w"	""
"d1103.a1.a1"	9.90448303349141	0	14.6737368434382	9.26915198944846	36.6105155680672	26.1994741735054	31.5873267845347	23.624906623589	0	11.3219144561965	31.9966418781677	"Chassy_YL_C_1116;YALI1_C30514g;YALI0C22165g1_1;Q6CB38;similar to uniprot|P53199 Saccharomyces cerevisiae YGL001c ERG26 C-3 sterol dehydrogenase (C-4 decarboxylase)"	"Chassy_YL_C_1116"	"YALI1_C30514g"	"YALI0C22165g1_1"	"Q6CB38"	"similar to uniprot|P53199 Saccharomyces cerevisiae YGL001c ERG26 C-3 sterol dehydrogenase (C-4 decarboxylase)"	""
"d1104.a1.a1"	7.57696117117561	6.52169519281472	11.2222320163911	0	8.67880120235863	9.86767835519765	0	36.2218131615684	15.5045337895486	27.0842283501908	12.4206455808089	"Chassy_YL_A_307;YALI1_A07538g;YALI0A08019g1_1;Q6CHK2;weakly similar to uniprot|C4R5D1 Komagataella pastoris hypothetical protein"	"Chassy_YL_A_307"	"YALI1_A07538g"	"YALI0A08019g1_1"	"Q6CHK2"	"weakly similar to uniprot|C4R5D1 Komagataella pastoris hypothetical protein"	""
"d1105.a1.a1"	7.86258145116309	3.23857413120275	5.80955806135205	7.30247823431746	4.34626162213733	5.06357895277841	3.47163982632254	4.66449230668491	8.09944895641631	4.29658769655393	12.8807820254255	"Chassy_YL_F_86;YALI1_F02794g;YALI0F01793g1_1;Q6C386;weakly similar to uniprot|P38217 Saccharomyces cerevisiae YBR017c KAP104 beta-karyopherin"	"Chassy_YL_F_86"	"YALI1_F02794g"	"YALI0F01793g1_1"	"Q6C386"	"weakly similar to uniprot|P38217 Saccharomyces cerevisiae YBR017c KAP104 beta-karyopherin"	""
"d1106.a1.a1"	4.40361619543686	7.66694072959173	19.6262273986333	0	0	5.69014861298444	0	0	0	15.345834916758	28.5518270904381	"Chassy_YL_F_1124;YALI1_F29038g;YALI0F21945g1_1;Q6C0T3;similar to uniprot|P24279 Saccharomyces cerevisiae YEL032w MCM3 replication initiation protein"	"Chassy_YL_F_1124"	"YALI1_F29038g"	"YALI0F21945g1_1"	"Q6C0T3"	"similar to uniprot|P24279 Saccharomyces cerevisiae YEL032w MCM3 replication initiation protein"	"3.6.4.12"
"d1107.a1.a1"	16.7918888069532	7.26255936384187	24.8916838523756	0	20.0386166389476	22.1214520076555	0	19.9914958929682	17.1319082845646	19.6755696343484	53.763941133345	"Chassy_YL_D_173;YALI1_D04533g;W29 specific;No Uniprot ID;No description in CLIB122"	"Chassy_YL_D_173"	"YALI1_D04533g"	""	""	"No description in CLIB122"	""
"d1108.a1.a1"	2.35978742767882	8.26732050657972	6.99741053910042	0	2.54530230168883	3.02184276914525	0	8.43963963347137	4.90082455173784	2.52219900617203	11.6462629872749	"Chassy_YL_E_1211;YALI1_E30014g;YALI0E25069g1_1;Q6C4N2;similar to uniprot|P39109 Saccharomyces cerevisiae YDR135c YCF1 Metal resistance protein"	"Chassy_YL_E_1211"	"YALI1_E30014g"	"YALI0E25069g1_1"	"Q6C4N2"	"similar to uniprot|P39109 Saccharomyces cerevisiae YDR135c YCF1 Metal resistance protein"	""
"d1109.a1.a1"	32.8589093654512	47.9015442472296	73.21378682286	31.9903297199575	19.5523358294845	0	0	58.8139132602304	33.2397276197097	39.7318059980837	0	"Chassy_YL_F_1531;YALI1_F38986g;YALI0F31273g1_1;Q6BZS4;highly similar to uniprot|P18562 Saccharomyces cerevisiae YHR128w FUR1 uracil phosphoribosyltransferase"	"Chassy_YL_F_1531"	"YALI1_F38986g"	"YALI0F31273g1_1"	"Q6BZS4"	"highly similar to uniprot|P18562 Saccharomyces cerevisiae YHR128w FUR1 uracil phosphoribosyltransferase"	""
"d1110.a1.a1"	12.9375255043038	11.5256624936383	19.1727550914551	25.0334272551461	31.6247664419177	34.3548866354245	27.1414977368158	15.3975727827348	0	30.9889402013769	21.0168200180996	"Chassy_YL_C_1167;YALI1_C31918g;YALI0C23122g1_1;Q6CAZ6;similar to uniprot|Q9P7L4 Schizosaccharomyces pombe Similar to prokaryotic 2-hydroxyhepta-2, 4-diene-1, 7- dioate isomerase"	"Chassy_YL_C_1167"	"YALI1_C31918g"	"YALI0C23122g1_1"	"Q6CAZ6"	"similar to uniprot|Q9P7L4 Schizosaccharomyces pombe Similar to prokaryotic 2-hydroxyhepta-2, 4-diene-1, 7- dioate isomerase"	""
"d1111.a1.a1"	17.9819281761961	16.3625224605408	40.0401110876934	8.37409594989784	21.5345750393161	11.7198035872172	28.3787590843853	32.1609353912506	0	21.1376642682369	29.0490273918995	"Chassy_YL_E_1311;YALI1_E32568g;YALI0E27632g1_1;Q6C4D8;uniprot|Q6C4D8 Yarrowia lipolytica YALI0E27632g SSL2 Multicopy suppressor of SLS2 secretory defects, putative calmodulin-dependent ser/thr protein kinase"	"Chassy_YL_E_1311"	"YALI1_E32568g"	"YALI0E27632g1_1"	"Q6C4D8"	"uniprot|Q6C4D8 Yarrowia lipolytica YALI0E27632g SSL2 Multicopy suppressor of SLS2 secretory defects, putative calmodulin-dependent ser/thr protein kinase"	""
"d1112.a1.a1"	7.89760420750165	6.81583231584885	11.6976560104418	7.33608011467516	18.8204117874197	10.2914223501343	15.8518415232298	9.39339386407385	16.1521546425521	8.93258168740778	38.1881195083785	"Chassy_YL_C_138;YALI1_C03988g;YALI0C02959g1_1;Q6CD82;similar to uniprot|P35197 Saccharomyces cerevisiae YDL226C GCS1 (ohnolog of YNL204C) ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport"	"Chassy_YL_C_138"	"YALI1_C03988g"	"YALI0C02959g1_1"	"Q6CD82"	"similar to uniprot|P35197 Saccharomyces cerevisiae YDL226C GCS1 (ohnolog of YNL204C) ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport"	""
"d1113.a1.a1"	12.0996276104504	10.7328681854253	35.9416164119477	23.3605542443719	45.1881626765485	15.8646092744914	25.2319136258638	14.3991182040493	24.6124377633886	13.9615181674625	19.6779586177806	"Chassy_YL_D_627;YALI1_D15952g;YALI0D12771g1_1;Q6C9A2;similar to uniprot|Q04599 Saccharomyces cerevisiae YDR116c"	"Chassy_YL_D_627"	"YALI1_D15952g"	"YALI0D12771g1_1"	"Q6C9A2"	"similar to uniprot|Q04599 Saccharomyces cerevisiae YDR116c"	""
"d1114.a1.a1"	11.4000643087449	10.073653744255	33.8614203145634	21.966778978831	13.3355586569419	14.9345079907104	11.0929739001391	27.1971642891148	23.2069642974895	27.1449496027331	18.5589404059706	"Chassy_YL_D_86;YALI1_D02087g;YALI0D01804g1_1;Q6CAL1;weakly similar to uniprot|P33759 Saccharomyces cerevisiae YBR251w MRPS5 ribosomal protein S5, mitochondrial"	"Chassy_YL_D_86"	"YALI1_D02087g"	"YALI0D01804g1_1"	"Q6CAL1"	"weakly similar to uniprot|P33759 Saccharomyces cerevisiae YBR251w MRPS5 ribosomal protein S5, mitochondrial"	""
"d1115.a1.a1"	2.88525918393281	4.88858876154275	4.26893403647142	0	6.52816202513392	0	2.48245623420096	6.87129719098788	0	13.3305073839148	9.51754293392948	"Chassy_YL_F_678;YALI1_F17265g;YALI0F12837g1_1;Q6C1W6;some similarities with uniprot|P39730 Saccharomyces cerevisiae FUN12 YAL035W yIF2 GTPase"	"Chassy_YL_F_678"	"YALI1_F17265g"	"YALI0F12837g1_1"	"Q6C1W6"	"some similarities with uniprot|P39730 Saccharomyces cerevisiae FUN12 YAL035W yIF2 GTPase"	""
"d1116.a1.a1"	17.9365329617627	43.3677684797921	26.5903425569327	17.1176007640412	10.3452309188524	0	28.3007095706981	0	0	0	14.637253457202	"Chassy_YL_B_344;YALI1_B08801g;YALI0B06754g1_1;Q6CFI3;weakly similar to uniprot|P40087 Saccharomyces cerevisiae YER143w DDI1 induced in response to DNA alkylation damage"	"Chassy_YL_B_344"	"YALI1_B08801g"	"YALI0B06754g1_1"	"Q6CFI3"	"weakly similar to uniprot|P40087 Saccharomyces cerevisiae YER143w DDI1 induced in response to DNA alkylation damage"	"3.4.23.-"
"d1117.a1.a1"	12.2036299539619	10.8310850533568	27.1623630283718	0	6.90041183704413	7.90934289011583	5.60477448475823	14.5230446323801	0	6.8075540727349	10.0240060471784	"Chassy_YL_D_343;YALI1_D09004g;YALI0D07040g1_1;Q6C9Z9;weakly similar to uniprot|Q12511 Saccharomyces cerevisiae YOR090c PTC5 putative 2C protein phosphatase (PP2Cs)"	"Chassy_YL_D_343"	"YALI1_D09004g"	"YALI0D07040g1_1"	"Q6C9Z9"	"weakly similar to uniprot|Q12511 Saccharomyces cerevisiae YOR090c PTC5 putative 2C protein phosphatase (PP2Cs)"	""
