"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"OsmoticStress_A"	"OsmoticStress_B"	"OsmoticStress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"NCBI_CBS6556"	"Uniprot_DMKU3_1042"	"Gene_name_DMKU3_1042"	"Protein_name"	"ec_number"
"c897.a1.a1"	7.96996380156012	9.06443158780903	0	2.5105646660637	2.25706012581576	0	6.44059821940764	5.72498565186985	2.7339039842377	2.38399498885819	2.14001176894129	0	"Chassy_KM_1345;KMXK_0B05270;W0T5T6; PKHD-type hydroxylase TPA1 - TPA1"	"Chassy_KM_1345"	"KMXK_0B05270"	"W0T5T6"	"KLMA_20514"	" PKHD-type hydroxylase TPA1 - TPA1"	""
"c898.a1.a1"	0	0	0	17.4525635877112	15.6902890810012	0	0	0	8.23827945092442	38.2320609687526	6.44865916376403	19.3609279454271	"Chassy_KM_381;KMXK_0A03910;W0T5G7; Protein-lysine N-methyltransferase EFM5 - EFM5"	"Chassy_KM_381"	"KMXK_0A03910"	"W0T5G7"	"KLMA_10444"	" Protein-lysine N-methyltransferase EFM5 - EFM5"	"2.1.1.-"
"c899.a1.a1"	0	5.2611379222038	0	3.36159259881608	0	0	3.73822398079282	12.4999901398297	8.44484105082982	0	0	3.72916859809558	"Chassy_KM_3283;KMXK_0E02510;W0TBA0; cAMP-dependent protein kinase type 3 - TPK1"	"Chassy_KM_3283"	"KMXK_0E02510"	"W0TBA0"	"KLMA_50248"	" cAMP-dependent protein kinase type 3 - TPK1"	""
"c899.a2.a1"	0	7.28482258416446	0	4.65462149913714	0	6.02256598404927	5.17612328029173	4.60100607156104	5.06869567377501	0	0	5.16358476536273	"Chassy_KM_187;KMXK_0A01970;W0T845; cAMP-dependent protein kinase type 2 - TPK2"	"Chassy_KM_187"	"KMXK_0A01970"	"W0T845"	"KLMA_10642"	" cAMP-dependent protein kinase type 2 - TPK2"	""
"c900.a1.a1"	38.0408457290358	0	60.8988156052969	27.6439298427334	0	35.7681911552107	30.7411437953116	27.3255062891369	30.103128176153	60.557545362991	23.5637567926067	30.6666771975241	"Chassy_KM_574;KMXK_0A05840;W0T4E6; 54S ribosomal protein L33 - MRPL33"	"Chassy_KM_574"	"KMXK_0A05840"	"W0T4E6"	"KLMA_10276"	" 54S ribosomal protein L33 - MRPL33"	""
"c901.a1.a1"	3.29867502506813	3.75166247170299	5.28078170302326	0	4.97159133110188	7.1551855694393	6.14955862648451	2.36950476299526	2.61036354970696	0	0	6.13466208548859	"Chassy_KM_4633;KMXK_0G04030;W0TH53; Pre-rRNA-processing protein ESF1 - ESF1"	"Chassy_KM_4633"	"KMXK_0G04030"	"W0TH53"	"KLMA_80399"	" Pre-rRNA-processing protein ESF1 - ESF1"	""
"c902.a1.a1"	0	10.3512552416245	0	35.1987725927404	22.3679550767239	8.55767137636748	0	0	0	6.28047274555039	30.0035241549285	0	"Chassy_KM_241;KMXK_0A02510;W0T474; Signal recognition particle SEC65 subunit - SEC65"	"Chassy_KM_241"	"KMXK_0A02510"	"W0T474"	"KLMA_10588"	" Signal recognition particle SEC65 subunit - SEC65"	""
"c903.a1.a1"	19.1352941625281	9.43375980685465	0	6.02768024991205	5.41903458100309	7.79915231401211	6.70301894010249	13.7452675134281	0	0	5.13801012520881	6.68678171032671	"Chassy_KM_3679;KMXK_0F00250;W0TFL8; NADPH-dependent 1-acyldihydroxyacetone phosphate reductase - AYR1"	"Chassy_KM_3679"	"KMXK_0F00250"	"W0TFL8"	"KLMA_60542"	" NADPH-dependent 1-acyldihydroxyacetone phosphate reductase - AYR1"	""
"c904.a1.a1"	6.59937861071494	7.505632074159	24.3722869441128	4.79570724109827	4.31146018076484	0	5.33301620780854	0	5.22233237442668	0	9.43044025277798	0	"Chassy_KM_4351;KMXK_0G01210;W0TJU3; Uncharacterized protein YIL083C - CAB2"	"Chassy_KM_4351"	"KMXK_0G01210"	"W0TJU3"	"KLMA_80113"	" Uncharacterized protein YIL083C - CAB2"	""
"c905.a1.a1"	0	0	0	26.870498750544	10.4715962431169	6.53286694643651	5.61470389499376	0	0	11.0605086162312	9.92855216551771	12.9213565976986	"Chassy_KM_3859;KMXK_0F02050;W0TDD1; Uncharacterized protein YGL082W - KLMA_60366"	"Chassy_KM_3859"	"KMXK_0F02050"	"W0TDD1"	"KLMA_60366"	" Uncharacterized protein YGL082W - KLMA_60366"	""
"c906.a1.a1"	9.04190096375309	0	6.27456862315839	6.57066558581139	5.90719191354552	0	7.30684011837153	0	0	0	5.60085222001489	3.15967016119399	"Chassy_KM_1363;KMXK_0B05450;W0T7F9; Chromatin structure-remodeling complex protein RSC8 - RSC8"	"Chassy_KM_1363"	"KMXK_0B05450"	"W0T7F9"	"KLMA_20530"	" Chromatin structure-remodeling complex protein RSC8 - RSC8"	""
"c907.a1.a1"	5.03895316376078	0	0	3.66176053844935	0	4.73791359075859	9.39387410435088	8.35012410816502	9.19890938726381	0	11.7416963766561	0	"Chassy_KM_3345;KMXK_0E03130;W0TBF1; Glycylpeptide N-tetradecanoyltransferase - NMT1"	"Chassy_KM_3345"	"KMXK_0E03130"	"W0TBF1"	"KLMA_50308"	" Glycylpeptide N-tetradecanoyltransferase - NMT1"	"2.3.1.97"
"c908.a1.a1"	0	0	0	0	2.81654412779162	1.7571445277719	3.48389521270173	1.34239004807932	5.56311823916756	2.97494382615367	1.15759072417742	1.50652807095409	"Chassy_KM_1300;KMXK_0B04820;W0TA08; Probable ATP-dependent permease - ADP1"	"Chassy_KM_1300"	"KMXK_0B04820"	"W0TA08"	"KLMA_20471"	" Probable ATP-dependent permease - ADP1"	""
"c909.a1.a1"	5.99057642240114	0	0	10.0427531159552	3.9137217651183	5.63268451318349	4.84103777633087	4.3031517982507	4.74056468610359	9.5364494794374	0	4.82931096436302	"Chassy_KM_124;KMXK_0A01340;W0T5L5; UV excision repair protein RAD23 - RAD23"	"Chassy_KM_124"	"KMXK_0A01340"	"W0T5L5"	"KLMA_10706"	" UV excision repair protein RAD23 - RAD23"	""
"c910.a1.a1"	0	8.49400997242424	11.9560362335352	5.4272291431605	11.2560089463561	7.02223491884324	0	37.366870462062	13.6340398525875	0	0	6.02067380278959	"Chassy_KM_3062;KMXK_0E00300;W0TCC3; Arginase - CAR1"	"Chassy_KM_3062"	"KMXK_0E00300"	"W0TCC3"	"KLMA_50024"	" Arginase - CAR1"	"3.5.3.1"
"c911.a1.a1"	13.5257759441595	15.3831904097065	0	9.82905595559571	8.83656596130239	0	10.9302991369933	0	10.7034467590235	21.5317975878465	8.37831253936066	10.9038218466572	"Chassy_KM_1978;KMXK_0C03230;W0TBY5; Nuclear cap-binding protein subunit 2 - CBC2"	"Chassy_KM_1978"	"KMXK_0C03230"	"W0TBY5"	"KLMA_30329"	" Nuclear cap-binding protein subunit 2 - CBC2"	""
"c912.a1.a1"	1.68611122620266	1.91765486517756	0	2.82663930427027	4.14384699011836	0	5.12568880018267	2.79407994902945	0	0	3.92895219144424	1.35926075517325	"Chassy_KM_768;KMXK_0A07790;W0T2Q5; Serine/threonine-protein kinase GIN4 - GIN4"	"Chassy_KM_768"	"KMXK_0A07790"	"W0T2Q5"	"KLMA_10073"	" Serine/threonine-protein kinase GIN4 - GIN4"	""
"c913.a1.a1"	8.71769179942113	9.91484063001496	0	0	5.69538183494408	18.9096234360792	7.04484382597891	6.2620937449352	6.8986319470249	6.01568456189589	5.40002635108786	7.02777856792742	"Chassy_KM_2302;KMXK_0C06480;W0TCX1; Proteasome component PUP1 - PUP1"	"Chassy_KM_2302"	"KMXK_0C06480"	"W0TCX1"	"KLMA_30649"	" Proteasome component PUP1 - PUP1"	""
"c914.a1.a1"	6.38430246698985	7.26102080119636	23.5779852683171	17.4525635877112	4.17094812891839	13.8482477163079	0	0	0	0	0	0	"Chassy_KM_2262;KMXK_0C06080;W0TA48; Probable family 17 glucosidase SCW10 - SCW4"	"Chassy_KM_2262"	"KMXK_0C06080"	"W0TA48"	"KLMA_30608"	" Probable family 17 glucosidase SCW10 - SCW4"	""
"c915.a1.a1"	0	0	0	11.2905381722825	10.1504748521832	0	12.5555251896222	4.83780683228061	12.2949421341882	10.7213276710517	9.62408373421767	5.42933985924006	"Chassy_KM_2530;KMXK_0D01480;W0TAT4; Putative phosphoglycerate mutase DET1 - DET1"	"Chassy_KM_2530"	"KMXK_0D01480"	"W0TAT4"	"KLMA_40124"	" Putative phosphoglycerate mutase DET1 - DET1"	""
"c916.a1.a1"	0	0	77.203235137216	35.0450299328911	31.5063542233177	45.3443970090682	38.9714599410039	34.6413549478	38.1626286135382	33.278240896854	29.8724735168339	38.8770564258991	"Chassy_KM_4085;KMXK_0F04310;W0TEE5; ATP synthase subunit K - KLMA_60137"	"Chassy_KM_4085"	"KMXK_0F04310"	"W0TEE5"	"KLMA_60137"	" ATP synthase subunit K - KLMA_60137"	""
"c917.a1.a1"	0	0	0	0	0	7.83093896888608	6.73033813340506	22.505114925575	15.2041814634366	13.2582170506	0	6.714034726281	"Chassy_KM_2117;KMXK_0C04620;W0TCC4; 54S ribosomal protein L40 - MRPL40"	"Chassy_KM_2117"	"KMXK_0C04620"	"W0TCC4"	"KLMA_30464"	" 54S ribosomal protein L40 - MRPL40"	""
"c918.a1.a1"	0	0	0	0	18.7731003197377	0	0	20.6410943975672	52.4578739917921	8.59535177913975	17.7995504702092	23.1649423873792	"Chassy_KM_3016;KMXK_0D06350;W0TC74; Endoplasmic reticulum vesicle protein 25 - ERV25"	"Chassy_KM_3016"	"KMXK_0D06350"	"W0TC74"	"KLMA_40604"	" Endoplasmic reticulum vesicle protein 25 - ERV25"	""
"c919.a1.a1"	0	0	0	10.1053771124011	0	13.075241556036	18.324594230472	4.32998513367259	11.0043493893085	0	8.6138494030647	4.85942529149784	"Chassy_KM_2657;KMXK_0D02750;W0TA30; Proteasome-interacting protein CIC1 - CIC1"	"Chassy_KM_2657"	"KMXK_0D02750"	"W0TA30"	"KLMA_40251"	" Proteasome-interacting protein CIC1 - CIC1"	""
"c920.a1.a1"	0	0	0	0	37.2905003429956	0	0	0	0	118.92303881817	35.3566609462287	0	"Chassy_KM_2730;KMXK_0D03480;W0TC43; 37S ribosomal protein S16 - KLMA_40327"	"Chassy_KM_2730"	"KMXK_0D03480"	"W0TC43"	"KLMA_40327"	" 37S ribosomal protein S16 - KLMA_40327"	""
"c921.a1.a1"	0	0	9.92775586427419	4.5065274895742	9.34648462440032	5.83094869688627	0	0	4.90742725147197	4.27933169677772	8.86178744893493	4.99929729929005	"Chassy_KM_3381;KMXK_0E03490;W0TFW9; L-asparaginase 1 - ASP1"	"Chassy_KM_3381"	"KMXK_0E03490"	"W0TFW9"	"KLMA_50345"	" L-asparaginase 1 - ASP1"	""
"c922.a1.a1"	8.75472392815398	0	0	0	0	8.23169498396023	3.06674565895629	2.72600064424974	3.00309703080409	0	5.42296527524294	7.05763206660825	"Chassy_KM_3696;KMXK_0F00420;W0TGA9; KilA-N super family protein - SOK2"	"Chassy_KM_3696"	"KMXK_0F00420"	"W0TGA9"	"KLMA_60525"	" KilA-N super family protein - SOK2"	""
"c923.a1.a1"	0	0	8.40417533145805	0	12.9019071627454	4.93609188897512	0	14.1856954429036	0	8.35707926032365	0	4.23207133734144	"Chassy_KM_3428;KMXK_0E03960;W0TG08; Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1 - WBP1"	"Chassy_KM_3428"	"KMXK_0E03960"	"W0TG08"	"KLMA_50390"	" Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1 - WBP1"	"2.4.99.18"
"c924.a1.a1"	1.76617146344863	0.870728049560021	1.2256232502543	0.556349787871831	0	0	0	0	3.22425129320103	1.98736670225206	0.474233987989815	0.617184295092591	"Chassy_KM_2419;KMXK_0D00360;W0TB56; General negative regulator of transcription subunit 1 - CDC39"	"Chassy_KM_2419"	"KMXK_0D00360"	"W0TB56"	"KLMA_40022"	" General negative regulator of transcription subunit 1 - CDC39"	""
"c926.a1.a1"	18.1717891492538	47.6778288974783	0	0	11.8718670274586	17.0861613475271	0	13.0531624407024	33.1736843657603	28.9278254634782	11.2562066324596	33.794716082139	"Chassy_KM_1483;KMXK_0B06650;W0T6R4; 37S ribosomal protein S8 - MRPS8"	"Chassy_KM_1483"	"KMXK_0B06650"	"W0T6R4"	"KLMA_20652"	" 37S ribosomal protein S8 - MRPS8"	""
"c927.a1.a1"	0	17.7920135806658	25.0437613952175	4.92783250676413	10.2202662388381	0	5.47994473113842	11.2372211627895	5.36621147664821	4.67939669543652	4.20049708433964	0	"Chassy_KM_4826;KMXK_0H01710;W0TGS5; Ran-specific GTPase-activating protein 2 - YRB2"	"Chassy_KM_4826"	"KMXK_0H01710"	"W0TGS5"	"KLMA_70173"	" Ran-specific GTPase-activating protein 2 - YRB2"	""
"c928.a1.a1"	0	0	0	71.5748992880741	17.1055209604461	40.1442534828516	0	0	0	7.8318427705785	26.4466665810932	0	"Chassy_KM_3150;KMXK_0E01180;W0TCJ8; V-type proton ATPase subunit E - VMA4"	"Chassy_KM_3150"	"KMXK_0E01180"	"W0TCJ8"	"KLMA_50109"	" V-type proton ATPase subunit E - VMA4"	""
"c929.a1.a1"	0	0	0	19.2290974681678	17.2874372596323	10.7850345677987	0	30.9948070581291	0	18.2596658927145	7.10508201135133	0	"Chassy_KM_4407;KMXK_0G01770;W0TJZ4; GTP-binding protein RHO3 - RHO3"	"Chassy_KM_4407"	"KMXK_0G01770"	"W0TJZ4"	"KLMA_80168"	" GTP-binding protein RHO3 - RHO3"	""
"c930.a1.a1"	7.96996380156014	0	0	21.7872352943308	5.20688137467553	17.2877199325504	6.44059821940764	0	0	5.49971131155359	4.93685892273673	6.42499667119235	"Chassy_KM_2229;KMXK_0C05750;W0T904; Actin patches distal protein 1 - APD1"	"Chassy_KM_2229"	"KMXK_0C05750"	"W0T904"	"KLMA_30575"	" Actin patches distal protein 1 - APD1"	""
"c931.a1.a1"	0	0	0	6.64303314452164	5.97225215014312	0	7.3873157070843	15.1484922700323	16.6883277350852	6.30812579394305	5.66253851291264	17.0007434650518	"Chassy_KM_3373;KMXK_0E03410;W0TDV1; Rhomboid protein 2 - RBD2"	"Chassy_KM_3373"	"KMXK_0E03410"	"W0TDV1"	"KLMA_50337"	" Rhomboid protein 2 - RBD2"	""
"c932.a1.a1"	0	0	0	0	26.3587770431393	37.9359300808293	32.6042174333932	28.9815744807924	0	64.2276484373575	94.0144146241873	75.0334706735664	"Chassy_KM_1433;KMXK_0B06150;W0T6M1; U6 snRNA-associated Sm-like protein LSm6 - LSM6"	"Chassy_KM_1433"	"KMXK_0B06150"	"W0T6M1"	"KLMA_20602"	" U6 snRNA-associated Sm-like protein LSm6 - LSM6"	""
"c933.a1.a1"	32.3827214021297	0	0	10.2006631607608	21.1560545478323	0	11.3435410528259	23.2611615324277	11.1081120650023	9.68639851703667	0	11.3160627353407	"Chassy_KM_258;KMXK_0A02680;W0T560; Nucleotide-binding - KLMA_10571"	"Chassy_KM_258"	"KMXK_0A02680"	"W0T560"	"KLMA_10571"	" Nucleotide-binding - KLMA_10571"	""
"c934.a1.a1"	3.89396066309993	0	6.23376236389509	2.82970510560798	9.56993638537492	8.44642498361943	0	0	0	0	5.56442743266906	3.13912144660853	"Chassy_KM_3955;KMXK_0F03010;W0TDX1;|reversed Probable serine/threonine-protein kinase YBR028C - YPK3"	"Chassy_KM_3955"	"KMXK_0F03010"	"W0TDX1"	"KLMA_60274"	"|reversed Probable serine/threonine-protein kinase YBR028C - YPK3"	""
"c935.a1.a1"	0	5.58068846152262	0	3.56576871885056	12.0592706769096	0	0	8.13122841616057	3.88297877330532	3.38600111444066	11.4338917595772	0	"Chassy_KM_2692;KMXK_0D03100;W0TC08; Probable glycosidase CRH1 - CRH1"	"Chassy_KM_2692"	"KMXK_0D03100"	"W0TC08"	"KLMA_40287"	" Probable glycosidase CRH1 - CRH1"	""
"c936.a1.a1"	105.686825319772	52.1039350818116	73.3406880578583	76.8016359376318	0	43.0757761679685	0	0	36.2533180849076	31.6133006653489	28.3779268811837	36.9320024332136	"Chassy_KM_722;KMXK_0A07330;W0T3X1; Metal homeostasis factor ATX1 - ATX1"	"Chassy_KM_722"	"KMXK_0A07330"	"W0T3X1"	"KLMA_10121"	" Metal homeostasis factor ATX1 - ATX1"	""
"c937.a1.a1"	0	94.3635287762359	57.5763426236763	26.1357525638257	88.3899488056271	0	29.0639909858709	0	0	0	51.394224172471	0	"Chassy_KM_4575;KMXK_0G03450;W0THU9; Protein transport protein Sec61 subunit beta - SBH1"	"Chassy_KM_4575"	"KMXK_0G03450"	"W0THU9"	"KLMA_80337"	" Protein transport protein Sec61 subunit beta - SBH1"	""
"c938.a1.a1"	2.88977217422211	3.28660742128628	0	4.84448681742006	1.88792587841707	2.71713000964359	2.3352504456978	2.07578160284189	0	1.99410099093186	0	0	"Chassy_KM_813;KMXK_0A08240;W0T257; Saccharolysin - PRD1"	"Chassy_KM_813"	"KMXK_0A08240"	"W0T257"	"KLMA_10025"	" Saccharolysin - PRD1"	""
"c939.a1.a1"	0	0	0	22.5376083313519	0	12.6406808916288	10.8640939452036	9.65698834767205	0	9.27699234213562	19.2111152223387	10.8377770287111	"Chassy_KM_1797;KMXK_0C01420;W0T9G6; Endosomal protein P24B - EMP24"	"Chassy_KM_1797"	"KMXK_0C01420"	"W0T9G6"	"KLMA_30141"	" Endosomal protein P24B - EMP24"	""
"c940.a1.a1"	0	0	0	0	9.62208843211632	0	11.9019430564103	10.5795224148585	0	10.1632253133819	14.8766100235358	0	"Chassy_KM_388;KMXK_0A03980;W0T7I3; D-amino-acid oxidase - DAO1"	"Chassy_KM_388"	"KMXK_0A03980"	"W0T7I3"	"KLMA_10437"	" D-amino-acid oxidase - DAO1"	""
"c941.a1.a1"	2.65846315111618	0	0	1.93188052028123	4.00669731201241	0	2.14832757886404	4.4053787616942	2.10374021544285	1.83448510276546	3.79891492664292	2.1431235224764	"Chassy_KM_4485;KMXK_0G02550;W0TGQ2; Cell division control protein 24 - CDC24"	"Chassy_KM_4485"	"KMXK_0G02550"	"W0TGQ2"	"KLMA_80244"	" Cell division control protein 24 - CDC24"	""
"c942.a1.a1"	0	9.39559557782737	0	0	20.3028767910978	0	6.67590190985773	5.93414483332596	6.5373472185027	0	11.8050820850946	15.3635366711755	"Chassy_KM_1626;KMXK_0B08080;W0T867; Mitochondrial 2-oxodicarboxylate carrier 2 - ODC2"	"Chassy_KM_1626"	"KMXK_0B08080"	"W0T867"	"KLMA_20795"	" Mitochondrial 2-oxodicarboxylate carrier 2 - ODC2"	""
"c943.a1.a1"	0	0	0	41.4788296820959	37.2905003429956	0	19.9945751021204	17.7729850047069	19.5795986361003	17.073629981681	35.3566609462287	0	"Chassy_KM_1956;KMXK_0C03010;W0T9V6; ATP synthase subunit g - ATP20"	"Chassy_KM_1956"	"KMXK_0C03010"	"W0T9V6"	"KLMA_30306"	" ATP synthase subunit g - ATP20"	""
"c944.a1.a1"	0	0	0	44.8361615744955	79.1585584427994	0	0	0	0	0	27.0147044866097	0	"Chassy_KM_242;KMXK_0A02520;W0T7Y5; Orotate phosphoribosyltransferase - URA5"	"Chassy_KM_242"	"KMXK_0A02520"	"W0T7Y5"	"KLMA_10587"	" Orotate phosphoribosyltransferase - URA5"	""
"c945.a1.a1"	0	0	0	0	86.0266013596331	0	0	0	0	13.0453231760288	101.624021620869	0	"Chassy_KM_3937;KMXK_0F02830;W0TD63; Multiprotein-bridging factor 1 - MBF1"	"Chassy_KM_3937"	"KMXK_0F02830"	"W0TD63"	"KLMA_60291"	" Multiprotein-bridging factor 1 - MBF1"	""
"c946.a1.a1"	0	7.26102080119636	0	4.63941340183056	0	6.00288838630309	11.9019430564103	17.2515318477022	0	4.40551818908015	3.95464789858132	5.14671372663768	"Chassy_KM_1854;KMXK_0C01990;W0T7A1; Uncharacterized GTP-binding protein YGR173W - RBG2"	"Chassy_KM_1854"	"KMXK_0C01990"	"W0T7A1"	"KLMA_30197"	" Uncharacterized GTP-binding protein YGR173W - RBG2"	""
"c947.a1.a1"	8.46628648526918	0	0	6.15237188190651	5.5311354618933	0	6.84168096865706	6.08150424011938	6.69968562364426	5.84220113280484	5.24429759255177	6.82510784736152	"Chassy_KM_893;KMXK_0B00750;W0T537; Inorganic pyrophosphatase - PPA2"	"Chassy_KM_893"	"KMXK_0B00750"	"W0T537"	"KLMA_20062"	" Inorganic pyrophosphatase - PPA2"	""
"c948.a1.a1"	0	0	6.06240996839721	0	5.70745517225491	3.56068400437045	0	6.27536842471008	6.91325599031008	6.02843689193737	0	0	"Chassy_KM_2368;KMXK_0C07140;W0TB17; RNA polymerase-associated protein RTF1 - RTF1"	"Chassy_KM_2368"	"KMXK_0C07140"	"W0TB17"	"KLMA_30706"	" RNA polymerase-associated protein RTF1 - RTF1"	""
"c949.a1.a1"	10.5135788050327	0	0	17.6252281682373	15.8455188367267	9.88547150350942	19.5999511150323	0	0	7.25494490547494	0	19.5524726709623	"Chassy_KM_2716;KMXK_0D03340;W0T9P7; Superoxide dismutase 1 copper chaperone - CCS1"	"Chassy_KM_2716"	"KMXK_0D03340"	"W0T9P7"	"KLMA_40313"	" Superoxide dismutase 1 copper chaperone - CCS1"	""
"c950.a1.a1"	0	4.80103881335673	0	3.0676132768723	2.75786069255378	0	0	11.4068360714559	12.5663343511374	6.7199971649161	0	0	"Chassy_KM_1705;KMXK_0C00500;W0T6V5; Phosphomethylpyrimidine kinase THI20 - THI20"	"Chassy_KM_1705"	"KMXK_0C00500"	"W0T6V5"	"KLMA_30047"	" Phosphomethylpyrimidine kinase THI20 - THI20"	""
"c951.a1.a1"	0	0	0	0	8.97301944222809	5.59795667851452	4.81119077191775	9.86586861966035	10.8687284504145	0	0	0	"Chassy_KM_1929;KMXK_0C02740;W0T828; Low specificity L-threonine aldolase - GLY1"	"Chassy_KM_1929"	"KMXK_0C02740"	"W0T828"	"KLMA_30275"	" Low specificity L-threonine aldolase - GLY1"	""
"c952.a1.a1"	13.4438498615094	0	0	22.5376083313519	0	0	10.8640939452036	0	10.6386156197646	49.3714984325183	19.2111152223387	0	"Chassy_KM_2593;KMXK_0D02110;W0T9A4; Protein transport protein SEC22 - SEC22"	"Chassy_KM_2593"	"KMXK_0D02110"	"W0T9A4"	"KLMA_40183"	" Protein transport protein SEC22 - SEC22"	""
"c953.a1.a1"	13.0090214226585	6.41348820567975	0	0	8.49896348778091	0	4.55700948454916	0	0	0	3.49304710034553	0	"Chassy_KM_482;KMXK_0A04920;W0T4M0; Probable alpha-1,6-mannosyltransferase MNN11 - MNN11"	"Chassy_KM_482"	"KMXK_0A04920"	"W0T4M0"	"KLMA_10371"	" Probable alpha-1,6-mannosyltransferase MNN11 - MNN11"	""
"c954.a1.a1"	0	0	0	70.2775184164366	0	0	0	0	0	47.1712505251721	0	14.6492114268713	"Chassy_KM_4079;KMXK_0F04250;W0TH50; Tropomyosin-2 - TPM2"	"Chassy_KM_4079"	"KMXK_0F04250"	"W0TH50"	"KLMA_60143"	" Tropomyosin-2 - TPM2"	""
"c955.a1.a1"	0	14.3706800003718	0	0	3.57832573344372	5.1499777325855	16.650395433212	3.93438260017181	0	0	3.39275817028018	10.1861402196845	"Chassy_KM_861;KMXK_0B00430;W0T8S1; DNA damage-inducible protein 1 - DDI1"	"Chassy_KM_861"	"KMXK_0B00430"	"W0T8S1"	"KLMA_20031"	" DNA damage-inducible protein 1 - DDI1"	""
"c956.a1.a1"	0	0	1.80061844388705	0.817358588038218	1.6951920283177	0	0.90893509100048	3.03932555503042	0	0	0.696718559569914	3.41095292830339	"Chassy_KM_260;KMXK_0A02700;W0T5V1; THO complex subunit 2 - THO2"	"Chassy_KM_260"	"KMXK_0A02700"	"W0T5V1"	"KLMA_10569"	" THO complex subunit 2 - THO2"	""
"c957.a1.a1"	0	8.55767520729033	0	12.6140848039756	4.91578531049764	7.07486874395581	6.08052994480872	5.40492443464308	5.95433187282477	5.19224428826124	0	6.06580061720953	"Chassy_KM_2962;KMXK_0D05800;W0TAB2; Protein CBP3 - CBP3"	"Chassy_KM_2962"	"KMXK_0D05800"	"W0TAB2"	"KLMA_40553"	" Protein CBP3 - CBP3"	""
"c958.a1.a1"	0	0	0	0	0	7.46448613286615	0	21.451976442157	0	0	0	34.0595393336018	"Chassy_KM_4857;KMXK_0H02020;W0TIS9; Peptidyl-prolyl cis-trans isomerase CPR4 - CPR4"	"Chassy_KM_4857"	"KMXK_0H02020"	"W0TIS9"	"KLMA_70201"	" Peptidyl-prolyl cis-trans isomerase CPR4 - CPR4"	""
"c959.a1.a1"	0	0	0	5.86069604984333	5.26891162870038	0	6.51732590242438	21.7928379725079	14.7229758316293	12.838600333461	4.99567236422431	0	"Chassy_KM_2300;KMXK_0C06460;W0T8J4; 37S ribosomal protein PET123 - PET123"	"Chassy_KM_2300"	"KMXK_0C06460"	"W0T8J4"	"KLMA_30647"	" 37S ribosomal protein PET123 - PET123"	""
"c960.a1.a1"	0	0	0	3.67161992479458	0	0	9.41916735689996	3.6293274479087	0	13.1155890429547	11.7733112022871	4.07309610703815	"Chassy_KM_4731;KMXK_0H00760;W0TE62; Phosphatidylinositol transfer protein CSR1 - CSR1"	"Chassy_KM_4731"	"KMXK_0H00760"	"W0TE62"	"KLMA_70079"	" Phosphatidylinositol transfer protein CSR1 - CSR1"	""
"c961.a1.a1"	5.82759146529576	0	0	0	0	0	25.0627122286167	9.656988347672	17.3478923700816	9.27699234213562	0	4.69792042948361	"Chassy_KM_2311;KMXK_0C06570;W0TA95; 54S ribosomal protein RML2 - RML2"	"Chassy_KM_2311"	"KMXK_0C06570"	"W0TA95"	"KLMA_30658"	" 54S ribosomal protein RML2 - RML2"	""
"c962.a1.a1"	6.27140022309709	0	0	1.97551158309772	1.77603408610384	0	2.19684704710225	4.50487319494927	2.15125268866567	0	1.68393114690705	2.19152545833683	"Chassy_KM_2430;KMXK_0D00470;W0TB63; Bud site selection protein 6 - BUD6"	"Chassy_KM_2430"	"KMXK_0D00470"	"W0TB63"	"KLMA_40032"	" Bud site selection protein 6 - BUD6"	""
"c963.a1.a1"	0	0	0	0	0	0	0	7.28135618562533	3.47713162914796	21.1194860218752	6.27897263688129	0	"Chassy_KM_532;KMXK_0A05420;W0T2Y2; 1,3-beta-glucanosyltransferase - GAS3"	"Chassy_KM_532"	"KMXK_0A05420"	"W0T2Y2"	"KLMA_10320"	" 1,3-beta-glucanosyltransferase - GAS3"	"2.4.1.-"
"c964.a1.a1"	0	0	0	0.528552306655081	0	0.683888291119218	3.12807619310291	2.78051676465496	1.32780522491739	0.501905434840203	0.450539343611649	0	"Chassy_KM_51;KMXK_0A00610;W0T6I7; Uncharacterized protein - SEC16"	"Chassy_KM_51"	"KMXK_0A00610"	"W0T6I7"	"KLMA_10779"	" Uncharacterized protein - SEC16"	""
"c965.a1.a1"	0	42.9562225332679	0	0	24.6753426145005	15.3940933565143	13.2305275214376	11.7604883345551	0	0	10.141487734773	13.1984782139032	"Chassy_KM_3518;KMXK_0E04860;W0TE89; Non-classical export protein 2 - NCE102"	"Chassy_KM_3518"	"KMXK_0E04860"	"W0TE89"	"KLMA_50482"	" Non-classical export protein 2 - NCE102"	""
"c966.a1.a1"	14.0665911132772	0	0	6.26869125935076	0	0	6.97103271887986	10.1043159416192	15.7479229638319	0	0	0	"Chassy_KM_2076;KMXK_0C04210;W0TC82; Delta-1-pyrroline-5-carboxylate dehydrogenase - KLMA_30424"	"Chassy_KM_2076"	"KMXK_0C04210"	"W0TC82"	"KLMA_30424"	" Delta-1-pyrroline-5-carboxylate dehydrogenase - KLMA_30424"	""
