originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
snR83	LpH	TRUE	1	NaN	NaN	NaN	NA	NA	NA	NA	
YDR249C	LpH	TRUE	-1	NaN	NaN	3	Uncharacterized protein YDR249C		43790	373	biological_process
YKL162C-A	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized protein YKL162C-A		5842	50	
YHR177W	LpH	TRUE	1	NaN	NaN	WGD	Uncharacterized protein YHR177W		52048	453	biological_process//positive regulation of transcription from RNA polymerase II promoter
YLL049W	LpH	TRUE	-1	NaN	NaN	3	Protein LDB18 (Low dye-binding protein 18)	LDB18	20847	179	establishment of mitotic spindle orientation
YER150W	LpH	TRUE	1	NaN	NaN	WGD	Uncharacterized cell wall protein SPI1 (Stationary phase-induced protein 1)	SPI1	14996	148	response to acidic pH
YLR202C	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized protein YLR202C		13020	108	
YAR023C	LpH	TRUE	-1	NaN	NaN	4	Putative DUP240 protein YAR023C		20703	179	biological_process
YMR081C	LpH	TRUE	1	NaN	NaN	WGD	Increasing suppression factor 1 (Mitochondrial biogenesis regulation protein 3)	ISF1	37110	338	aerobic respiration
YHR175W-A	LpH	TRUE	1	NaN	NaN	5	Uncharacterized membrane protein YHR175W-A		5710	49	biological_process
YER180C-A	LpH	TRUE	-1	NaN	NaN	2	SCOCO-like protein 1	SLO1	9735	85	intracellular protein transport
YIL167W	LpH	TRUE	-1	NaN	NaN	NaN	Putative truncated L-serine dehydratase SDL1 (EC 4.3.1.17) (L-serine deaminase homolog 1)	SDL1	22812	210	
YLR053C	LpH	TRUE	1	NaN	NaN	4	Putative uncharacterized protein YLR053C		12693	108	biological_process
YGL033W	LpH	TRUE	-1	NaN	NaN	1	Homologous-pairing protein 2	HOP2	24479	214	reciprocal meiotic recombination//synapsis
YMR173W	LpH	TRUE	1	NaN	NaN	4	Stress protein DDR48 (DNA damage-responsive protein 48) (DDRP 48) (Flocculent-specific protein) (YP 75)	DDR48	46233	430	DNA repair//response to stress//obsolete ATP catabolic process//obsolete GTP catabolic process
YBR013C	LpH	TRUE	-1	NaN	NaN	4	Putative uncharacterized protein YBR013C		14482	129	biological_process
snR41	LpH	TRUE	-1	NaN	NaN	NaN	NA	NA	NA	NA	
YBR206W	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized protein YBR206W		11838	107	
YDR345C	LpH	TRUE	-1	NaN	NaN	WGD	Low-affinity glucose transporter HXT3	HXT3	62558	567	glucose transport//transmembrane transport//fructose transport//mannose transport//hexose transport
YLL025W	LpH	TRUE	-1	NaN	NaN	5	Seripauperin-17	PAU17	13093	124	response to stress
YLR415C	LpH	TRUE	1	NaN	NaN	5	Putative uncharacterized protein YLR415C, mitochondrial		12346	112	biological_process
YFL041W-A	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein YFL041W-A		7583	63	biological_process
YPL276W	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized protein YPL276W		15936	145	
YDR133C	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized protein YDR133C		12882	111	
YOR376W-A	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein YOR376W-A		6214	51	biological_process
YOR121C	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized protein YOR121C		12384	101	
YHL044W	LpH	TRUE	1	NaN	NaN	4	DUP240 protein YHL044W		26972	235	biological_process
YHR126C	LpH	TRUE	-1	NaN	NaN	4	Probable GPI-anchored protein ANS1	ANS1	16635	159	biological_process
snR61	LpH	TRUE	-1	NaN	NaN	NaN	NA	NA	NA	NA	
YER085C	LpH	TRUE	1	NaN	NaN	4	Uncharacterized protein YER085C		20484	173	biological_process
YFL058W	LpH	TRUE	-1	NaN	NaN	4	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI5 (HMP-P synthase) (Hydroxymethylpyrimidine phosphate synthase) (Thiamine biosynthesis protein 5) (Thiamine pyrimidine synthase)	THI5	38592	340	thiamine biosynthetic process
YMR001C-A	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein YMR001C-A		8710	76	biological_process
YMR173W-A	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized membrane protein YMR173W-A		43890	394	
snR37	LpH	TRUE	-1	NaN	NaN	NaN	NA	NA	NA	NA	
YNL162W-A	LpH	TRUE	-1	NaN	NaN	2	Uncharacterized protein YNL162W-A		8265	72	biological_process
snR66	LpH	TRUE	-1	NaN	NaN	NaN	NA	NA	NA	NA	
YGR249W	LpH	TRUE	1	NaN	NaN	3	Protein MGA1	MGA1	50735	456	filamentous growth//regulation of transcription, DNA-templated
YOR028C	LpH	TRUE	1	NaN	NaN	WGD	AP-1-like transcription factor YAP4 (Chromosome instability protein 5) (Transcription activator CIN5)	CIN5	32975	295	hyperosmotic salinity response//hyperosmotic response//response to drug//transcription, DNA-templated//regulation of transcription, DNA-templated//regulation of transcription from RNA polymerase II promoter
YDR374C	LpH	TRUE	-1	NaN	NaN	2	Methylated RNA-binding protein 1 (PHOsphate metabolism protein 92) (YTH domain-containing protein PHO92)	PHO92	36052	306	biological_process//regulation of mRNA stability//regulation of phosphate metabolic process
YLR040C	LpH	TRUE	1	NaN	NaN	3	A-factor barrier protein 1	AFB1	24462	224	biological_process//response to stress//response to pheromone involved in conjugation with cellular fusion
YHR219W	LpH	TRUE	1	NaN	NaN	5	Putative uncharacterized protein YHR219W		70128	624	biological_process
YOR309C	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized protein YOR309C		16294	126	
YNL097C-B	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein YNL097C-B		4622	40	biological_process
YGL052W	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized protein YGL052W		12058	101	
YBR069C	LpH	TRUE	-1	NaN	NaN	4	Valine/tyrosine/tryptophan amino-acid permease 1 (Tyrosine and tryptophan amino acid transporter 1)	TAT1	68758	619	amino acid transport//transmembrane transport//transport//tyrosine transport//tryptophan transport//amino acid transmembrane transport
YMR011W	LpH	TRUE	-1	0.0973437596958333	0.0547962643833333	5	High-affinity glucose transporter HXT2	HXT2	59841	541	glucose transport//transmembrane transport//fructose transport//mannose transport//pentose transport
YOR214C	LpH	TRUE	1	NaN	NaN	WGD	Cell wall protein YOR214C		26157	236	biological_process
YNL043C	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized protein YNL043C		11305	106	
YMR119W-A	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized membrane protein YMR119W-A		14510	124	
snR51	LpH	TRUE	1	NaN	NaN	NaN	NA	NA	NA	NA	
tW(CCA)P	LpH	TRUE	-1	NaN	NaN	NaN	NA	NA	NA	NA	
YGL230C	LpH	TRUE	-1	NaN	NaN	4	Uncharacterized protein YGL230C		17262	147	biological_process
YHR136C	LpH	TRUE	-1	NaN	NaN	3	Putative cyclin-dependent kinase inhibitor SPL2 (Suppressor of PLC1 deletion protein 2)	SPL2	17036	148	protein targeting to vacuole//negative regulation of catalytic activity
YDL221W	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized protein YDL221W		20261	183	
YMR095C	LpH	TRUE	-1	NaN	NaN	4	Pyridoxal 5'-phosphate synthase subunit SNO1 (EC 4.3.3.6) (PDX2 homolog 1) (Pdx2.1) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2)	SNO1	24907	224	pyridoxine biosynthetic process//pyridoxal phosphate biosynthetic process//negative regulation of apoptotic process//glutamine catabolic process//vitamin B6 biosynthetic process
YDR098C-B	LpH	TRUE	-1	NaN	NaN	NaN	Transposon Ty1-DR1 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	TY1B-DR1	198595	1755	
YPR159C-A	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein YPR159C-A		3584	33	biological_process
YDL210W	LpH	TRUE	-1	NaN	NaN	1	GABA-specific permease (GABA-specific transport protein)	UGA4	61873	571	gamma-aminobutyric acid transport//putrescine transport//amino acid transmembrane transport//amino acid transport//transmembrane transport//transport
YMR322C	LpH	TRUE	1	NaN	NaN	5	Probable glutathione-independent glyoxalase SNO4 (EC 4.2.1.130) (Glyoxalase 3 homolog 4) (Heat shock protein 34) (SNZ proximal open reading frame 4)	SNO4	26040	237	cellular response to nutrient levels
YOL106W	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized protein YOL106W		13442	117	
YAR066W	LpH	TRUE	-1	NaN	NaN	5	Putative GPI-anchored protein YAR066W		20594	203	biological_process
YOR381W-A	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein YOR381W-A		6702	55	biological_process
YPR096C	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein YPR096C		11805	100	biological_process
YAR009C	LpH	TRUE	-1	NaN	NaN	NaN	Truncated transposon Ty1-A Gag-Pol polyprotein (TY1B) (Transposon Ty1 TYB polyprotein) [Cleaved into: Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	TY1B-A	136732	1196	
YIR044C	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized protein YIR044C		7428	61	
YGR107W	LpH	TRUE	1	NaN	NaN	NaN	Putative uncharacterized protein YGR107W		17425	149	
YBR180W	LpH	TRUE	-1	NaN	NaN	3	Dityrosine transporter 1	DTR1	63407	572	amine transport//sporulation resulting in formation of a cellular spore//ascospore wall assembly//transmembrane transport//transport
YHL048W	LpH	TRUE	-1	NaN	NaN	5	Protein COS8	COS8	45880	381	biological_process
YER135C	LpH	TRUE	-1	NaN	NaN	5	Uncharacterized protein YER135C		15421	130	
YDR040C	LpH	TRUE	-1	NaN	NaN	5	Sodium transport ATPase 1 (EC 7.2.2.3)	ENA1	120357	1091	potassium ion transport//cellular response to glucose starvation//hyperosmotic response//response to pH//ATP biosynthetic process//sodium ion transport//cation transport//response to salt stress//ion transport//metabolic process//transmembrane transport//transport//sodium ion transmembrane transport//potassium ion transmembrane transport
YIL058W	LpH	TRUE	-1	NaN	NaN	NaN	Putative uncharacterized protein YIL058W		10333	94	
YCL037C	LpH	TRUE	1	0.1223485191125	0.162202800791667	WGD	RNA-binding protein SRO9 (Suppressor of RHO3 protein 9)	SRO9	48060	434	cytoplasmic translation
YJL107C	Osm	TRUE	1	NaN	NaN	5	Uncharacterized UPF0442 protein YJL107C		42508	387	biological_process
YJL108C	Osm	TRUE	1	NaN	NaN	1	Pheromone-regulated membrane protein 10	PRM10	41488	383	
YDL218W	Osm	TRUE	-1	0.0645295390458333	0	2	Uncharacterized membrane protein YDL218W		34450	317	biological_process
YPR192W	Osm	TRUE	-1	NaN	NaN	3	Aquaporin-1	AQY1	32713	305	water transport//ascospore formation//transmembrane transport//transport
YDL022W	Osm	TRUE	1	0.164480951816667	0.873259040583333	WGD	Glycerol-3-phosphate dehydrogenase [NAD(+)] 1 (EC 1.1.1.8)	GPD1	42869	391	intracellular accumulation of glycerol//glycerol-3-phosphate metabolic process//glycerol-3-phosphate catabolic process//carbohydrate metabolic process//NADH oxidation//response to stress//oxidation-reduction process
YBL075C	Osm	TRUE	-1	0.722172920833333	0.542706974291667	WGD	Heat shock protein SSA3	SSA3	70547	649	obsolete ATP catabolic process//protein folding//protein quality control for misfolded or incompletely synthesized proteins//SRP-dependent cotranslational protein targeting to membrane, translocation
YGR287C	Osm	TRUE	1	NaN	NaN	5	Oligo-1,6-glucosidase IMA1 (EC 3.2.1.10) (Alpha-glucosidase) (Isomaltase 1)	IMA1	68592	589	carbohydrate metabolic process//maltose metabolic process//disaccharide catabolic process
YJL045W	Osm	TRUE	-1	0.0408145214958333	0.04575442415	WGD	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 2, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP) (SDH1b)		69382	634	cellular respiration//electron transport chain//tricarboxylic acid cycle//oxidation-reduction process//transport
YMR118C	Osm	TRUE	-1	NaN	NaN	WGD	Mitochondrial inner membrane protein SHH3 (SDH3 homolog)	SHH3	22309	196	electron transport chain//tricarboxylic acid cycle//biological_process//transport
YNL040W	Osm	TRUE	-1	NaN	NaN	1	Putative alanyl-tRNA editing protein alaX (AlaX) (AlaXp) (AlaXp-II) (Alanyl-tRNA deacylase alaX)		50964	456	tRNA aminoacylation//alanyl-tRNA aminoacylation//translation//biological_process//regulation of translational fidelity
YDR343C	Osm	TRUE	-1	NaN	NaN	5	High-affinity hexose transporter HXT6	HXT6	62705	570	glucose transport//transmembrane transport//fructose transport//mannose transport//hexose transport
YKL187C	Osm	TRUE	-1	0.0350337318416667	0	WGD	Uncharacterized protein YKL187C		81033	750	biological_process//long-chain fatty acid transport
YKL163W	Osm	TRUE	-1	NaN	NaN	WGD	Cell wall mannoprotein PIR3 (Covalently-linked cell wall protein 8) (Protein with internal repeats 3)	PIR3	33004	325	fungal-type cell wall organization
YKL096W-A	Osm	TRUE	-1	NaN	NaN	4	Cell wall protein CWP2 (Low pH resistance protein 1)	CWP2	8911	92	regulation of pH//fungal-type cell wall organization
YER062C	Osm	TRUE	1	0.189035655666667	0.400932343291667	WGD	Glycerol-1-phosphate phosphohydrolase 2 (EC 3.1.3.21) ((DL)-glycerol-3-phosphatase 2) (Hyperosmolarity-responsive protein 2)	GPP2	27814	250	dephosphorylation//metabolic process//response to osmotic stress//cellular carbohydrate metabolic process//glycerol biosynthetic process
YDR508C	Osm	TRUE	1	NaN	NaN	WGD	High-affinity glutamine permease	GNP1	73598	663	amino acid transmembrane transport//amino acid transport//transmembrane transport//transport//proline transmembrane transport
YLR042C	Osm	TRUE	1	NaN	NaN	5	Cell wall protein YLR042C		16950	161	biological_process
YIR038C	Osm	TRUE	-1	0.303994257	0.119391861270833	1	Glutathione S-transferase 1 (EC 2.5.1.18) (GST-I)	GTT1	26795	234	glutathione metabolic process//oxidation-reduction process
YPL186C	Osm	TRUE	-1	0.1199853176875	0.0092576887625	3	ULP1-interacting protein 4	UIP4	34222	304	biological_process
YIR016W	Osm	TRUE	-1	NaN	NaN	WGD	Uncharacterized protein YIR016W		28882	265	biological_process
YDL037C	Osm	TRUE	1	NaN	NaN	5	Bypass of stop codon protein 1	BSC1	34796	328	biological_process
YIL053W	Osm	TRUE	1	0.321551063	0.651180631625	WGD	Glycerol-1-phosphate phosphohydrolase 1 (EC 3.1.3.21) ((DL)-glycerol-3-phosphatase 1) (Related to HOR2 protein 2)	GPP1	27947	250	dephosphorylation//metabolic process//response to osmotic stress//glycerol biosynthetic process
YNL134C	Osm	TRUE	-1	NaN	NaN	5	Uncharacterized protein YNL134C		41164	376	biological_process//oxidation-reduction process
YPR160W	Osm	TRUE	-1	0.1640560125	0.0440796545791667	1	Glycogen phosphorylase (EC 2.4.1.1)	GPH1	103275	902	glycogen catabolic process//carbohydrate metabolic process//glycogen metabolic process
YMR058W	Osm	TRUE	1	NaN	NaN	4	Iron transport multicopper oxidase FET3 (EC 1.-.-.-)	FET3	72360	636	iron assimilation by reduction and transport//response to copper ion//iron ion homeostasis//high-affinity iron ion transmembrane transport//ion transport//oxidation-reduction process//transport//arsenate ion transmembrane transport
YGL263W	Osm	TRUE	1	NaN	NaN	4	Protein COS12	COS12	44804	380	biological_process
YMR136W	Osm	TRUE	-1	NaN	NaN	4	Protein GAT2	GAT2	63139	560	transcription, DNA-templated//regulation of transcription, DNA-templated//regulation of transcription from RNA polymerase II promoter//transcription from RNA polymerase II promoter
YCR021C	Osm	TRUE	-1	0.0489529942083333	0	3	30 kDa heat shock protein	HSP30	37045	332	cellular response to DNA damage stimulus//response to stress//ion transport//cellular response to ethanol//negative regulation of ATPase activity//cellular response to heat//cellular response to osmotic stress//cellular response to hydrogen peroxide
YIL162W	Osm	TRUE	1	0.109654651891667	0.454175305833333	1	Invertase 2 (EC 3.2.1.26) (Beta-fructofuranosidase 2) (Saccharase)	SUC2	60639	532	fructan catabolic process//inulin catabolic process//raffinose catabolic process//carbohydrate metabolic process//sucrose catabolic process
YBR295W	Osm	TRUE	-1	NaN	NaN	1	P-type cation-transporting ATPase (EC 3.6.3.3) (Cadmium resistance protein 2) (Cadmium-translocating P-type ATPase) (Cd(2+)-exporting ATPase)	PCA1	131875	1216	transmembrane transport//cellular iron ion homeostasis//response to cadmium ion//metal ion transport//cadmium ion transport//cellular metal ion homeostasis//cation transport//cadmium ion transmembrane transport
YGR243W	Osm	TRUE	1	NaN	NaN	WGD	Mitochondrial pyruvate carrier 3 (MPC3) (Protein FMP43)	MPC3	16230	146	biological_process//response to stress//mitochondrial pyruvate transport//pyruvate transmembrane transport
YLR413W	Osm	TRUE	1	NaN	NaN	WGD	Cell membrane protein YLR413W		72698	675	biological_process
YGR087C	Osm	TRUE	-1	0.312201154166667	0.315503336458333	4	Pyruvate decarboxylase isozyme 3 (EC 4.1.1.-) (EC 4.1.1.43) (EC 4.1.1.72) (EC 4.1.1.74) (Thiamine pyrophosphate-dependent 2-oxo-acid decarboxylase) (2ODC)	PDC6	61580	563	tryptophan catabolic process//ethanol metabolic process//aromatic amino acid family catabolic process to alcohol via Ehrlich pathway//L-phenylalanine catabolic process//branched-chain amino acid catabolic process
YNR069C	Osm	TRUE	-1	NaN	NaN	3	Bypass of stop codon protein 5	BSC5	54831	489	biological_process
YML070W	Osm	TRUE	1	0.207114332458333	0.463239865875	1	Dihydroxyacetone kinase 1 (DHA kinase 1) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase 1) (Triokinase 1) (Triose kinase 1)	DAK1	62207	584	glycerol catabolic process//glycerol metabolic process//phosphorylation//response to stress//cellular response to toxic substance//anaerobic glycerol catabolic process
YIL124W	Osm	TRUE	-1	0.194298418958333	0.0922579399791667	1	NADPH-dependent 1-acyldihydroxyacetone phosphate reductase (ADR) (EC 1.1.1.101) (1-acyl DHAP reductase) (Acyl/alkyl DHAP reductase) (Acylglycerone-phosphate reductase)	AYR1	32814	297	phosphatidic acid biosynthetic process//metabolic process//oxidation-reduction process//triglyceride catabolic process
YLR136C	Osm	TRUE	1	NaN	NaN	WGD	mRNA decay factor CTH2 (Cysteine-three-histidine protein 2) (Protein TIS11 homolog) (Protein YTIS11) (TPA-induced sequence protein 11)	TIS11	32314	285	cellular iron ion homeostasis//nuclear-transcribed mRNA catabolic process
YGR060W	Osm	TRUE	-1	NaN	NaN	1	Methylsterol monooxygenase (EC 1.14.18.9) (C-4 methylsterol oxidase)	ERG25	36479	309	ergosterol biosynthetic process//steroid biosynthetic process//sterol biosynthetic process//lipid biosynthetic process//fatty acid biosynthetic process//oxidation-reduction process
YNR034W	Osm	TRUE	1	NaN	NaN	WGD	6-phosphogluconolactonase-like protein 1	SOL1	35653	321	carbohydrate metabolic process//tRNA export from nucleus//pentose-phosphate shunt
YPL036W	Osm	TRUE	-1	0.267952007916667	0.352519046541667	4	Plasma membrane ATPase 2 (EC 7.1.2.1) (Proton pump 2)	PMA2	102172	947	proton transport//hydrogen ion transmembrane transport//regulation of pH//ATP biosynthetic process
YNL280C	Osm	TRUE	-1	NaN	NaN	1	Delta(14)-sterol reductase (EC 1.3.1.70) (C-14 sterol reductase) (Sterol C14-reductase)	ERG24	50615	438	ergosterol biosynthetic process//steroid biosynthetic process//sterol biosynthetic process//lipid biosynthetic process//oxidation-reduction process
YPL004C	Osm	TRUE	-1	0.574605260208333	0.418347755	3	Sphingolipid long chain base-responsive protein LSP1	LSP1	38071	341	negative regulation of protein kinase activity//response to heat//endocytosis
YEL065W	Osm	TRUE	1	NaN	NaN	4	Siderophore iron transporter 1 (Ferrioxamine B permease) (Siderophore iron transporter ARN3)	SIT1	70562	628	transmembrane transport//cellular iron ion homeostasis//siderophore transport//siderophore transmembrane transport
YOL151W	Osm	TRUE	1	0.124941201958333	0.354410205	4	NADPH-dependent methylglyoxal reductase GRE2 (EC 1.1.1.283) (3-methylbutanal reductase) (EC 1.1.1.265) (Genes de respuesta a estres protein 2) (Isovaleraldehyde reductase)	GRE2	38170	342	filamentous growth//steroid biosynthetic process//cellular metabolic process//ergosterol metabolic process//oxidation-reduction process
YGR127W	Osm	TRUE	-1	0.0308106514458333	0	1	Uncharacterized protein YGR127W		35685	312	biological_process
YMR006C	Osm	TRUE	-1	NaN	NaN	5	Lysophospholipase 2 (EC 3.1.1.5) (Phospholipase B 2)	PLB2	75455	706	metabolic process//phospholipid catabolic process//glycerophospholipid metabolic process
YHR033W	Osm	TRUE	1	NaN	NaN	WGD	Uncharacterized protein YHR033W		46864	423	phosphorylation//cellular amino acid biosynthetic process//biological_process//proline biosynthetic process
YJR009C	Osm	TRUE	1	2.77515481	4.13239182666667	3	Glyceraldehyde-3-phosphate dehydrogenase 2 (GAPDH 2) (EC 1.2.1.12)	TDH2	35847	332	oxidation-reduction process//glucose metabolic process//gluconeogenesis//apoptotic process//glycolytic process//reactive oxygen species metabolic process
YBR026C	Osm	TRUE	-1	NaN	NaN	1	Enoyl-[acyl-carrier-protein] reductase, mitochondrial (EC 1.3.1.104) (2-enoyl thioester reductase) (Mitochondrial respiratory function protein 1)	ETR1	42067	380	lipid biosynthetic process//fatty acid biosynthetic process//oxidation-reduction process//aerobic respiration
YDL039C	Osm	TRUE	1	NaN	NaN	5	Pheromone-regulated protein PRM7	PRM7	70123	698	
YAL049C	Osm	TRUE	-1	NaN	NaN	1	Protein AIM2 (Altered inheritance rate of mitochondria protein 2)	AIM2	27089	246	biological_process
YBR072W	Osm	TRUE	-1	1.79319628416667	1.05634941345833	3	Heat shock protein 26 (26 kDa heat shock protein)	HSP26	23880	214	protein folding//cellular response to heat
YPR005C	Osm	TRUE	1	NaN	NaN	4	Halotolerance protein HAL1	HAL1	32994	294	positive regulation of transcription from RNA polymerase II promoter//response to salt stress
YHR007C	Osm	TRUE	-1	0.157822975	0.0893214203041667	1	Lanosterol 14-alpha demethylase (EC 1.14.14.154) (CYPLI) (Cytochrome P450 51) (Cytochrome P450-14DM) (Cytochrome P450-LIA1) (Sterol 14-alpha demethylase)	ERG11	60720	530	ergosterol biosynthetic process//steroid biosynthetic process//sterol biosynthetic process//lipid biosynthetic process//oxidation-reduction process//demethylation
YBR014C	Osm	TRUE	1	NaN	NaN	WGD	Monothiol glutaredoxin-7	GRX7	22565	203	cell redox homeostasis//cellular response to oxidative stress//oxidation-reduction process
YAL061W	Osm	TRUE	-1	NaN	NaN	4	Probable diacetyl reductase [(R)-acetoin forming] 2 (EC 1.1.1.303)	BDH2	46099	417	biological_process//oxidation-reduction process
YOL143C	Osm	TRUE	1	0.239490852583333	0.50442301275	1	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	RIB4	18556	169	riboflavin biosynthetic process
YKL107W	Osm	TRUE	-1	NaN	NaN	1	Uncharacterized oxidoreductase YKL107W (EC 1.-.-.-)		34524	309	biological_process//metabolic process//oxidation-reduction process
YNR068C	Osm	TRUE	-1	NaN	NaN	5	Uncharacterized protein YNR068C		31219	272	biological_process
YKR097W	Osm	TRUE	1	NaN	NaN	1	Phosphoenolpyruvate carboxykinase (ATP) (EC 4.1.1.49)	PCK1	60983	549	gluconeogenesis
YGL251C	Osm	TRUE	-1	NaN	NaN	1	ATP-dependent DNA helicase MER3 (EC 3.6.4.12) (Protein HFM1)	HFM1	135072	1187	reciprocal meiotic recombination//meiotic nuclear division//synapsis//DNA unwinding involved in DNA replication
YHR094C	Osm	TRUE	1	NaN	NaN	WGD	Low-affinity glucose transporter HXT1	HXT1	63261	570	glucose transport//transmembrane transport//fructose transport//mannose transport//galactose transport//pentose transport
YEL011W	Osm	TRUE	-1	NaN	NaN	1	1,4-alpha-glucan-branching enzyme (EC 2.4.1.18) (Glycogen-branching enzyme)	GLC3	81116	704	glycogen biosynthetic process//carbohydrate metabolic process
YOR230W	Osm	TRUE	-1	0.409719445625	0.278610000583333	5	Transcriptional modulator WTM1	WTM1	48383	437	maintenance of protein location in nucleus//negative regulation of chromatin silencing at silent mating-type cassette//negative regulation of chromatin silencing at telomere//meiotic nuclear division//protein import into nucleus//positive regulation of transcription from RNA polymerase II promoter//transcription, DNA-templated//regulation of transcription, DNA-templated//negative regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle
YIL045W	Osm	TRUE	-1	NaN	NaN	WGD	GSY2-interacting protein PIG2	PIG2	61938	538	regulation of catalytic activity//regulation of glycogen biosynthetic process
YHR104W	Osm	TRUE	1	0.229875309083333	0.460237609958333	1	NADPH-dependent aldose reductase GRE3 (AR) (EC 1.1.1.21) (Genes de respuesta a estres protein 3) (NADPH-dependent aldo-keto reductase GRE3) (Xylose reductase) (EC 1.1.1.-)	GRE3	37119	327	galactose catabolic process//arabinose catabolic process//D-xylose catabolic process//cellular response to oxidative stress//response to stress//oxidation-reduction process//cellular response to osmotic stress
YMR251W-A	Osm	TRUE	-1	NaN	NaN	4	Protein HOR7 (Protein A0.5)	HOR7	5573	59	plasma membrane organization
YNL036W	Osm	TRUE	-1	NaN	NaN	1	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase) (Non-classical export protein 3)	NCE103	24859	221	cellular response to oxidative stress//carbon utilization//metabolic process//cellular response to carbon dioxide
YGL096W	Osm	TRUE	-1	NaN	NaN	WGD	Homeobox protein TOS8 (Target of SBF 8)	TOS8	31257	276	regulation of transcription, DNA-templated
YIL169C	Osm	TRUE	1	NaN	NaN	5	Secreted protein CSS1 (Condition specific secretion protein 1) (Haze protective factor 1')	CSS1	99736	995	signal transduction//biological_process
YOR161C	Osm	TRUE	1	NaN	NaN	1	Protein PNS1 (pH nine-sensitive protein 1)	PNS1	60251	539	transport
YPL274W	Osm	TRUE	-1	NaN	NaN	WGD	S-adenosylmethionine permease SAM3 (S-adenosylmethionine metabolism protein 3)	SAM3	64354	587	amino acid transport//transmembrane transport//transport//putrescine transport//spermidine transport//S-adenosyl-L-methionine transmembrane transport//S-adenosyl-L-methionine transport//amino acid transmembrane transport
YML008C	Osm	TRUE	-1	0.739616288666667	0.475785689583333	1	Sterol 24-C-methyltransferase (EC 2.1.1.41) (Delta(24)-sterol C-methyltransferase)	ERG6	43431	383	ergosterol biosynthetic process//steroid biosynthetic process//sterol biosynthetic process//lipid biosynthetic process//metabolic process//methylation
YHR018C	Osm	TRUE	-1	0.361869091208333	0.0610090655291667	1	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	ARG4	51989	463	arginine biosynthetic process via ornithine//arginine biosynthetic process//cellular amino acid biosynthetic process
YBR214W	Osm	TRUE	-1	0.1325263221125	0.0447332318166667	WGD	Protein SDS24	SDS24	57187	527	endocytosis//cellular response to glucose starvation//regulation of mitotic metaphase/anaphase transition//cell separation after cytokinesis
YMR015C	Osm	TRUE	-1	0.0353786336291667	0.043892811925	1	Cytochrome P450 61 (EC 1.14.19.41) (C-22 sterol desaturase)	ERG5	61334	538	ergosterol biosynthetic process//steroid biosynthetic process//sterol biosynthetic process//lipid biosynthetic process//oxidation-reduction process
