originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
KMXK_0H00910	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized protein		27,252	245	
KMXK_0C03250	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized protein		61,706	556	
KMXK_0H04420	Osm	TRUE	-1	0.290872153958333	0.0939223765166667	1	Probable 2-methylcitrate dehydratase	PDH1	58,926	528	propionate catabolic process, 2-methylcitrate cycle
KMXK_0B02990	Osm	TRUE	-1	NaN	NaN	2	Uncharacterized transporter YIL166C		65,704	572	transmembrane transport
KMXK_0F02610	Osm	TRUE	1	NaN	NaN	2	Uracil catabolism protein 4	URC4	42,711	381	
KMXK_0H03800	Osm	TRUE	-1	NaN	NaN	2	GABA-specific permease	UGA4	62,802	578	amino acid transmembrane transport//gamma-aminobutyric acid transport//putrescine transport
KMXK_0E03090	Osm	TRUE	-1	0.0962065701083333	0.0414482286416667	2	Glutamate synthase [NADH]	GLT1	236,665	2139	ammonia assimilation cycle//L-glutamate biosynthetic process//oxidation-reduction process
KMXK_0A01440	Osm	TRUE	-1	NaN	NaN	2	GAL4		66,648	569	regulation of transcription by RNA polymerase II
KMXK_0F05360	Osm	TRUE	1	NaN	NaN	3	Peroxisomal membrane protein PEX21	PEX21	35,727	326	
KMXK_0A05660	Osm	TRUE	1	NaN	NaN	2	Uridine nucleosidase	URH1	37,443	338	cytidine catabolic process//NAD biosynthesis via nicotinamide riboside salvage pathway//nicotinate nucleotide salvage//pyrimidine-containing compound salvage//uridine catabolic process
KMXK_0E00370	Osm	TRUE	1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0B01680	Osm	TRUE	-1	0.0567083140125	0.01804667107125	1	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing]	GFA1	78,871	706	fungal-type cell wall chitin biosynthetic process//glutamine metabolic process//UDP-N-acetylglucosamine biosynthetic process
KMXK_0D06610	Osm	TRUE	-1	NaN	NaN	2	NADPH-dependent methylglyoxal reductase GRE2		38,246	344	cellular aromatic compound metabolic process//cellular ketone metabolic process
KMXK_0E03660	Osm	TRUE	-1	NaN	NaN	2	Hexose transporter 2	KHT2	63,084	570	hexose transmembrane transport//transmembrane transport
KMXK_0G00140	Osm	TRUE	-1	NaN	NaN	2	GABA-specific permease	UGA4	62,350	571	amino acid transmembrane transport
KMXK_0F05050	Osm	TRUE	1	NaN	NaN	2	Probable ferric reductase transmembrane component 8	FRE8	82,597	720	cellular metal ion homeostasis
KMXK_0A07810	Osm	TRUE	-1	NaN	NaN	2	High-affinity glutamine permease	GNP1	68,212	618	amino acid transmembrane transport
KMXK_0F03750	Osm	TRUE	-1	NaN	NaN	2	tRNA_bindingDomain super family protein		22,249	203	
KMXK_0D03630	Osm	TRUE	-1	NaN	NaN	5	NA	NA	NA	NA	
KMXK_0G00160	Osm	TRUE	-1	NaN	NaN	2	Uncharacterized protein		43,337	387	regulation of transcription by RNA polymerase II
KMXK_0E03420	Osm	TRUE	-1	NaN	NaN	3	Uncharacterized protein YPL245W		50,954	442	metabolic process
KMXK_0B07880	Osm	TRUE	-1	NaN	NaN	1	WD40 domain	CDC4	73,738	654	G1/S transition of mitotic cell cycle//G2/M transition of mitotic cell cycle//meiotic cell cycle//SCF-dependent proteasomal ubiquitin-dependent protein catabolic process//ubiquitin-dependent protein catabolic process
KMXK_0D06580	Osm	TRUE	-1	NaN	NaN	2	Thiamine thiazole synthase (Thiazole biosynthetic enzyme)	THI4	34,738	325	mitochondrial genome maintenance//response to stress//thiamine biosynthetic process//thiazole biosynthetic process
KMXK_0H03570	Osm	TRUE	-1	NaN	NaN	1	NA	NA	NA	NA	chronological cell aging//invasive growth in response to glucose limitation//positive regulation of transcription from RNA polymerase II promoter in response to stress//positive regulation of transposition, RNA-mediated//pseudohyphal growth
KMXK_0D02420	Osm	TRUE	-1	1.86436036875	1.34825533791667	1	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	GAP1	35,225	329	glucose metabolic process//glycolytic process//oxidation-reduction process
KMXK_0A07770	Osm	TRUE	-1	NaN	NaN	3	Putative multicopper oxidase YDR506C	GMC1	72,763	654	organelle organization//oxidation-reduction process
KMXK_0E01380	Osm	TRUE	-1	NaN	NaN	2	pH-response regulator palI/RIM9 homolog 1		23,933	209	
KMXK_0F03580	Osm	TRUE	1	NaN	NaN	4	Uncharacterized protein		55,181	487	
KMXK_0C00990	Osm	TRUE	-1	NaN	NaN	1	Mitochondrial oxaloacetate transport protein	OAC1	34,798	319	isopropylmalate transport//mitochondrial transport//oxaloacetate transport//sulfate transport//transmembrane transport
KMXK_0A08350	Osm	TRUE	1	NaN	NaN	2	Uncharacterized protein C11D3.14c		140,148	1275	metabolic process
KMXK_0C03560	Osm	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	obsolete ATP catabolic process//organic acid transport//transmembrane transport
KMXK_0C07370	Osm	TRUE	-1	NaN	NaN	2	NA	NA	NA	NA	glucose transmembrane transport//transmembrane transport
KMXK_0E01650	Osm	TRUE	1	NaN	NaN	4	BAR super family and SH3		47,826	412	
KMXK_0G00240	Osm	TRUE	-1	NaN	NaN	1	rRNA adenine N(6)-methyltransferase (EC 2.1.1.-)	DIM1	36,503	328	actin cytoskeleton organization//intracellular mRNA localization//mating type switching//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//rRNA methylation
KMXK_0C03570	Osm	TRUE	-1	NaN	NaN	5	NA	NA	NA	NA	obsolete ATP catabolic process//organic acid transport//transmembrane transport
KMXK_0A03540	Osm	TRUE	-1	NaN	NaN	2	Uncharacterized protein YGR266W		80,690	717	
KMXK_0B03410	Osm	TRUE	-1	NaN	NaN	2	Riboflavin transporter MCH5	MCH5	54,357	490	riboflavin transport//transmembrane transport
KMXK_0B07330	Osm	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	
KMXK_0G01510	Osm	TRUE	-1	NaN	NaN	2	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	NCE103	24,410	217	carbon utilization//cellular response to carbon dioxide//cellular response to oxidative stress//metabolic process
KMXK_0H00480	Osm	TRUE	1	NaN	NaN	3	Probable metabolite transport protein YFL040W		55,803	499	transmembrane transport
KMXK_0E04140	Osm	TRUE	1	NaN	NaN	3	BZIP_1 super family conserved domain		52,523	495	regulation of transcription, DNA-templated
KMXK_0E00550	Osm	TRUE	1	NaN	NaN	2	Thiamine transporter THI72	THI72	67,098	598	nucleobase transport
KMXK_0B03940	Osm	TRUE	1	NaN	NaN	4	Uncharacterized protein		10,601	90	
KMXK_0D00170	Osm	TRUE	1	NaN	NaN	2	Probable acid phosphatase		52,559	483	dephosphorylation
KMXK_0B02650	Osm	TRUE	-1	NaN	NaN	1	UPF0743 protein YCR087C-A		17,758	153	
KMXK_0F05770	Osm	TRUE	1	NaN	NaN	2	UNC93-like protein		52,420	478	transmembrane transport
KMXK_0D00650	Osm	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	meiosis I//metabolic process//nucleic acid metabolic process
KMXK_0G04240	Osm	TRUE	-1	NaN	NaN	2	Sexual differentiation process protein isp4	isp4	89,821	796	cellular response to drug//nitrogen utilization//oligopeptide transmembrane transport
KMXK_0A02940	Osm	TRUE	-1	NaN	NaN	2	NA	NA	NA	NA	carbohydrate transport//transmembrane transport
KMXK_0A03230	Osm	TRUE	-1	0.275552704041667	0.0346479943916667	3	Inulinase	INU1	62,295	556	fructan catabolic process//raffinose catabolic process//sucrose catabolic process
KMXK_0A03950	Osm	TRUE	-1	NaN	NaN	2	Uncharacterized protein		24,733	215	
KMXK_0B00120	Osm	TRUE	-1	NaN	NaN	4	Conserved hypothetical membrane protein		10,081	86	
KMXK_0H01020	Osm	TRUE	-1	NaN	NaN	2	Probable ferric reductase transmembrane component	CFL1	72,840	631	oxidation-reduction process
KMXK_0B03110	Osm	TRUE	-1	NaN	NaN	3	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	GPD2	39,385	356	apoptotic process//gluconeogenesis//glycolytic process//oxidation-reduction process//reactive oxygen species metabolic process
KMXK_0C06690	Osm	TRUE	-1	NaN	NaN	2	AP-1-like transcription factor	YAP1	64,037	585	regulation of transcription, DNA-templated
KMXK_0E04920	Osm	TRUE	1	NaN	NaN	1	Inositol-3-phosphate synthase	INO1	58,964	530	inositol biosynthetic process//phospholipid biosynthetic process
KMXK_0C04790	Osm	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0A05650	Osm	TRUE	1	NaN	NaN	3	Cytochrome P450-DIT2	DIT2	58,929	514	ascospore wall assembly//oxidation-reduction process
KMXK_0G00210	Osm	TRUE	-1	NaN	NaN	1	Dipeptidase (EC 3.4.13.19)		46,243	407	proteolysis
KMXK_0E01570	Osm	TRUE	-1	NaN	NaN	1	Aromatic amino acid aminotransferase 1	ARO8	53,969	477	alpha-amino acid biosynthetic process//aromatic amino acid family metabolic process
KMXK_0D03290	Osm	TRUE	-1	NaN	NaN	4	Uncharacterized protein		14,129	128	
KMXK_0A06250	Osm	TRUE	-1	NaN	NaN	2	Glucan 1,3-beta-glucosidase		49,491	431	cellular glucan metabolic process//fungal-type cell wall organization
KMXK_0A03220	Osm	TRUE	1	NaN	NaN	3	Siderophore iron transporter ARN1	ARN1	67,950	605	ion transport//siderophore transport//transmembrane transport
KMXK_0A04670	Osm	TRUE	-1	NaN	NaN	2	General amino-acid permease GAP1	GAP1	64,110	590	amino acid transmembrane transport//polyamine transport
KMXK_0A05220	Osm	TRUE	-1	NaN	NaN	3	NA	NA	NA	NA	
KMXK_0A07850	Osm	TRUE	1	NaN	NaN	1	SCP super family	PRY2	37,743	363	
KMXK_0G00650	Osm	TRUE	-1	NaN	NaN	1	Uncharacterized protein	tsc2	154,758	1348	negative regulation of TOR signaling//positive regulation of GTPase activity//regulation of small GTPase mediated signal transduction
KMXK_0E03540	Osm	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	
KMXK_0D06540	Osm	TRUE	1	NaN	NaN	2	Uncharacterized protein		24,001	203	
KMXK_0A03640	Osm	TRUE	1	NaN	NaN	2	High-affinity nicotinic acid transporter	TNA1	56,575	508	NAD transport//nicotinamide mononucleotide transport//transmembrane transport
KMXK_0D06560	Osm	TRUE	-1	NaN	NaN	2	Delta(12) fatty acid desaturase		46,570	406	oxidation-reduction process//pathogenesis//unsaturated fatty acid biosynthetic process
KMXK_0A06630	Osm	TRUE	-1	NaN	NaN	2	Allantoinase	DAL1	58,533	532	allantoin assimilation pathway//DNA catabolic process, endonucleolytic
KMXK_0B01170	Osm	TRUE	-1	NaN	NaN	4	NA	NA	NA	NA	macromolecule metabolic process//primary metabolic process
KMXK_0G00270	Osm	TRUE	-1	0.291172124916667	0.0708466565583333	2	Probable chaperone protein HSP31	HSP31	25,599	237	cellular response to oxidative stress//methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione//proteolysis
KMXK_0F01200	Osm	TRUE	-1	NaN	NaN	2	Protein SST2	SST2	79,286	701	intracellular signal transduction//termination of G-protein coupled receptor signaling pathway
KMXK_0A00150	Osm	TRUE	-1	NaN	NaN	1	Ribosyldihydronicotinamide dehydrogenase [quinone]	Nqo2	25,197	223	
KMXK_0H04340	Osm	TRUE	1	NaN	NaN	2	Uncharacterized protein YDL144C		38,266	347	oxidation-reduction process//pantothenate biosynthetic process
