originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
CENPK1137D_4953	LpH	FALSE	1	NaN	NaN	3	Frt2p		58,750	528	response to stress//cellular response to salt stress//cellular response to alkaline pH
CENPK1137D_2875	LpH	FALSE	1	0.0369088601941667	0.0620665106583333	1	Lsg1p		72,728	640	ribosomal subunit export from nucleus//ribosomal large subunit assembly//conjugation with cellular fusion//protein transport//ascospore formation//transport//obsolete GTP catabolic process
CENPK1137D_813	LpH	FALSE	1	NaN	NaN	4	Origin recognition complex subunit 1		111,360	978	transcription, DNA-templated//nuclear-transcribed mRNA catabolic process, non-stop decay//chromatin silencing at silent mating-type cassette//negative regulation of chromatin silencing involved in replicative cell aging//heterochromatin assembly
CENPK1137D_4307	LpH	FALSE	-1	0.0445091614791667	0.0611034535833333	1	Alkaline phosphatase (EC 3.1.3.1)		63,004	566	protein dephosphorylation//metabolic process//nicotinamide nucleotide metabolic process
CENPK1137D_4421	LpH	FALSE	-1	NaN	NaN	1	Rsa4p		57,026	515	ribosomal large subunit assembly
CENPK1137D_2175	LpH	FALSE	1	NaN	NaN	2	Pet123p		35,998	318	mitochondrial translation
CENPK1137D_1294	LpH	FALSE	1	NaN	NaN	1	Avt1p		65,346	602	vacuolar transport//amino acid transport//transport//cation transmembrane transport//tyrosine transport//cation transport//neutral amino acid transport//L-amino acid transport//L-alpha-amino acid transmembrane transport//amino acid transmembrane transport//glutamine transport//branched-chain amino acid transport
CENPK1137D_613	LpH	FALSE	1	NaN	NaN	2	Far10p		54,092	478	re-entry into mitotic cell cycle after pheromone arrest//cell cycle
CENPK1137D_3304	LpH	FALSE	-1	NaN	NaN	2	Ari1p		38,083	347	cellular metabolic process//biological_process//oxidation-reduction process
CENPK1137D_4746	LpH	FALSE	1	NaN	NaN	3	Aim4p		14,234	123	biological_process
CENPK1137D_5072	LpH	FALSE	-1	NaN	NaN	1	DNA primase (EC 2.7.7.-)		47,690	409	DNA replication//DNA replication initiation//lagging strand elongation//DNA replication, synthesis of RNA primer
CENPK1137D_1140	LpH	FALSE	1	0.065294005225	0.0854716749625	2	Mrpl38p		14,905	138	mitochondrial translation//translation
CENPK1137D_5054	LpH	FALSE	1	NaN	NaN	1	Ubiquitin-related modifier 1	URM1	11,028	99	protein urmylation//tRNA processing//cell budding//tRNA wobble uridine modification//invasive growth in response to glucose limitation//cellular response to oxidative stress//tRNA wobble position uridine thiolation//tRNA thio-modification
CENPK1137D_2254	LpH	FALSE	-1	NaN	NaN	2	Uncharacterized protein		35,591	306	biological_process
CENPK1137D_231	LpH	FALSE	1	NaN	NaN	4	Rpl18bp		20,563	186	
CENPK1137D_4994	LpH	FALSE	-1	NaN	NaN	4	Uncharacterized protein		26,458	234	biological_process
CENPK1137D_1985	LpH	FALSE	1	NaN	NaN	1	Smc5p		126,028	1093	DNA repair//obsolete ATP catabolic process//recombinational repair//double-strand break repair via homologous recombination//chromosome separation//sister chromatid cohesion//resolution of recombination intermediates
CENPK1137D_486	LpH	FALSE	1	NaN	NaN	2	Uncharacterized protein		22,329	193	cellular amino acid catabolic process//positive regulation of transcription, DNA-templated//transcription, DNA-templated//regulation of transcription, DNA-templated
CENPK1137D_4912	LpH	FALSE	-1	0.366420818875	0.377802298125	2	Ach1p		58,712	526	acetyl-CoA metabolic process//acetate metabolic process
CENPK1137D_2419	LpH	FALSE	-1	0.0216962884041667	0.0162098018666667	2	Uncharacterized protein		118,392	1037	biological_process//proteolysis
CENPK1137D_1611	LpH	FALSE	1	NaN	NaN	1	Uncharacterized protein		39,683	342	oxidation-reduction process//cellular aldehyde metabolic process
CENPK1137D_1558	LpH	FALSE	-1	0.370208170333333	0.32729370475	1	Fum1p		53,152	488	fumarate metabolic process//tricarboxylic acid cycle
CENPK1137D_908	LpH	FALSE	1	0.0914906308583333	0.114330113604167	1	Yju3p		35,563	313	triglyceride metabolic process//triglyceride catabolic process
CENPK1137D_4671	LpH	FALSE	-1	NaN	NaN	2	Tfc1p		28,871	259	regulation of transcription, DNA-templated//RNA polymerase III type 1 promoter transcriptional preinitiation complex assembly//RNA polymerase III type 2 promoter transcriptional preinitiation complex assembly//transcription from a RNA polymerase III hybrid type promoter//transcription from RNA polymerase III type 2 promoter//5S class rRNA transcription from RNA polymerase III type 1 promoter
CENPK1137D_4576	LpH	FALSE	1	NaN	NaN	2	Eds1p		103,356	919	biological_process//transcription, DNA-templated//regulation of transcription, DNA-templated
CENPK1137D_3528	LpH	FALSE	-1	NaN	NaN	3	Spr6p		21,575	191	ascospore formation
CENPK1137D_3696	LpH	FALSE	1	NaN	NaN	2	Vacuolar calcium ion transporter		44,646	411	calcium ion transport//cellular calcium ion homeostasis//cation transport//ion transport//transmembrane transport//transport//calcium ion transmembrane transport//potassium ion transmembrane transport
CENPK1137D_4491	LpH	FALSE	-1	NaN	NaN	1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)		55,825	492	phospholipid biosynthetic process//cardiolipin biosynthetic process
CENPK1137D_2900	LpH	FALSE	1	NaN	NaN	2	Monopolar spindle protein 2	MPS2	44,585	387	mitotic anaphase//spindle pole body duplication//protein localization to spindle pole body//karyogamy
CENPK1137D_1476	LpH	FALSE	-1	NaN	NaN	2	Far1p		94,568	830	mitotic cell cycle G1 arrest in response to pheromone//maintenance of protein location in nucleus//pheromone-dependent signal transduction involved in conjugation with cellular fusion//cell division//cell cycle//negative regulation of protein serine/threonine kinase activity
CENPK1137D_2294	LpH	FALSE	-1	NaN	NaN	1	Hem4p		30,912	275	tetrapyrrole biosynthetic process//heme biosynthetic process//protoporphyrinogen IX biosynthetic process
CENPK1137D_3535	LpH	FALSE	-1	NaN	NaN	3	Yck3p		60,215	524	vesicle-mediated transport//protein phosphorylation//phosphorylation
CENPK1137D_2515	LpH	FALSE	1	NaN	NaN	2	Uncharacterized protein		19,472	171	
CENPK1137D_3615	LpH	FALSE	1	NaN	NaN	1	Yef1p		55,849	495	phosphorylation//metabolic process//NADP biosynthetic process//NAD metabolic process
CENPK1137D_4289	LpH	FALSE	1	NaN	NaN	2	Mrpl28p		17,342	147	mitochondrial translation
CENPK1137D_2932	LpH	FALSE	1	NaN	NaN	3	Och1p		55,156	480	protein N-linked glycosylation//mannosylation
CENPK1137D_3316	LpH	FALSE	-1	NaN	NaN	2	Uncharacterized protein		53,240	465	
CENPK1137D_436	LpH	FALSE	-1	NaN	NaN	1	Fit1p		38,572	388	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//rRNA processing//ribosome biogenesis
CENPK1137D_5316	LpH	FALSE	-1	NaN	NaN	1	Prp8p		279,504	2413	mRNA splicing, via spliceosome//spliceosomal tri-snRNP complex assembly//generation of catalytic spliceosome for second transesterification step//mRNA 3'-splice site recognition
CENPK1137D_47	LpH	FALSE	-1	NaN	NaN	1	SWR1-complex protein 5		34,329	303	ascospore-type prospore assembly
CENPK1137D_2928	LpH	FALSE	1	0.0896513818666667	0.0851837423	1	Dst1p		34,843	309	positive regulation of RNA polymerase II transcriptional preinitiation complex assembly//tRNA transcription from RNA polymerase III promoter//transcription from RNA polymerase III promoter//transcription antitermination//regulation of mRNA 3'-end processing//maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter//regulation of DNA-templated transcription, elongation//DNA-templated transcription, elongation//mRNA cleavage//transcription elongation from RNA polymerase I promoter//positive regulation of transcription elongation from RNA polymerase II promoter//transcription elongation from RNA polymerase II promoter//translational elongation//transcription initiation from RNA polymerase II promoter//regulation of transcription from RNA polymerase II promoter//transcription, DNA-templated//regulation of transcription, DNA-templated//RNA polymerase II transcriptional preinitiation complex assembly
CENPK1137D_80	LpH	FALSE	-1	0.0518172705958333	0.0654010963833333	1	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	IMD	56,585	523	rRNA processing//ribosome biogenesis//ribosomal large subunit biogenesis//maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_412	LpH	FALSE	-1	0.238472352458333	0.214706288916667	1	Cft1p		153,405	1357	carnitine metabolic process//lipid metabolic process//fatty acid metabolic process//transport
CENPK1137D_2883	LpH	FALSE	-1	0.0241538839083333	0.0319977776416667	1	Nup145p		145,661	1317	telomere tethering at nuclear periphery//nuclear pore distribution//posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery//poly(A)+ mRNA export from nucleus//NLS-bearing protein import into nucleus//tRNA export from nucleus//nucleocytoplasmic transport//mRNA transport//protein transport//transport//chromosome localization//double-strand break repair//protein import into nucleus//protein localization to nuclear inner membrane//maintenance of chromatin silencing at telomere//positive regulation of transcription, DNA-templated
CENPK1137D_4612	LpH	FALSE	1	NaN	NaN	3	Bap2p		34,558	306	amino acid transmembrane transport//amino acid transport//transmembrane transport//transport
CENPK1137D_3404	LpH	FALSE	-1	NaN	NaN	2	Rog3p		79,681	733	ubiquitin-dependent endocytosis//adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion//positive regulation of receptor internalization
CENPK1137D_1091	LpH	FALSE	1	0.283987888541667	0.2552746905	1	Acyl carrier protein		13,943	125	lipoate biosynthetic process//electron transport chain//lipid biosynthetic process//fatty acid biosynthetic process//transport//oxidation-reduction process
CENPK1137D_1517	LpH	FALSE	1	NaN	NaN	2	Mdv1p		80,058	714	peroxisome fission//mitochondrial fission//mitochondrial genome maintenance//positive regulation of mitochondrial fission
CENPK1137D_176	LpH	FALSE	1	NaN	NaN	3	Hos1p		54,764	470	biological_process
CENPK1137D_1086	LpH	FALSE	-1	0.288913703541667	0.190479005829167	5	Ecm4p		7,770	69	glutathione metabolic process//fungal-type cell wall organization//cell wall organization
CENPK1137D_120	LpH	FALSE	1	0.181653307833333	0.257279171458333	3	Bck1p		31,471	279	biological_process
CENPK1137D_4172	LpH	FALSE	1	0.0952946734125	0.109764629504167	2	Mrp1p		36,729	321	mitochondrial translation//superoxide metabolic process//oxidation-reduction process
CENPK1137D_4618	LpH	FALSE	1	NaN	NaN	2	Rdh54p		104,068	924	DNA repair//reciprocal meiotic recombination//obsolete ATP catabolic process//meiotic sister chromatid segregation//DNA recombination//DNA duplex unwinding//heteroduplex formation//DNA geometric change
CENPK1137D_1599	LpH	FALSE	-1	NaN	NaN	3	Atg21p		55,188	496	protein lipidation//vesicle organization//protein localization to pre-autophagosomal structure//piecemeal microautophagy of nucleus//protein localization by the Cvt pathway//macroautophagy//autophagy//autophagy of mitochondrion//protein transport//transport
CENPK1137D_2836	LpH	FALSE	1	NaN	NaN	2	Flc3p		90,753	802	FAD transport//transmembrane transport//transport//FAD transmembrane transport
CENPK1137D_2209	LpH	FALSE	-1	NaN	NaN	3	Uls1p		144,782	1266	mating type switching//chromatin assembly or disassembly//transcription, DNA-templated//regulation of transcription, DNA-templated//obsolete ATP catabolic process//negative regulation of double-strand break repair via nonhomologous end joining
CENPK1137D_1573	LpH	FALSE	1	0.0221027364541667	0.0182133703875	2	Nan1p		101,237	896	positive regulation of transcription from RNA polymerase I promoter//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)//rRNA processing//ribosome biogenesis//transcription, DNA-templated
CENPK1137D_4756	LpH	FALSE	1	NaN	NaN	1	DNA replication licensing factor MCM7 (EC 3.6.4.12)	MCM7	94,943	845	DNA unwinding involved in DNA replication//DNA strand elongation involved in DNA replication//mitotic S phase//double-strand break repair via break-induced replication//pre-replicative complex assembly involved in nuclear cell cycle DNA replication//DNA replication initiation//chromatin silencing at telomere//regulation of transcription from RNA polymerase II promoter//cell cycle//chromatin silencing at silent mating-type cassette//DNA replication//obsolete ATP catabolic process//nuclear DNA replication
CENPK1137D_2399	LpH	FALSE	1	NaN	NaN	4	Uncharacterized protein		34,064	290	biological_process
CENPK1137D_3828	LpH	FALSE	1	NaN	NaN	2	Rad57p		52,247	460	DNA repair//obsolete ATP catabolic process//telomere maintenance via recombination//meiotic DNA recombinase assembly//DNA recombinase assembly//heteroduplex formation
CENPK1137D_3840	LpH	FALSE	-1	NaN	NaN	1	Uncharacterized protein		45,939	396	phospholipid biosynthetic process//metabolic process
CENPK1137D_4054	LpH	FALSE	-1	0.172346756491667	0.0912772490208333	2	Cytochrome c oxidase assembly protein COX20, mitochondrial		23,758	205	mitochondrial respiratory chain complex IV assembly//protein processing//aerobic respiration
CENPK1137D_1863	LpH	FALSE	1	NaN	NaN	3	Bsp1p		64,666	576	actin cortical patch localization//endocytosis
CENPK1137D_1405	LpH	FALSE	-1	0.05668275245	0.0686763794208333	3	Uncharacterized protein		32,208	283	biological_process//oxidation-reduction process
CENPK1137D_1472	LpH	FALSE	-1	NaN	NaN	4	Jjj2p		66,522	576	protein folding//biological_process
CENPK1137D_2284	LpH	FALSE	1	NaN	NaN	1	Nuclear distribution protein PAC1 (Lissencephaly-1 homolog) (LIS-1) (nudF homolog)	PAC1	56,901	494	mitotic nuclear division//cell division//nuclear migration along microtubule//establishment of mitotic spindle orientation//positive regulation of ATP-dependent microtubule motor activity, plus-end-directed//positive regulation of microtubule plus-end binding
CENPK1137D_3020	LpH	FALSE	1	0.114327301479167	0.129382214195833	1	Eukaryotic translation initiation factor 2A (eIF-2A)		71,305	642	translational initiation//translation//regulation of translation
CENPK1137D_2157	LpH	FALSE	1	NaN	NaN	1	Actin-related protein 8		100,353	881	mitotic recombination//cellular response to DNA damage stimulus//chromatin remodeling//transcription, DNA-templated//regulation of transcription, DNA-templated//double-strand break repair//DNA duplex unwinding
CENPK1137D_2490	LpH	FALSE	-1	NaN	NaN	2	Chs1p		129,871	1131	cell budding//chitin biosynthetic process//obsolete cytokinesis, completion of separation//cell wall organization
CENPK1137D_2264	LpH	FALSE	-1	NaN	NaN	2	Apc5p		79,275	685	chromatin assembly//anaphase-promoting complex-dependent catabolic process//protein ubiquitination//cell division//cell cycle//mitotic nuclear division
CENPK1137D_2699	LpH	FALSE	-1	NaN	NaN	3	Mrpl50p		16,283	139	mitochondrial translation
CENPK1137D_4157	LpH	FALSE	1	NaN	NaN	1	Pex3p		50,676	441	peroxisome organization//peroxisome inheritance//ER-dependent peroxisome organization//protein import into peroxisome membrane
CENPK1137D_576	LpH	FALSE	1	0.0361348478666667	0.0557630049041667	1	Pwp1p		63,803	576	rRNA processing
CENPK1137D_3717	LpH	FALSE	-1	NaN	NaN	1	Kin28p		35,247	306	phosphorylation of RNA polymerase II C-terminal domain//protein phosphorylation//phosphorylation//cell division//cell cycle//positive regulation of transcription from RNA polymerase II promoter//transcription, DNA-templated//regulation of transcription, DNA-templated//transcription from RNA polymerase II promoter//7-methylguanosine mRNA capping//phosphorylation of RNA polymerase II C-terminal domain serine 5 residues involved in recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex//phosphorylation of RNA polymerase II C-terminal domain involved in recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex//transcription from RNA polymerase I promoter
CENPK1137D_1135	LpH	FALSE	1	NaN	NaN	2	Zrt3p		55,403	503	cellular zinc ion homeostasis//zinc II ion transport//metal ion transport//ion transport//transmembrane transport//transport//zinc II ion transmembrane transport
CENPK1137D_4380	LpH	FALSE	1	NaN	NaN	1	Msh5p		102,196	901	chiasma assembly//mismatch repair//homologous chromosome segregation//reciprocal meiotic recombination//cellular response to DNA damage stimulus//DNA repair
CENPK1137D_206	LpH	FALSE	1	0.368283082958333	0.543595734125	2	Tom6p		6,408	61	DNA repair//response to stress//obsolete ATP catabolic process//obsolete GTP catabolic process
CENPK1137D_3148	LpH	FALSE	1	NaN	NaN	1	Ubr1p		224,838	1950	cytoplasm protein quality control by the ubiquitin-proteasome system//protein polyubiquitination//protein ubiquitination//protein catabolic process//regulation of dipeptide transport//ubiquitin-dependent protein catabolic process via the N-end rule pathway//ubiquitin-dependent ERAD pathway//ribosome-associated ubiquitin-dependent protein catabolic process
CENPK1137D_4665	LpH	FALSE	1	NaN	NaN	3	Mud1p		34,378	298	mRNA splicing, via spliceosome//RNA splicing//mRNA processing
CENPK1137D_4838	LpH	FALSE	-1	NaN	NaN	2	Saf1p		70,495	637	protein ubiquitination//SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
CENPK1137D_163	LpH	FALSE	-1	0.086836748	0.0983202375958333	1	Rrb1p		57,293	511	rRNA processing//ribosome biogenesis
CENPK1137D_3313	LpH	FALSE	1	NaN	NaN	2	Mal11p		67,980	616	trehalose transport//disaccharide catabolic process//maltose transport//maltose metabolic process//carbohydrate transport//transmembrane transport//transport//alpha-glucoside transport
CENPK1137D_1151	LpH	FALSE	-1	0.212708233333333	0.255849219541667	1	Aminopeptidase (EC 3.4.11.-)		107,755	952	peptide catabolic process//proteolysis
CENPK1137D_3710	LpH	FALSE	-1	NaN	NaN	1	Gyp7p		87,306	746	regulation of vacuole fusion, non-autophagic//vesicle-mediated transport//positive regulation of GTPase activity
CENPK1137D_2436	LpH	FALSE	1	NaN	NaN	5	Uncharacterized protein		7,540	68	
CENPK1137D_3786	LpH	FALSE	1	NaN	NaN	1	Sir2p		63,262	562	protein deacetylation//chromatin silencing//regulation of transcription, DNA-templated//DNA repair//transcription, DNA-templated//chromatin silencing at rDNA//chronological cell aging//replicative cell aging//histone deacetylation//chromatin assembly or disassembly//chromatin silencing at telomere//chromatin silencing at silent mating-type cassette//negative regulation of DNA replication//histone H4 deacetylation//histone H3 deacetylation//negative regulation of DNA recombination//histone H3-K9 modification
CENPK1137D_2923	LpH	FALSE	1	NaN	NaN	1	Tad1p		44,242	384	tRNA modification//RNA processing
CENPK1137D_3956	LpH	FALSE	-1	NaN	NaN	3	Uncharacterized protein		65,160	556	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process//protein ubiquitination
CENPK1137D_137	LpH	FALSE	1	NaN	NaN	2	Bna2p		48,978	437	chromatin silencing//double-strand break repair via nonhomologous end joining//donor selection//DNA recombination//telomere maintenance//double-strand break repair via homologous recombination//chromatin assembly or disassembly//cellular response to DNA damage stimulus//DNA repair//protein localization to chromosome
CENPK1137D_2591	LpH	FALSE	1	NaN	NaN	2	Tcb2p		132,509	1178	endoplasmic reticulum membrane organization//regulation of phosphatidylinositol dephosphorylation
CENPK1137D_93	LpH	FALSE	-1	NaN	NaN	3	Stb6p		88,864	766	regulation of translation//cytoplasmic translation
CENPK1137D_2386	LpH	FALSE	-1	NaN	NaN	3	Gpb1p		100,940	897	negative regulation of phosphorylation//positive regulation of Ras protein signal transduction//protein ubiquitination involved in ubiquitin-dependent protein catabolic process//protein polyubiquitination//pseudohyphal growth//signal transduction//negative regulation of Ras protein signal transduction//glucose mediated signaling pathway//invasive growth in response to glucose limitation//negative regulation of protein serine/threonine kinase activity
CENPK1137D_4802	LpH	FALSE	1	NaN	NaN	2	Isw1p		123,907	1069	chromatin organization involved in regulation of transcription//obsolete ATP catabolic process//chromatin remodeling//positive regulation of transcription from RNA polymerase II promoter//ATP-dependent chromatin remodeling//termination of RNA polymerase II transcription//nucleosome positioning//DNA-templated transcription, elongation//negative regulation of histone exchange//termination of RNA polymerase I transcription//regulation of transcriptional start site selection at RNA polymerase II promoter//heterochromatin maintenance involved in chromatin silencing//regulation of chromatin organization
CENPK1137D_3245	LpH	FALSE	1	NaN	NaN	1	Cwc22p		67,294	577	RNA metabolic process//mRNA splicing, via spliceosome//RNA splicing//mRNA processing
CENPK1137D_5076	LpH	FALSE	-1	NaN	NaN	2	Sqt1p		47,167	431	ribosomal large subunit assembly
CENPK1137D_641	LpH	FALSE	1	NaN	NaN	5	Nej1p		39,166	342	double-strand break repair via nonhomologous end joining//cellular response to DNA damage stimulus//DNA repair//double-strand break repair via single-strand annealing//double-strand break repair
CENPK1137D_1409	LpH	FALSE	-1	0.100565173483333	0.118331338495833	2	Rsm7p		26,785	239	mitochondrial translation//translation
CENPK1137D_5108	LpH	FALSE	-1	NaN	NaN	2	Uncharacterized protein		61,898	542	transmembrane transport//transport
CENPK1137D_3922	LpH	FALSE	-1	0.939317801333333	0.928772173333333	1	Bmh2p		30,933	272	pre-replicative complex assembly involved in nuclear cell cycle DNA replication//DNA damage checkpoint//signal transduction involved in filamentous growth//pseudohyphal growth//Ras protein signal transduction//fungal-type cell wall chitin biosynthetic process//DNA replication initiation//ascospore formation//negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle//glycogen metabolic process//negative regulation of apoptotic process
CENPK1137D_804	LpH	FALSE	1	NaN	NaN	1	Tsr2p		29,003	249	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_986	LpH	FALSE	-1	NaN	NaN	1	Ram2p		37,508	316	protein prenylation//peptide pheromone maturation//protein geranylgeranylation//protein farnesylation
CENPK1137D_2637	LpH	FALSE	-1	NaN	NaN	3	Ypt11p		47,116	417	endoplasmic reticulum inheritance//Golgi inheritance//small GTPase mediated signal transduction//mitochondrion inheritance//Golgi localization//mitochondrion localization
CENPK1137D_5315	LpH	FALSE	1	NaN	NaN	1	Dna2p		171,694	1522	meiotic DNA double-strand break processing//DNA-dependent DNA replication//lagging strand elongation//telomere maintenance//DNA replication//DNA repair//replicative cell aging//cellular response to DNA damage stimulus//obsolete ATP catabolic process//DNA strand renaturation//DNA duplex unwinding//DNA catabolic process, endonucleolytic//DNA replication, Okazaki fragment processing//DNA double-strand break processing
CENPK1137D_3986	LpH	FALSE	1	NaN	NaN	1	Uncharacterized protein		85,984	762	ion transport//biological_process//transmembrane transport//transport
CENPK1137D_2347	LpH	FALSE	-1	NaN	NaN	1	Mip1p		146,642	1280	mitochondrial DNA replication//DNA-dependent DNA replication//DNA replication//DNA biosynthetic process//nucleic acid phosphodiester bond hydrolysis
CENPK1137D_5370	LpH	FALSE	-1	NaN	NaN	1	Dur3p		80,617	735	urea transport//putrescine transport//spermidine transport//urea catabolic process//transmembrane transport//transport//urea transmembrane transport
CENPK1137D_3466	LpH	FALSE	-1	NaN	NaN	2	Fcy21p		58,081	528	nucleobase transport//transmembrane transport//transport//cytosine transport//purine-containing compound transmembrane transport
CENPK1137D_3356	LpH	FALSE	-1	NaN	NaN	1	Gyp8p		57,619	497	vesicle-mediated transport//positive regulation of GTPase activity
CENPK1137D_3403	LpH	FALSE	1	NaN	NaN	2	Atg18p		55,129	500	late endosome to vacuole transport//vacuolar protein processing//autophagy of peroxisome//piecemeal microautophagy of nucleus//protein localization by the Cvt pathway//macroautophagy//autophagy//protein transport//transport//late nucleophagy
CENPK1137D_1699	LpH	FALSE	-1	NaN	NaN	1	Vacuolar-sorting protein SNF8		26,954	233	protein targeting to vacuole//negative regulation of transcription from RNA polymerase II promoter by glucose//ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
CENPK1137D_3462	LpH	FALSE	1	0.302899536758333	0.214905457416667	1	Rpl34ap		13,639	121	cytoplasmic translation//ribosome biogenesis//translation
CENPK1137D_502	LpH	FALSE	1	NaN	NaN	2	F-actin-capping protein subunit beta		32,629	287	mRNA cleavage//mRNA polyadenylation//mRNA processing
CENPK1137D_2055	LpH	FALSE	-1	NaN	NaN	2	She4p		89,572	789	mating type switching//intracellular mRNA localization//actin cytoskeleton organization
CENPK1137D_342	LpH	FALSE	-1	0.0480641383	0.0604485296791667	1	Uncharacterized protein		11,949	107	proteolysis//protein catabolic process in the vacuole//phytochelatin biosynthetic process
CENPK1137D_2905	LpH	FALSE	-1	0.21993085175	0.150228778320833	1	Mnp1p		20,650	194	translation//cytoplasmic translation//aerobic respiration
CENPK1137D_1869	LpH	FALSE	-1	NaN	NaN	1	Geranylgeranyl transferase type-2 subunit beta (EC 2.5.1.60)		36,678	325	protein geranylgeranylation//protein targeting to membrane//ER to Golgi vesicle-mediated transport//metabolic process
CENPK1137D_1566	LpH	FALSE	1	NaN	NaN	1	Cox11p		34,044	300	protein complex assembly//aerobic respiration
CENPK1137D_2128	LpH	FALSE	1	NaN	NaN	2	Tfc7p		49,146	435	dephosphorylation//RNA polymerase III type 1 promoter transcriptional preinitiation complex assembly//RNA polymerase III type 2 promoter transcriptional preinitiation complex assembly//transcription from a RNA polymerase III hybrid type promoter//regulation of transcription from RNA polymerase III promoter//transcription from RNA polymerase III type 2 promoter//5S class rRNA transcription from RNA polymerase III type 1 promoter
CENPK1137D_3407	LpH	FALSE	1	0.168109160541667	0.1389769863625	1	Lsb3p		49,344	459	actin cortical patch localization
CENPK1137D_4708	LpH	FALSE	-1	NaN	NaN	3	Ics2p		28,772	255	
CENPK1137D_3002	LpH	FALSE	-1	NaN	NaN	2	Tim21p		27,206	239	protein import into mitochondrial matrix
CENPK1137D_2274	LpH	FALSE	1	NaN	NaN	1	Hnt3p		25,757	217	cellular response to DNA damage stimulus//DNA repair//DNA catabolic process, exonucleolytic
CENPK1137D_1677	LpH	FALSE	-1	NaN	NaN	2	Methylenetetrahydrofolate reductase (EC 1.5.1.20)		73,942	657	methionine metabolic process//biological_process//oxidation-reduction process//tetrahydrofolate interconversion
CENPK1137D_2593	LpH	FALSE	1	0.0347281827125	0.0545259154958333	2	Mkt1p		94,464	830	interspecies interaction between organisms//positive regulation of translation//cellular response to DNA damage stimulus//DNA repair//DNA catabolic process, endonucleolytic
CENPK1137D_4721	LpH	FALSE	1	NaN	NaN	2	Nup170p		169,475	1502	mRNA-binding (hnRNP) protein import into nucleus//nuclear pore complex assembly//NLS-bearing protein import into nucleus//tRNA export from nucleus//protein export from nucleus//nucleocytoplasmic transport//mRNA transport//nuclear pore organization//chromosome segregation//mRNA export from nucleus//protein targeting to membrane//protein transport//transport//rRNA export from nucleus//snRNA export from nucleus//ribosomal protein import into nucleus//snRNP protein import into nucleus//protein localization to nuclear inner membrane//heterochromatin assembly involved in chromatin silencing
CENPK1137D_4071	LpH	FALSE	1	NaN	NaN	2	Vhs1p		52,136	461	G1/S transition of mitotic cell cycle//protein phosphorylation//phosphorylation//cell cycle
CENPK1137D_5299	LpH	FALSE	1	NaN	NaN	2	Pex28p		66,148	579	peroxisome organization
CENPK1137D_87	LpH	FALSE	1	NaN	NaN	2	Ade16p		65,268	591	tRNA-type intron splice site recognition and cleavage//RNA phosphodiester bond hydrolysis, endonucleolytic//tRNA splicing, via endonucleolytic cleavage and ligation//RNA phosphodiester bond hydrolysis
CENPK1137D_387	LpH	FALSE	-1	NaN	NaN	3	Cdc34p		34,099	295	ascospore wall assembly//spore membrane bending pathway
CENPK1137D_5268	LpH	FALSE	1	0.228054815708333	0.209581543	1	Lsm12p		21,314	187	RNA metabolic process
CENPK1137D_1097	LpH	FALSE	-1	0.0796956423541667	0.106727111333333	2	Mrpl20p		22,392	195	mitochondrial translation
CENPK1137D_806	LpH	FALSE	1	NaN	NaN	3	Ecm30p		145,052	1274	fungal-type cell wall organization//cell wall organization
CENPK1137D_4672	LpH	FALSE	1	NaN	NaN	3	Ptc4p		44,176	393	protein dephosphorylation
CENPK1137D_4415	LpH	FALSE	1	NaN	NaN	1	Hcm1p		63,639	564	cellular response to oxidative stress//regulation of transcription, DNA-templated//transcription, DNA-templated//positive regulation of transcription from RNA polymerase II promoter//mitochondrion organization//spindle pole body organization
