NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
KMXK_0A03340	W0T7P8	KLMA_10507	0	15.88326859	20.67102776	25.64162309	47.55446937	0	30.38482447	27.31671351	10.45099816	8.982160597	7.984155941	33.08785223	 Proteasome endopeptidase complex - PRE5	3.4.25.1
KMXK_0H01680	W0TG25	KLMA_70170	10.77283201	3.202839185	0	5.170597898	0	0	8.668120476	7.792856068	0	6.813530828	6.056481851	0	 Ribonucleoside-diphosphate reductase - RNR1	1.17.4.1
KMXK_0F04880	W0TGZ8	KLMA_60088	44.39353411	39.8502035	31.80468748	17.10172896	44.87028221	27.37780979	28.66976894	25.7748359	16.08002921	0	12.28451664	13.53323064	 Peptidyl-prolyl cis-trans isomerase - ESS1	5.2.1.8
KMXK_0H02260	W0TG71	KLMA_70225	1.080995786	5.164210481	0	0	0	0	2.62618085	0	18.08385167	6.737199777	1.125274585	0	 [NU+] prion formation protein 1 - NEW1	
KMXK_0E04220	W0TBP8	KLMA_50418	9.003477822	8.082042366	10.51824573	0	24.19761612	0	9.481485237	32.06595994	0	0	4.062657896	4.475624718	 26S proteasome regulatory subunit RPN7 - RPN7	
KMXK_0E03920	W0TDZ2	KLMA_50387	16.98822933	0	32.36254967	24.61866908	12.13708077	39.41152622	7.754961284	6.971903225	23.14788866	19.89456416	17.68408625	19.48166337	 Uncharacterized protein YEL001C - IRC22	
KMXK_0B03500	W0T6Y3	KLMA_20335	32.15104625	12.51040527	37.5602197	0	22.97001281	32.33223251	33.85799092	0	18.98995016	37.65142559	14.50758302	60.12216777	 54S ribosomal protein L51 - MRPL51	
KMXK_0A04980	W0T321	KLMA_10365	23.21802155	0	0	0	0	0	56.40606962	0	0	0	55.75634213	61.42394202	 Presequence translocated-associated motor subunit PAM17 - PAM17	
KMXK_0G03900	W0TIN9	KLMA_80385	2.899505806	0	5.523553917	0	0	2.915845885	1.32359617	2.745122775	1.712587214	5.53696653	4.921756156	1.441343014	 Protein BOI2 - BOI1	
KMXK_0C06590	W0T976	KLMA_30660	30.46163728	5.138010125	0	19.13529416	35.48795476	0	13.90544083	12.50133743	0	6.70301894	5.9582489	6.56390145	 V-type proton ATPase subunit D - VMA8	
KMXK_0E01980	W0TB58	KLMA_50193	2.722436634	9.193158758	3.180466269	9.101412348	4.487024723	0	15.25783677	9.695980351	0	3.188189261	6.537727949	7.202284209	 Putative 6-phosphofructo-2-kinase/fructose-2 - KLMA_50193	
KMXK_0E04580	W0TCG3	KLMA_50456	61.43852364	207.4663904	0	38.59425585	0	0	149.2592999	356.809426	0	0	0	0	 Uncharacterized protein - KLMA_50456	
KMXK_0C04540	W0TAB0	KLMA_30456	4.923634317	4.419738898	5.751999025	3.092912904	8.11496166	0	8.454997145	7.601252889	2.908134608	0	8.357606135	2.447536373	 Protein translocation protein SEC63 - KLMA_30456	
KMXK_0C06260	W0T8H3	KLMA_30627	5.747124025	5.158950882	15.48881306	0	0	0	0	12.55228857	0	0	13.80128848	0	 Eukaryotic translation initiation factor 2A - KLMA_30627	
KMXK_0F04900	W0TCM8	KLMA_60086	0	37.74589111	21.29400333	0	0	0	0	0	24.8363387	13.09028244	18.97399638	20.90269212	 Peroxisomal acyl-coenzyme A thioester hydrolase 1 - TES1	
KMXK_0C02330	W0T8Z8	KLMA_30233	1.888069839	6.37565832	2.205723491	2.736116029	3.11185059	4.380192457	4.586893788	9.513163375	0	2.211079556	4.534058499	2.16518981	 Dolichyl-phosphate-mannose--protein mannosyltransferase 2 - PMT2	
KMXK_0H03740	W0THD2	KLMA_70378	4.095703074	8.481522973	11.03814343	13.69239675	25.39366013	0	4.313149763	8.94542151	5.580739283	0	0	4.696846682	 Mannan polymerase complexes subunit MNN9 - MNN9	
KMXK_0C00340	W0T6U6	KLMA_30032	18.7567711	7.298512345	9.498533026	11.78256865	30.91425328	43.51442175	8.562283383	17.7580743	11.07864875	9.521597913	19.52506947	0	 Nuclear import protein MOG1 - MOG1	
KMXK_0B07510	W0TAR6	KLMA_20736	69.98859865	27.23350669	15.36353667	0	0	0	31.94911384	12.45076333	17.91931721	15.4008433	13.6896611	15.08120722	 54S ribosomal protein L19 - rplK	
KMXK_0A07140	W0T2G6	KLMA_10140	19.38689422	92.61645938	0	0	120.2001692	103.7571261	47.09869454	127.8457113	26.41627095	0	0	0	 Eukaryotic translation initiation factor eIF-1 - SUI1	
KMXK_0H03670	W0TJ83	KLMA_70371	22.70185331	20.37849639	0	6.181710445	0	0	31.28948463	21.49310218	30.93318101	0	0	0	 Deoxyhypusine synthase - DYS1	
KMXK_0E00960	W0TD45	KLMA_50087	3.216244341	6.660309543	3.757353435	4.660853912	5.300901293	7.461466155	12.74122736	3.044996693	4.382402927	8.689002148	7.723570223	8.508666663	 Sec sixty-one protein homolog - SSH1	
KMXK_0F00160	W0TI98	KLMA_60553	3.440159821	0	0	0	0	7.9809347	19.28030072	7.513650062	10.81375296	4.028700046	19.05821573	20.99547232	 Putative agmatinase 1 - KLMA_60553	
KMXK_0A01480	W0T8B7	KLMA_10692	4.265718603	3.829155706	18.7465508	23.25438267	0	0	4.492191658	0	5.812399714	11.52426065	10.24380417	4.891816107	 Tryptophanyl-tRNA synthetase - MSW1	
KMXK_0C05280			0	11.99904817	2.93426867	8.396878586	4.139687378	0	6.101933805	8.94542151	0	2.941393831	2.614576613	2.880346811	No description in DMKU3-1042- NA	
KMXK_0F05130	W0TGX6	KLMA_60063	31.96994969	17.59912902	9.928389581	12.31578935	0	0	8.949769917	0	0	37.43934715	20.4086774	9.745939615	 54S ribosomal protein L6 - rplF	
KMXK_0A06440	W0T4X0	KLMA_10214	23.11805713	5.516530198	16.56238002	0	0	0	14.92986241	5.818257882	0	16.60259775	6.397196421	16.25801991	" 3,2-trans-enoyl-CoA isomerase - ECI1"	
KMXK_0F01600	W0TFV6	KLMA_60410	6.39243673	5.738220884	7.467916474	9.263666118	10.53579036	0	0	9.868833675	0	3.245026124	6.654278104	0	 Coatomer subunit delta - RET2	
KMXK_0B03850	W0T717	KLMA_20370	3.152636644	0	13.85489023	10.53961944	11.98696277	7.313900662	7.659043715	2.984775762	4.295732099	0	3.281772175	13.60028456	 Glutathione synthetase - GSH2	6.3.2.3
KMXK_0A06780	W0T6V6	KLMA_10177	8.863561848	7.956445697	2.752612875	7.877041506	0	0	5.724173019	5.146174026	3.210520098	6.36550689	2.452712432	0	 Probable serine/threonine-protein kinase YDL025C - RTK1	
KMXK_0F05520	W0TGU7	KLMA_60028	0	35.83630626	28.60117191	15.37916354	17.49109271	24.62018986	11.17589553	69.98326218	0	12.42803804	0	12.17010091	 Sm-like protein LSm1 - LSM1	
KMXK_0G04240	W0TH74	KLMA_80419	6.557438772	8.327564817	2.036437574	0	0	0	1.835710373	8.783042582	0	0	0	0	 Sexual differentiation process protein isp4 - isp4	
KMXK_0B03320	W0T9K2	KLMA_20316	1.740526042	5.877430545	2.033356552	0	0	0	6.895134722	1.647852427	0	0	0	0	 Sexual differentiation process protein isp4 - isp4	
KMXK_0F01060	W0TF99	KLMA_60457	8.08666766	16.74614988	21.79401091	11.71887848	0	18.76051402	19.64582288	17.66208378	0	0	8.417906632	34.88539712	 C-8 sterol isomerase - ERG2	
KMXK_0G02180	W0TK32	KLMA_80208	9.999593534	20.70750266	26.94945059	33.42976763	16.48097988	0	24.29310214	35.6136342	0	27.01489081	0	26.45421153	 GTP-binding protein RHO2 - RHO2	
KMXK_0B01260	W0T4N6	KLMA_20114	12.70408617	3.031503667	3.945302322	4.893997352	12.84051705	0	8.204420357	3.197312346	4.601617799	3.954882533	8.109915679	0	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 - OST1	2.4.99.18
KMXK_0E03400	W0TC55	KLMA_50336	41.03139621	15.96586908	0	0	12.70714154	0	30.54283989	0	0	9.028872068	42.7120882	20.39668834	 37S ribosomal protein S17 - MRPS17	
KMXK_0E02770	W0TD19	KLMA_50274	0	0	0	0	13.87660561	19.53249408	0	0	0	18.2563038	8.764296719	0	 Heat shock protein SSQ1 - SSQ1	
KMXK_0A00360	W0T8M0	KLMA_10807	1.934955256	4.00697198	0	2.804060518	3.189125492	0	0	1.831929334	0	5.227472974	7.577075111	8.347280407	 AspS_bact - MSD1	
KMXK_0H03040	W0TES5	KLMA_70304	1.934955256	5.244297593	2.260497029	0	0	0	0	4.226134086	1.142877391	0	3.284483143	2.218956796	 Transcription elongation factor SPT6 - SPT6	
KMXK_0A07200	W0T4K7	KLMA_10134	8.898166349	18.42662931	23.98104419	0	0	0	4.061926302	3.651772852	12.12449867	4.517022769	15.10416186	0	 DNA-directed RNA polymerase I subunit RPA49 - RPA49	
KMXK_0H02490	W0TEM5	KLMA_70249	12.73747231	11.43389176	6.4503267	18.45864037	0	0	13.4137228	5.227409083	17.35587537	6.465989756	5.747555944	6.331791677	 Purine nucleoside phosphorylase - PNP1	2.4.2.1
KMXK_0B01940	W0T965	KLMA_20181	10.16322531	0	0	6.384302467	0	0	40.26185534	15.69028908	0	19.40794127	17.25153185	11.65492474	 Uroporphyrinogen decarboxylase - HEM12	4.1.1.37
KMXK_0F00730	W0TDQ9	KLMA_60491	46.80682928	68.51436666	23.70323823	29.40296475	33.44069924	47.07060777	21.36686183	44.31461831	27.64635863	23.7607958	48.72408947	23.26765348	 60S acidic ribosomal protein P1-beta - RPP1B	
KMXK_0C04670	W0TCC8	KLMA_30469	11.41984611	23.64861059	13.34114994	7.17368251	0	0	12.02614194	10.81180095	0	13.37354569	5.153000749	5.676800291	 26S proteasome regulatory subunit RPN8 - RPN8	
KMXK_0D04830	W0TEF7	KLMA_40460	4.65539347	1.811476321	5.438628657	0	0	0	2.125141792	4.4075189	0	2.36324176	7.902281631	5.338685196	 Bromodomain-containing factor 1 - BDF1	
KMXK_0H01440	W0TF61	KLMA_70147	0	6.074496515	7.905557055	0	0	0	11.62056218	14.77991066	0	42.17498028	0	0	 ADP-ribosylation factor GTPase-activating protein GLO3 - GLO3	
KMXK_0F01010	W0TFA2	KLMA_60462	4.897295288	10.14148773	5.72122865	16.37220982	8.071550594	0	19.40075009	17.44175724	6.672975969	5.735121268	5.097893993	0	 Lactoylglutathione lyase - GLO1	4.4.1.5
KMXK_0G03810	W0THZ2	KLMA_80377	4.376892909	3.928952191	11.79596539	6.342819844	0	0	0	4.14384699	0	11.82460903	17.13943835	18.88165233	 Nucleoporin GLE2 - GLE2	
KMXK_0E02180	W0TCX4	KLMA_50214	2.443869413	0.950942515	8.620185019	0	0	0	2.573617908	0	1.443466504	1.240594225	1.102752244	2.80256643	 DNA-directed RNA polymerase subunit beta - RPA135	2.7.7.6
KMXK_0F01140	W0TEF4	KLMA_60449	5.96516507	0	16.07644559	8.644480953	9.831576173	13.8387736	6.281864149	5.647552233	0	16.11548334	0	6.840697496	 La protein homolog - LHP1	
KMXK_0B07690	W0TAT7	KLMA_20756	4.306797595	8.918664776	5.03138413	6.241240492	7.098312975	0	10.46297267	9.406472868	0	5.043601627	10.34245229	4.938924435	 Bud neck protein 5 - BNI5	
KMXK_0B07590	W0T821	KLMA_20745	21.44469081	5.11722433	25.0525999	8.261142017	9.395595578	0	6.003295299	12.45076333	7.767600882	6.67590191	22.32308938	0	 54S ribosomal protein L22 - MRPL22	
KMXK_0C06160	W0T8G4	KLMA_30617	0	0	0	0	0	0	9.740000349	26.43846681	0	40.74509822	22.21068551	10.60646878	 Plasma membrane iron permease - FTR1	
KMXK_0H01090	W0TFX6	KLMA_70110	1.131554758	1.015748989	1.321930396	1.639804337	4.302400274	0	1.191630606	1.071305576	0	3.05700708	2.717344116	2.993560571	 Protein JSN1 - JSN1	
KMXK_0G03430	W0TII5	KLMA_80335	41.90107724	16.30427369	21.21893816	0	69.05988817	42.13720951	0	17.19603909	24.74878616	49.06948532	43.61739234	20.82900638	 Uncharacterized protein YPR063C - KLMA_80335	
KMXK_0A05260	W0T3I9	KLMA_10338	0	30.13563028	17.00074347	21.08877513	23.98477135	0	0	31.78390439	19.82887934	39.31477276	80.61920661	62.77821693	 Mitochondrial pyruvate carrier - FMP43	
KMXK_0A03100	W0T519	KLMA_10531	3.224360543	0	3.766835127	10.77940052	0	17.25652287	3.39554642	3.052680751	10.13541237	0	17.86270465	13.90969714	 Ubiquitin carboxyl-terminal hydrolase 6 - UBP6	
KMXK_0F00510	W0TEP9	KLMA_60514	4.786078683	4.296261006	9.117472227	3.006503645	0	11.1033741	8.218782914	0	0	0	4.982121831	5.48855163	 Biotin--protein ligase - BPL1	
KMXK_0C00550	W0T982	KLMA_30051	0	8.082042366	10.51824573	5.655775986	6.432450106	9.054216653	4.109999964	0	5.317885886	4.570482584	0	4.475624718	 Protein N-terminal amidase - NTA1	
KMXK_0H00770	W0TFV2	KLMA_70080	0	7.956445697	2.752612875	3.414511492	0	0	2.481293839	2.230744924	0	10.37993404	13.05316244	10.16450419	 Uncharacterized protein - KLMA_70080	
KMXK_0H02030	W0TFA3	KLMA_70202	23.52271287	21.11534739	11.9120324	0	0	0	10.7378894	9.653629846	32.05167107	11.94095788	39.92854804	26.9752406	 Mitochondrial import receptor subunit TOM20 - TOM20	
KMXK_0D04000	W0TAH3	KLMA_40376	0	0	7.887155501	4.241009938	18.14469503	0	3.081902595	0	0	7.906307548	16.21274134	3.356068019	 Viable in a HAL3 SIT4 background protein 2 - KLMA_40376	
KMXK_0C00310	W0TB78	KLMA_30029	7.183872236	6.448659164	3.637952786	10.41058311	5.132449998	0	12.33633843	11.09067531	0	3.646786673	7.478131696	0	 Anthranilate synthase component 2 - TRP3	
KMXK_0A03540	W0T4X6	KLMA_10486	4.561593193	9.446304277	2.31001612	2.865487065	3.258987383	0	4.80377465	7.042323049	0	0	0	0	 Uncharacterized protein YGR266W - KLMA_10486	
KMXK_0E02440	W0TBW9	KLMA_50241	41.46206611	16.13344854	0	0	29.62218343	0	8.204420357	17.01587062	0	9.123640068	0	0	' Pyridoxamine 5''-phosphate oxidase - PDX3'	
KMXK_0F00890	W0TI09	KLMA_60473	25.33806371	22.74491129	12.83133615	36.71891835	0	25.48085562	11.56657938	23.98894861	0	12.86249394	11.43334683	12.59553991	 54S ribosomal protein IMG1 - IMG1	
KMXK_0D01680	W0TAV3	KLMA_40144	45.53654512	5.868549445	7.637530511	21.85601375	10.77508306	0	6.884715819	6.18953089	8.908061656	7.656076404	0	7.497178727	 Ribosomal protein - KLMA_40144	
KMXK_0A06970	W0T2Z6	KLMA_10158	3.663274987	3.288367476	9.87272612	12.24674094	13.92851313	8.498546575	3.857763455	3.46822537	4.99151971	4.289985605	0	15.80314761	 Exosome complex component RRP43 - RRP43	
KMXK_0F03110	W0TDW3	KLMA_60264	12.83860033	11.52467012	0	0	0	0	0	45.72478015	0	80.01531218	71.12483943	33.96488545	 Mitochondrial import receptor subunit TOM22 - KLMA_60264	
KMXK_0C04860	W0TCE7	KLMA_30489	104.1049565	93.45062937	0	0	0	0	36.31047275	32.64401881	0	0	58.52776496	0	 54S ribosomal protein L50 - MRPL50	
KMXK_0F04090	W0TDN0	KLMA_60159	8.000059946	27.01470449	9.346010293	11.59337001	13.18541865	0	0	28.49227896	25.14728282	35.24323063	8.32775137	9.174262473	 UPF0659 protein YMR090W - KLMA_60159	
KMXK_0A03490	W0T4Y0	KLMA_10491	0	0.803756678	0	0	1.475755645	0	0.94293085	4.511496984	2.814567029	2.41899316	0.932069464	2.368788281	 TAT-binding homolog 7 - YTA7	
KMXK_0G01960	W0TI51	KLMA_80185	20.28965524	0	14.53603902	41.59719798	0	0	21.36686183	0	16.9541623	0	5.614525008	14.26891616	 Glucan 1 - BGL2	
KMXK_0F05610	W0TD95	KLMA_60019	44.52527097	21.5860619	0	0	0	0	0	22.76671572	8.710231704	28.16105423	0	16.91137473	 Uncharacterized protein YKR043C - SHB17	
KMXK_0B06430	W0T644	KLMA_20629	43.74540768	39.26840774	0	0	0	0	106.2754854	76.6856733	0	31.41645523	0	30.76442389	" 6,7-dimethyl-8-ribityllumazine synthase - RIB4"	2.5.1.78
KMXK_0F04970	W0TGZ0	KLMA_60078	12.63779193	11.34441288	14.76400605	0	0	0	5.76902897	5.186500642	28.0799333	6.415388482	0	14.49269393	 Phosphoserine phosphatase - SER2	
KMXK_0E04110	W0TE07	KLMA_50407	2.461129554	8.310773676	0	0	4.056347544	0	9.749822427	8.765333047	3.353495635	2.882177941	0	2.822359915	 UPF0662 protein YPL260W - KLMA_50407	
KMXK_0D06070	W0TAD4	KLMA_40578	6.658182185	0	17.94416455	0	10.97378271	15.44652575	7.011674526	14.5421299	20.92924198	7.79725951	26.07271996	7.635431655	 54S ribosomal protein YmL6 - YML6	
KMXK_0A04740	W0T3N2	KLMA_10388	3.812462297	0	16.7546256	5.524869357	6.283566848	0	9.262030069	0	0	10.29974391	9.155343048	4.372033461	 rRNA-processing protein EBP2 - EBP2	
KMXK_0C02140	W0T7B4	KLMA_30212	0	0	5.700881868	0	0	0	0	4.620051517	0	0	8.283333337	9.125329373	 Transcription initiation factor IIF subunit alpha - TFG1	
KMXK_0B00890	W0T552	KLMA_20077	2.899505806	6.004396476	12.7424563	4.201848971	0	0	7.044085389	6.332808101	0	0	6.962946321	0	 SIR4-interacting protein SIF2 - SIF2	
KMXK_0H00440	W0TID5	KLMA_70046	7.000433991	0	0	0	0	0	0	9.376390993	2.535666181	0	13.49284249	0	" Elongation factor G, mitochondrial - MEF1"	
KMXK_0E02960	W0TC11	KLMA_50291	4.747825329	1.411562066	0.796319982	0.987804626	0	0	0.717828462	0	3.493928604	3.002873731	1.636905713	0.781686335	 rRNA biogenesis protein RRP5 - RRP5	
KMXK_0E06150	W0TDW6	KLMA_50619	0	8.252489411	4.655567318	13.32264967	0	0	22.33442527	20.07920425	0	10.766151	9.569927804	4.570013856	 Protein URE2 - URE2	
KMXK_0A07800	W0T6G9	KLMA_10072	53.56236752	110.9187952	0	33.64663722	0	0	300.1891211	0	72.98322243	0	0	0	 Ubiquitin-like protein SMT3 - SMT3	
KMXK_0D00590	W0T9I4	KLMA_40046	3.248935421	2.91643232	8.756058364	10.8615571	0	17.38804567	3.421426013	0	4.426947266	0	12.72247905	8.59515185	 Nicotinamide-nucleotide adenylyltransferase 1 - NMA1	
KMXK_0E02090	W0TB66	KLMA_50203	3.920169424	0	0	5.68095426	0	0	1.789519174	1.60882228	2.315440107	1.990016128	9.413993658	4.495549218	 Verprolin - VRP1	
KMXK_0F02820	W0TES6	KLMA_60292	0	19.748408	0	13.81984487	6.813226698	0	16.37624728	9.028685028	0	4.841037776	0	4.740564686	 Ran GTPase-activating protein 1 - RNA1	
KMXK_0E01670	W0TDE7	KLMA_50162	0	9.054009321	3.132326113	8.963651602	4.419108245	6.220267985	2.823579573	0	3.653400023	3.139932208	6.438771629	7.093269036	 FACT complex subunit POB3 - POB3	
KMXK_0G02360	W0TK50	KLMA_80228	45.33094693	5.842052855	7.603046945	0	0	0	15.81085251	14.21434996	20.45749639	7.621509103	25.48504026	0	 Uncharacterized protein - RAS2	
KMXK_0D05720	W0TEN1	KLMA_40545	0	4.72269633	6.146278165	3.304921118	0	0	5.540452958	4.981005118	0	2.670735978	2.373991458	2.615306314	 Signal recognition particle subunit SRP72 - SRP72	
KMXK_0G02220	W0THH7	KLMA_80212	8.795086448	18.2131679	10.27479407	0	33.44069924	0	34.84194115	8.326795575	11.98404365	0	21.12074226	10.08597837	 Vacuolar protein sorting-associated protein 21 - VPS21	
KMXK_0B01290	W0T587	KLMA_20117	0.886879267	0.796114118	1.03609008	1.285230306	1.461723349	0	0.933964945	0.839657733	0	1.038605974	0.923206835	2.34626454	 Regulatory protein ADR1 - ADR1	
KMXK_0F02490	W0THK9	KLMA_60323	0	0	0	0	0	0	0	4.595517885	0	5.684378456	30.99480706	9.076871586	 Uncharacterized transporter YHL008C - KLMA_60323	
KMXK_0D01800	W0T9S6	KLMA_40156	1.095497352	0.983381776	1.279806601	0	0	0	1.153658862	2.392674811	0	1.282914302	2.630754953	6.685876686	 Non-specific serine/threonine protein kinase - KIN1	2.7.11.1
KMXK_0C00800	W0TBB0	KLMA_30074	5.565230087	7.067517651	1.72830339	0	0	0	0	0	0	3.996757858	5.793188149	3.913807335	 Chromatin structure-remodeling complex subunit RSC2 - RSC2	
KMXK_0C01670	W0TBJ2	KLMA_30164	3.543672055	3.181004968	4.139868416	5.135349185	0	8.22107598	3.731810633	3.354990648	4.828550674	9.573580495	0	9.37488607	 GPI-anchored wall transfer protein - GWT1	2.3.-.-
KMXK_0C07340	W0TAG2	KLMA_30728	0	0	0	53.81745019	0	0	0	0	0	16.35572402	0	0	 Lactose permease - LAC12	
KMXK_0H03080	W0TH59	KLMA_70308	5.794305883	45.1380666	0	0	0	13.44239201	6.101933805	12.65533842	0	6.785591832	22.68987397	0	 37S ribosomal protein S5 - MRPS5	
KMXK_0D06340	W0TAF8	KLMA_40603	1.349862367	0	3.637952786	4.512741952	0	0	3.27936773	4.807545865	0	0	3.241593509	1.547987357	 Mitochondrial presequence protease - CYM1	
KMXK_0E01320	W0TCL3	KLMA_50124	0	0	0	0	17.1420709	0	4.747818668	4.268407161	6.143152824	19.86143029	17.65463386	5.170183643	 Hsp90 co-chaperone AHA1 - AHA1	
KMXK_0F04980	W0TE88	KLMA_60077	20.28965524	18.2131679	23.70323823	67.83060308	0	0	49.29187027	19.20934064	27.64635863	54.81451011	21.12074226	53.67686495	 Thioredoxin - TRX2	
KMXK_0C04720	W0TCD5	KLMA_30474	0	0	2.826671377	3.506378246	1.72865543	0	2.548052557	0	1.429127652	1.228270629	4.107129703	0	 Nucleolar protein NET1 - NET1	
KMXK_0E05840	W0TC71	KLMA_50588	0	0	12.35606354	15.32722649	0	10.63622957	18.16246517	0	0	0	33.24200469	0	 ADP-ribosylation factor GTPase-activating protein GCS1 - GCS1	
KMXK_0C05200	W0TAL0	KLMA_30526	11.75762036	0	13.73575219	0	0	0	0	25.67980837	6.944614583	22.45263668	0	0	 Porphobilinogen deaminase - HEM3	
KMXK_0B04420	W0T5J9	KLMA_20429	0	0	4.76278705	9.633990357	6.719374281	9.458086655	0	0	2.408002121	2.069568996	12.8135137	0	 Ubiquitin carboxyl-terminal hydrolase 3 - UBP3	
KMXK_0C03600	W0TA21	KLMA_30366	31.09178206	12.0982313	36.32274222	19.5311365	22.21323146	0	32.74248889	12.7599464	18.36429792	0	14.02960905	15.45571068	 Glutaredoxin - GRX5	
KMXK_0H01900	W0TEH0	KLMA_70189	14.17717602	47.87366884	38.20826351	0	0	0	34.44215847	30.96435777	102.8068639	0	0	0	 Protein MMF1 - MMF1	
KMXK_0B07680	W0T831	KLMA_20755	32.70576309	29.35858433	0	0	124.3539326	75.87512592	34.44215847	30.96435777	44.56434794	38.30104302	34.04542781	0	 DNA-directed RNA polymerases I - RPC10	
KMXK_0E00420	W0TB79	KLMA_50036	0	29.61349003	0	20.7233838	0	0	34.74120227	40.87780641	19.48531739	0	0	0	 Isopentenyl-diphosphate Delta-isomerase - IDI1	
KMXK_0B06880	W0T8I5	KLMA_20673	3.046701179	6.309213723	0	4.415158675	0	0	7.401683146	6.654297385	9.576960264	3.567928765	3.171497474	8.060135362	 Aldehyde dehydrogenase [NAD(P)+] 1 - ALD2	
KMXK_0E05640	W0TC48	KLMA_50568	0	4.696011802	6.11155001	0	3.737528245	0	5.509147881	2.146948324	0	2.655645588	0	9.782680665	 Protein SLY1 - SLY1	
KMXK_0H03000	W0TGE8	KLMA_70300	0	10.63269719	13.83775496	17.1652083	8.462501319	0	5.407096758	11.21425462	0	6.012905542	12.33011512	0	 Protein SCD6 - SCD6	
KMXK_0A02240	W0T3Q6	KLMA_10615	45.05944401	24.80476124	0	17.35825755	19.74196395	0	0	26.16146244	0	14.02736141	12.4687863	13.7362312	 54S ribosomal protein L23 - rplM	
KMXK_0B08180	W0T877	KLMA_20805	8.000059946	7.181316453	0	0	0	0	8.424794482	7.574099943	0	21.61295308	8.32775137	0	 Transcription initiation factor TFIID subunit 14 - TAF14	
KMXK_0H03380	W0TEW5	KLMA_70339	3.282239481	6.796974551	8.845814626	10.97289633	0	0	3.456498233	0	4.472326845	0	7.882052615	3.763987608	 Phenylalanyl-tRNA synthetase - pheS	
KMXK_0C03710	W0TA31	KLMA_30376	52.11092321	4.475821372	0	7.225674235	18.95820258	0	0	10.89016017	15.67327476	21.96566687	0	0	 UPF0160 protein YER156C - KLMA_30376	
KMXK_0C01860	W0TBK9	KLMA_30184	3.622596524	0	9.76309544	0	0	0	3.814925314	3.429712815	18.56860989	0	14.18569544	9.583683017	 26S protease regulatory subunit 4 homolog - RPT2	
KMXK_0B06870	W0T6S7	KLMA_20672	0	0	3.542225666	10.13664466	0	7.034258921	0	0	4.131487866	3.550827103	7.281356186	3.477131629	 Putative aldehyde dehydrogenase-like protein C922.07c - aldA	
KMXK_0A05430	W0T565	KLMA_10319	1.987366702	1.783975282	5.356061781	2.88001311	3.275508203	0	2.092878821	1.881550154	2.707953976	2.327364059	0	5.257635618	 Serine/threonine-protein kinase SKY1 - SKY1	
KMXK_0B02730	W0T7C2	KLMA_20258	2.859816874	2.56713701	0	0	0	0	11.32923159	6.24612354	0	3.34907242	6.86763632	3.279564254	 Putative sialic acid transporter - JEN1	
KMXK_0B07300	W0T6C1	KLMA_20714	10.6364813	2.538122903	3.303199759	0	0	0	15.84663332	2.676946025	0	3.31122078	6.790017426	7.480218765	 Signal recognition particle 54 kDa protein - SRP54	
KMXK_0A07130	W0T3Z0	KLMA_10141	2.496326989	0	2.916315364	0	4.114358724	0	18.31081518	0	0	6.744074227	5.994742548	0	 ANTH_AP180_CALM - SLA2	
KMXK_0A04080	W0T3S2	KLMA_10428	5.311368947	4.767791924	0	7.697025506	8.754012298	12.32201146	12.90348732	18.91648397	0	14.34918846	5.528928573	6.09094096	 Protein SUR7 - SUR7	
KMXK_0A07230	W0T3Y1	KLMA_10131	0	0	10.62282131	3.502895342	0	0	0	5.279381566	0	15.06489576	5.804699884	14.75223209	 Protein NRD1 - NRD1	
KMXK_0D02320	W0T9C9	KLMA_40208	7.401015437	6.643579459	0	10.72525843	12.19809447	0	29.31929616	7.00695132	10.08450487	8.667176175	17.772985	0	 NAD(P)H-hydrate epimerase - KLMA_40208	5.1.99.6
KMXK_0B06000	W0T6L0	KLMA_20587	0	0	28.2183641	21.46612596	24.41394153	79.27694597	6.761899891	14.02410027	0	0	6.684011248	0	 Ammonia transport outward protein 3 - ATO3	
KMXK_0A00130	W0T8P2	KLMA_10832	0	4.786051336	6.228730531	29.06558986	20.27224127	12.36920158	5.614778175	11.64498342	7.264902645	0	0	0	 Dihydroorotate dehydrogenase (fumarate) - URA1	1.3.98.1
KMXK_0F03720	W0THA2	KLMA_60198	75.44993008	67.72822053	38.20826351	0	0	0	129.5646472	71.43262863	44.56434794	0	78.5404438	0	 Protein transport protein SSS1 - KLMA_60198	
KMXK_0A03440	W0T7N8	KLMA_10497	37.37534182	0	11.60705469	0	0	0	10.46297267	50.06058465	13.5379307	11.63523961	23.85932107	11.39375658	 Uncharacterized protein YMR295C - KLMA_10497	
KMXK_0H00890	W0TF10	KLMA_70092	7.401015437	15.32627764	8.646181018	24.74242832	12.19809447	0	0	26.35877704	0	8.667176175	17.772985	0	 Proteasome component C5 - PRE7	
KMXK_0B07970	W0T858	KLMA_20785	6.846827383	32.70915408	0	9.922151056	11.28470112	0	7.210335165	6.482270787	0	8.018178001	7.127281107	7.851765104	 GrpE protein homolog - mge1	
