GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	uniprotID_CENPK	Protein_name
CENPK1137D_3723	P43123	YDL103C	24.14723636	79.83647155	45.20643224	60.04573048	33.98258675	53.43585879	54.87991637	60.59293971	45.72107346	40.28441295	28.03755325	37.8772537	N1PA93	 UDP-N-acetylglucosamine pyrophosphorylase - QRI1
CENPK1137D_4114	P32916	YDR292C	27.50091063	37.4868397	18.7773969	47.12947335	50.40135238	11.74607164	62.50188025	29.75455019	35.88615037	41.17689617	51.03861034	29.72959117	N1P728	 Signal recognition particle receptor subunit alpha homolog - SRP101
CENPK1137D_1123	P34231	YKL187C	15.93755262	31.52263935	36.62076445	61.01528694	61.49716866	66.64418989	52.55775749	39.99228526	43.78645686	0	0	0	N1P0M4	 Uncharacterized protein YKL187C - YKL187C
CENPK1137D_3215	P53315	YGR248W	135.5434617	141.8744574	134.2876494	126.1482484	131.4614405	116.5490255	97.52508104	146.6509524	117.8931264	71.58794869	0	0	N1P673	 6-phosphogluconolactonase 4 - SOL4
CENPK1137D_4981	Q05359	YAR002C-A	71.60151692	74.94589729	134.0463594	99.97577076	90.43741718	57.78872263	112.1499395	168.6427251	71.74570494	82.32327548	132.8843968	53.34514477	N1P8X5	 Protein ERP1 - ERP1
CENPK1137D_1083	P36024	YKR072C	20.908861	41.35531346	20.71514007	32.52864603	47.03254335	12.95821356	25.14786277	32.82508635	39.58944018	24.03979689	35.22672272	22.60332022	N1P0J6	 Phosphopantothenoylcysteine decarboxylase subunit SIS2 - SIS2
CENPK1137D_2074	Q08438	YOR054C	0	18.40129191	0	35.61757928	32.21942528	20.5879324	0	0	0	29.32866402	20.41246028	35.91202031	N1NYA2	 Phosphopantothenoylcysteine decarboxylase subunit VHS3 - VHS3
CENPK1137D_1979	Q08208	YOL041C	89.3213985	37.99266335	98.59981189	50.68117053	35.20415404	29.29509905	30.08677361	51.14303858	58.13355355	28.76108929	15.37100588	27.04249599	N1NY34	 Nucleolar protein 12 - NOP12
CENPK1137D_2565	P53925	YNL115C	26.59784041	52.60745804	42.1194763	28.51758861	33.59481883	40.56416576	41.66037704	70.81644241	58.01751636	21.07548643	0	10.48681845	N1NXF7	 Uncharacterized vacuolar membrane protein YNL115C - YNL115C
CENPK1137D_5259	P38821	YHR113W	54.63795354	35.78005277	44.10409846	47.72960873	72.17291123	52.13285501	41.1136508	25.48898041	54.74798107	39.30209988	39.69063203	48.12417668	N1P151	 Aspartyl aminopeptidase 4 - APE4
CENPK1137D_1642	Q02785	YPL058C	0	4.640698494	8.300237378	0	0	0	67.9875865	68.14410718	82.18674663	0	0	0	N1P1Q8	 ATP-dependent permease PDR12 - PDR12
CENPK1137D_3834	P32568	YDR011W	0	0	4.419394792	0	4.326384505	0	5.365077592	4.82627001	4.469706277	0	0	0	N1P6B2	 Protein SNQ2 - SNQ2
CENPK1137D_2897	P20447	YGL078C	22.19007659	43.88941002	60.27827128	23.79168632	31.22826113	13.75224368	38.72564814	45.36703714	60.96449404	0	25.76507906	55.63510846	N1P1V8	 ATP-dependent RNA helicase DBP3 - DBP3
CENPK1137D_3185	P30822	YGR218W	11.36462665	17.26036601	16.33735925	23.0248547	34.81635066	36.49133238	37.47747888	23.23468499	21.51811173	18.95940828	47.11708931	12.28561878	N1P648	 Exportin-1 - CRM1
CENPK1137D_725	Q06485	YLR356W	149.1110308	156.0757436	124.960012	159.8733946	144.6204092	120.3457185	123.5979568	136.4645583	102.9708432	33.08951497	63.1448538	136.3500877	N1P782	 Autophagy-related protein 33 - ATG33
CENPK1137D_5440			80.4106806	58.00563575	127.3357425	137.8031833	124.6558429	177.9422585	125.947792	139.0590124	128.7853641	174.6986134	64.34535909	86.92718187	N1P9M3	 Dog2p  
CENPK1137D_3619	P32628	YEL037C	53.88125733	29.84613236	40.99105598	57.7702365	52.25857164	33.39277255	49.76251415	71.55121456	53.98976106	61.94954774	48.04014238	44.7273811	N1P5J9	 UV excision repair protein RAD23 - RAD23
CENPK1137D_184	P28625	YMR152W	58.33769277	88.60211251	70.93812773	90.75798815	56.58079726	83.85177924	70.16490725	63.11833926	44.88661123	35.49558731	52.01346823	17.66202555	N1NXF0	 Protein YIM1 - YIM1
CENPK1137D_300	P38912	YMR260C	36.29728145	71.79183279	157.5996231	106.7050593	96.52468684	151.7800741	191.3235287	140.2267976	68.72631909	149.0133301	150.4864439	140.1091711	N1P5Y1	 Eukaryotic translation initiation factor 1A - TIF11
CENPK1137D_4054	Q04935	YDR231C	99.07608268	150.4747584	164.0813745	29.74984095	160.6281289	61.40215091	63.0614906	56.72830927	99.27559778	87.47080666	141.193427	107.1052327	N1P6W6	" Cytochrome c oxidase protein 20, mitochondrial - COX20"
CENPK1137D_5140	Q00245	YIL118W	24.86608098	71.3637187	107.9663499	73.10014799	86.11479257	55.02660313	82.0016401	50.83805883	47.08215458	78.38848138	103.0933434	73.70444742	N1P9A6	 GTP-binding protein RHO3 - RHO3
CENPK1137D_5425	Q00772	YHR030C	23.82641147	57.84056857	44.60581076	70.04377593	63.36113377	64.71381039	78.57308998	48.71248143	45.11361435	63.53416575	27.66504085	25.7573097	N1P9L7	 Mitogen-activated protein kinase SLT2/MPK1 - SLT2
CENPK1137D_3310	P32451	YGR286C	15.93755262	16.68196755	29.83695035	32.28965143	15.45757795	18.66429932	19.16868577	32.58391373	15.96964697	80.30556222	81.09944582	75.50697481	N1P6H7	" Biotin synthase, mitochondrial - BIO2"
CENPK1137D_4958	P31382	YAL023C	29.78795644	23.94198953	36.22189632	39.19946216	22.1847434	26.78703563	27.51093195	32.22901441	15.79570786	26.29874444	26.5587282	24.72728637	N1PAZ0	 Dolichyl-phosphate-mannose--protein mannosyltransferase 2 - PMT2
CENPK1137D_4353	P32771	YDL168W	42.55380869	44.54142192	42.15954698	45.62520835	15.05267766	64.89849263	66.65231792	59.95851459	42.6395017	106.5069453	121.5885082	113.2039848	N1PAL9	 S-(hydroxymethyl)glutathione dehydrogenase - SFA1
CENPK1137D_2983	P53206	YGR012W	41.85741938	70.02887958	54.00526011	58.44468029	52.86866901	63.83643455	65.56155864	72.38654562	67.03864405	33.16680831	63.29235299	85.50462625	N1P9U0	 Putative cysteine synthase - YGR012W
CENPK1137D_2756	P36520	YNL284C	65.45273384	68.50991542	64.84631323	53.88750808	33.59481883	94.07859529	96.62098746	86.91747065	50.3611178	57.78592848	0	37.44504458	N1NWX0	" 54S ribosomal protein L10, mitochondrial - MRPL10"
CENPK1137D_2875	P53145	YGL099W	9.756322886	36.46384047	42.36110111	37.35108236	49.02592183	40.79686829	51.42572795	54.69054726	42.84335037	21.19638918	21.40593214	28.91828381	N1P5E5	 Large subunit GTPase 1 - LSG1
CENPK1137D_4660	P14922	YBR112C	18.33062144	13.22311094	18.16078794	42.78412811	17.77857721	14.79442397	35.23927648	37.47648098	29.35823621	27.44629462	7.762567293	31.67365185	N1P9G5	 General transcriptional corepressor CYC8 - CYC8
CENPK1137D_2824	P32608	YGL252C	28.9147288	48.37532009	37.3063479	31.0017027	44.82476537	44.09763477	34.77681697	40.74098751	37.7310526	43.29379494	43.72178812	49.96202974	N1P3B8	 Retrograde regulation protein 2 - RTG2
CENPK1137D_500	P32485	YLR113W	13.90730003	27.50703409	37.7785088	40.8840336	48.16296779	44.65574834	45.86253108	53.72788451	49.7584806	57.09444362	44.27514486	28.40926432	N1P6K6	 Mitogen-activated protein kinase HOG1 - HOG1
CENPK1137D_340	Q03559	YMR295C	126.1285954	156.0757436	147.7295147	84.60594781	76.53397758	33.70389101	151.6995407	136.4645583	126.3825877	90.72665305	91.62355732	85.30536262	N1P626	 Uncharacterized protein YMR295C - YMR295C
CENPK1137D_239	P32352	YMR202W	70.71268139	96.38935188	91.2348828	52.25099228	47.26590003	82.81087335	135.9399483	144.5702465	48.83169534	56.03102111	56.58493178	52.6829373	N1NXJ8	 C-8 sterol isomerase - ERG2
CENPK1137D_1096	P32769	YKR084C	10.1806508	38.04974794	19.05936123	29.92860358	43.273192	22.52894743	0	48.27312703	36.42502241	60.64510464	70.5556475	39.29777901	N1P102	 Elongation factor 1 alpha-like protein - HBS1
CENPK1137D_3969	Q03761	YDR145W	31.05496603	32.50548864	49.1776357	62.9176921	10.98515992	36.3681423	37.35095969	33.59985267	31.11750317	46.49835524	24.85046671	33.5716681	N1P6N7	 Transcription initiation factor TFIID subunit 12 - TAF12
CENPK1137D_3140	P37267	YGR174C	62.26435585	123.1517085	143.0689118	126.1482484	190.7513298	105.8031861	141.5094709	67.36678381	117.8931264	103.8745381	104.9014195	35.62099616	N1P608	 Assembly factor CBP4 - CBP4
CENPK1137D_2928	P07273	YGL043W	67.97658875	19.92665513	127.2600726	38.57007553	50.62593608	42.12831844	62.78038277	73.54712171	68.11347704	78.15554311	78.92817207	90.19328462	N1P9R9	 Transcription elongation factor S-II - DST1
CENPK1137D_3186	P31334	YGR220C	77.20307717	62.05176475	76.48778944	101.5953917	74.87803253	90.41170721	71.30158817	44.20441261	59.40215229	68.15989545	68.83370958	44.16733262	N1P402	" 54S ribosomal protein L9, mitochondrial - MRPL9"
CENPK1137D_718	Q06143	YLR348C	19.6816577	73.55935582	69.62573226	39.87524823	36.07088429	63.19696502	84.5245726	93.32361763	102.1774708	99.17122317	118.4006652	110.2359697	N1NZN7	 Mitochondrial dicarboxylate transporter - DIC1
CENPK1137D_550	P32469	YLR172C	36.96322935	56.13900808	69.19946026	57.50498815	83.14535581	100.3941117	103.1071752	92.75225926	85.89974339	80.30556222	62.27471844	39.95873852	N1P6Q7	 Diphthine methyl ester synthase - DPH5
CENPK1137D_403	P54003	YML052W	36.7384272	38.45441424	68.77860452	91.35561788	97.69781754	99.78353706	83.49617249	57.67612332	53.41502441	97.96461906	98.9330763	57.62774285	N1NZ06	 Protein SUR7 - SUR7
CENPK1137D_5424	P38765	YHR029C	71.15419971	91.41114586	70.49495492	58.58154865	84.70193391	102.2736067	105.0374619	111.7058815	54.74798107	43.29379494	23.13782937	40.70681274	N1P1J3	 Uncharacterized isomerase YHI9 - YHI9
CENPK1137D_341	P25045	YMR296C	39.50987691	31.75595685	20.71514007	32.52864603	29.42519682	35.52954303	47.51999465	32.82508635	30.39997641	45.42616722	35.22672272	52.42283614	N1NZ74	 Serine palmitoyltransferase 1 - LCB1
CENPK1137D_1156	P36059	YKL151C	48.2022336	34.77151522	47.75563914	67.3038179	115.0451704	90.22695693	39.95477434	83.35901335	118.8563152	104.7231948	20.41246028	35.91202031	N1P149	 ATP-dependent (S)-NAD(P)H-hydrate dehydratase - YKL151C
CENPK1137D_208	P50263	YMR175W	182.5879176	577.2342148	393.7935587	312.9086347	435.7859904	341.7757011	0	373.2962708	345.717227	0	0	0	N1NYI8	 Protein SIP18 - SIP18
CENPK1137D_4804	P38333	YBR247C	34.63797462	47.21546204	34.31705324	48.36431349	23.15277845	40.56416576	66.58896801	59.90152683	45.19936021	27.44629462	40.21843507	37.44504458	N1P8S5	 Essential nuclear protein 1 - ENP1
CENPK1137D_1236	P22353	YJL063C	24.19380705	47.85255756	85.58788884	25.94003971	83.78661185	101.1683983	54.98575851	114.7186701	86.56224255	76.26918752	100.3061343	71.71179008	N1P1A5	" 54S ribosomal protein L8, mitochondrial - MRPL8"
CENPK1137D_5292	P40422	YHR143W-A	265.7082338	213.5622752	263.2464428	284.8862158	316.2989866	238.9400541	169.1221215	220.7522878	266.2433055	234.5845023	308.5159992	220.5671141	N1P4S0	" DNA-directed RNA polymerases I, II, and III subunit RPABC4 - RPC10"
CENPK1137D_1914	Q08962	YPL211W	58.78140809	142.6966906	110.045626	119.0917591	82.72351624	68.83828536	133.5937045	92.28167887	85.46392937	98.06399711	128.9697817	63.54506781	N1NXY7	 60S ribosome subunit biogenesis protein NIP7 - NIP7
CENPK1137D_1711			37.57700147	51.22168677	59.50571921	52.46801808	36.44533406	30.32794567	45.19525366	64.98416221	71.14937786	56.26374736	30.06945887	76.7607634	N1NVJ2	 Rpa135p  
CENPK1137D_3964	P32495	YDL208W	97.763357	102.3297107	96.85757795	104.8196077	65.34716218	114.4896335	117.5836162	169.0680363	127.5721585	146.3803019	113.5138318	105.6861234	N1P6N3	 H/ACA ribonucleoprotein complex subunit 2 - NHP2
CENPK1137D_5050	P40553	YIL010W	50.18836163	144.036695	115.3211044	28.47699384	91.98100142	58.77505954	87.5876577	125.9382368	95.02809076	109.0382163	58.27411636	78.72525359	N1P967	 Peroxiredoxin DOT5 - DOT5
CENPK1137D_1174	P28272	YKL216W	51.43432334	101.7311543	81.44972411	71.81672038	64.96492752	60.23419211	22.56208591	38.35218908	67.11704519	94.52192059	77.77353207	55.60257351	N1NZQ4	 Dihydroorotate dehydrogenase (fumarate) - URA1
CENPK1137D_416	Q03705	YML036W	111.0747352	61.52698382	58.23679741	119.0917591	107.7296131	68.83828536	133.5937045	92.28167887	58.89977953	98.06399711	99.03343679	120.0762589	N1NZD6	 EKC/KEOPS complex subunit CGI121 - CGI121
CENPK1137D_3050	P12686	YGR084C	62.43296334	34.58312927	61.85452094	82.15865994	46.49729075	56.14329457	57.66051825	67.54920831	76.78220981	55.11987876	38.36289082	51.82623945	N1P5T8	" 37S ribosomal protein MRP13, mitochondrial - MRP13"
CENPK1137D_3943	P15565	YDR120C	29.75196991	31.14163187	29.47631744	11.63423043	37.57869149	24.01245687	57.19598199	41.92066414	29.81188313	34.20709114	55.21632427	60.77610863	N1PAD7	" tRNA (guanine(26)-N(2))-dimethyltransferase, mitochondrial - TRM1"
CENPK1137D_1461	P26755	YJL173C	159.5522134	167.0046154	121.3819802	90.53029925	118.8273831	98.8820795	191.8993659	172.6271687	84.60601032	183.4438903	185.2573773	172.4823639	N1P1W9	 Replication factor A protein 3 - RFA3
CENPK1137D_1292	P41543	YJL002C	12.80350606	36.74506673	23.96965104	49.01691087	44.34037151	53.5389159	42.22251576	49.46361218	35.17605114	40.36210601	40.76111714	60.65887485	N1P3B0	 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 - OST1
CENPK1137D_3263	P32803	YGL200C	99.97189619	55.37685262	76.05527035	107.1875523	74.45461621	89.90045188	120.2399082	132.7569353	76.92110237	114.9418938	61.42926323	57.19321241	N1PA01	 Endosomal protein P24B - EMP24
CENPK1137D_2594	P42846	YNL308C	10.49652378	30.12420698	10.39927332	30.85719226	27.91321086	43.89207934	55.32733824	40.55107866	28.83790232	43.0919865	43.51798465	21.44186994	N1NZG1	 Protein KRI1 - KRI1
CENPK1137D_4225	Q92317	YDR397C	103.8942257	108.7469414	102.931644	145.0654362	69.44516863	83.85177924	86.1178006	112.4081305	135.5723763	119.4515609	83.13710576	112.3138392	N1P8T8	 Negative cofactor 2 complex subunit beta - NCB2
CENPK1137D_1759	P32331	YPR058W	52.51004459	54.96269602	83.15320135	56.30005395	66.32363409	61.4939579	43.52551377	90.80876925	68.52076215	60.37300678	60.9698414	56.76547148	N1NXK4	" Carrier protein YMC1, mitochondrial - YMC1"
CENPK1137D_1205	P40858	YJL096W	94.97230495	99.40829354	94.09238504	132.6079362	119.956257	111.2210619	114.2267143	70.81644241	65.58453971	109.1936534	110.2731185	133.7041706	N1P8F0	" 54S ribosomal protein L49, mitochondrial - MRPL49"
CENPK1137D_1949	Q08920	YPL178W	75.07061817	54.15348932	96.85757795	104.8196077	72.80979457	87.91440702	117.5836162	105.7748506	75.22179211	137.9588288	87.16510754	129.7152218	N1NY09	 Nuclear cap-binding protein subunit 2 - CBC2
CENPK1137D_342	P00729	YMR297W	41.27917812	33.17802792	40.89672588	33.98531908	49.13871889	48.34160895	49.64799886	44.6619166	50.76655577	36.44394198	47.92959067	34.26626666	N1P0R4	 Carboxypeptidase Y - PRC1
CENPK1137D_2887	P53152	YGL087C	143.4388179	115.2885625	109.1234486	188.7583167	170.7495176	128.9883962	172.5191875	190.4785105	110.365737	126.6371134	127.8890207	119.0700253	N1P1V0	 Ubiquitin-conjugating enzyme variant MMS2 - MMS2
CENPK1137D_3176	P42942	YGR210C	27.68515171	42.04765067	39.7991314	105.9897662	62.27518077	61.26497605	33.297959	56.60157596	27.74090287	31.83078333	17.01156562	43.42681288	N1P3Z1	 Uncharacterized GTP-binding protein YGR210C - YGR210C
CENPK1137D_3780	P20604	YDL047W	35.7611631	70.73145257	66.94905256	38.34229103	34.68418141	60.76743174	81.27512444	56.141904	51.99415286	95.35870169	60.24950747	73.05144297	N1P7S8	 Serine/threonine-protein phosphatase PP1-1 - SIT4
CENPK1137D_4980	P39705	YAR002W	21.58457845	22.59275598	21.38459699	73.10014799	30.37613905	47.76490646	13.73848919	54.16243254	68.31648549	46.89421725	13.26297491	33.85747924	N1P9U3	 Nucleoporin NUP60 - NUP60
CENPK1137D_1903	Q08968	YPL222W	9.129565085	18.05722588	24.80002259	66.04537596	45.87643823	63.81513767	48.12207795	27.08325708	17.28618172	46.00172151	29.06479445	35.24053994	N1NWM1	 UPF0061 protein FMP40 - FMP40
CENPK1137D_259	P24521	YMR220W	25.42234725	50.28246827	69.0585784	74.73543369	57.18521203	56.25757488	16.18121215	51.97533082	59.07960812	29.22914187	15.62115075	14.54394447	N1NXL3	 Phosphomevalonate kinase - ERG8
CENPK1137D_2845	Q01163	YGL129C	25.47420971	50.38504623	36.62076445	27.3128578	35.85004629	15.78757685	57.89575575	63.92272928	25.52550856	42.49817942	68.59961422	39.95873852	N1P5A4	" 37S ribosomal protein S23, mitochondrial - RSM23"
CENPK1137D_4189	O94742	YDR363W-A	213.1349518	223.0901089	211.1602531	228.5183602	253.7157704	132.0898457	135.6594588	122.0353604	163.9918424	129.6820277	190.0295935	121.9329935	N1P799	 26S proteasome complex subunit SEM1 - SEM1
CENPK1137D_1846	Q06449	YPR154W	50.18836163	76.22507255	72.14889845	101.6821555	91.98100142	111.0627388	87.5876577	54.30118824	50.28942877	30.53712424	58.27411636	102.5227347	N1NVL9	 [PSI+] inducibility protein 3 - PIN3
CENPK1137D_4420	P25642	YCR071C	0	74.94589729	70.93812773	76.76948852	161.0609707	158.4482998	86.1178006	146.3874477	71.74570494	119.4515609	83.13710576	40.96271975	N1P968	" 54S ribosomal protein IMG2, mitochondrial - IMG2"
CENPK1137D_5405	P07347	YHR013C	45.71718845	47.85255756	85.58788884	71.12382836	83.78661185	101.1683983	54.98575851	71.77199459	45.80925173	27.81663753	77.02316837	71.71179008	N1P9K9	 N-terminal acetyltransferase A complex catalytic subunit ARD1 - ARD1
CENPK1137D_1467	P08525	YJL166W	0	212.1712938	200.8253272	217.3338674	150.9644483	237.3837813	353.7536082	269.1784407	155.9655045	178.959719	180.7288765	219.1305086	N1P3U7	 Cytochrome b-c1 complex subunit 8 - QCR8
CENPK1137D_872	P39929	YLR025W	65.82821344	47.48632075	84.93284684	91.9146222	83.14535581	77.09072459	54.56492816	71.22269174	85.89974339	52.16068666	76.43367596	71.162948	N1P243	 Vacuolar-sorting protein SNF7 - SNF7
CENPK1137D_4850	P38152	YBR291C	70.06102917	56.31136296	69.41191263	75.11781322	52.17833448	100.7023362	64.70548625	58.20720063	37.15137529	98.86666975	62.46591084	75.73879215	N1P9N9	 Tricarboxylate transport protein - CTP1
CENPK1137D_2528	P53900	YNL153C	80.21989824	44.43574296	150.1809706	199.4788272	147.0202719	93.94467446	96.48344753	0	151.8906679	213.9098587	176.007059	163.8699308	N1NXT5	 Prefoldin subunit 4 - GIM3
CENPK1137D_5279	Q9P305	YHR132W-A	79.09476694	156.4403188	214.8571141	232.519116	177.9163416	214.8256256	220.6311012	161.7072034	217.3031007	90.93858019	0	0	N1P164	 mRNA stability protein IGO2 - IGO2
CENPK1137D_455	P25039	YLR069C	15.72592251	31.10405942	42.71870892	31.86088657	35.37400398	50.4952677	27.44454437	17.0146275	15.75759068	18.08075452	9.663034012	24.6676161	N1P6E7	" Elongation factor G, mitochondrial - MEF1"
CENPK1137D_3775	P33333	YDL052C	53.14613006	38.33788047	52.65373032	56.98205006	67.1270518	62.23887086	44.05276426	39.62860395	36.70085168	42.11171004	22.50607882	74.82033048	N1P7S3	 Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase - SLC1
CENPK1137D_4929	P39721	YAL049C	102.8597793	107.6641778	101.9067818	110.2838736	135.8705668	98.1437556	123.7132723	47.98479314	83.9742817	26.98500046	0	25.37253577	N1P916	 Protein AIM2 - AIM2
CENPK1137D_3807	Q12451	YDL019C	14.12608884	14.7858935	22.36961554	24.20847573	4.996860881	11.40099631	27.15637066	19.90372495	30.81305016	0	0	0	N1P4D2	 Oxysterol-binding protein homolog 2 - OSH2
CENPK1137D_4550	P38067	YBR006W	33.7411254	24.33974461	33.42851333	68.35987958	42.61725679	63.15804975	52.84895256	79.47031821	12.33072917	14.14866598	14.28853666	25.1380878	N1P9B7	 Succinate-semialdehyde dehydrogenase [NADP(+)] - UGA2
CENPK1137D_1114	P25296	YKL190W	60.62914389	92.08232231	113.5048021	150.7634737	58.80323913	134.1673359	137.7930914	123.9547151	88.15040402	101.1465425	133.02382	95.10262086	N1NZL4	 Calcineurin subunit B - CNB1
CENPK1137D_3452	Q6Q560	YER048W-A	155.6520592	112.282306	200.8253272	166.8865337	150.9644483	182.2824804	187.2085058	168.4074054	155.9655045	123.3349329	235.3605458	219.1305086	N1P3D0	 Protein ISD11 - ISD11
CENPK1137D_3678			28.44866259	56.26817067	53.25920194	57.63729355	75.65300038	62.95456317	64.65585545	58.16255419	28.50595127	47.46040725	33.03197435	44.62445284	N1PA84	 Gpa2p  
CENPK1137D_1221	P80428	YJL081C	34.24758032	57.29736122	64.11544973	47.8192137	33.21618163	14.62768042	15.02298075	48.25500014	64.84535588	39.37588351	51.78556095	59.17671366	N1P193	 Actin-related protein 4 - ARP4
CENPK1137D_1283	P47075	YJL012C	23.97806754	32.68480764	16.37202845	9.376399746	23.25594506	10.24140992	19.87539178	25.9430178	8.762809581	27.56859274	27.84112994	48.98141675	N1P0Y9	 Vacuolar transporter chaperone 4 - VTC4
CENPK1137D_930	P36016	YKL073W	13.74779585	14.38993111	37.34522341	46.55944121	30.92439156	23.36104795	16.53498407	21.58283926	19.98830399	29.86818237	15.96267798	34.46856571	N1P7T4	 Heat shock protein 70 homolog LHS1 - LHS1
CENPK1137D_5181	P40509	YIL076W	37.42157004	74.01554583	70.05752728	40.1225409	36.2945836	63.58889101	65.30732545	58.74859793	37.49692797	62.42975212	82.10507157	58.69931783	N1P2J2	 Coatomer subunit epsilon - SEC28
CENPK1137D_2698	P53723	YNR021W	28.12524697	42.71605849	40.43179577	43.75542998	63.26513424	17.43055047	63.92082218	70.57500777	53.25315342	32.33677936	47.38470817	44.11714446	N1NY64	 UPF0674 endoplasmic reticulum membrane protein YNR021W - YNR021W
CENPK1137D_2227	P22139	YOR210W	204.0322875	213.5622752	202.1419251	218.7586943	197.8876597	238.9400541	245.3972012	220.7522878	266.2433055	234.5845023	236.9035545	220.5671141	N1P3F6	" DNA-directed RNA polymerases I, II, and III subunit RPABC5 - RPB10"
CENPK1137D_1987	Q08202	YOL032W	44.35037665	0	0	68.99743146	43.01472256	142.4071714	123.7132723	90.67319692	44.43968751	96.35472858	141.193427	69.56781483	N1P2S8	 Protein OPI10 - OPI10
CENPK1137D_3554	P40086	YER141W	12.56143068	46.94781115	34.12251972	59.02406371	23.021532	52.52665774	66.21149427	59.56196227	12.58672634	39.59898127	39.99044832	13.5794121	N1P5C6	 Cytochrome c oxidase assembly protein COX15 - COX15
CENPK1137D_619	Q01662	YLR244C	55.28571357	44.43574296	54.77349056	31.36924326	41.17433741	34.26318074	35.18911338	16.75207587	42.53833522	17.80175155	17.97773585	16.73802373	N1NYG1	 Methionine aminopeptidase 1 - MAP1
CENPK1137D_2005	P22517	YOL016C	25.63113207	50.69542053	47.98445742	51.92894668	36.07088429	43.55389851	44.73090471	14.6756992	25.68274692	15.59527028	15.74944178	0	N1NWD9	 Calcium/calmodulin-dependent protein kinase II - CMK2
CENPK1137D_3122	P05374	YGR157W	7.367600883	7.711728506	20.01373194	7.899371071	7.145718523	0	16.74449673	28.46315306	13.95002791	23.22581693	23.45542238	28.43927731	N1P2E1	 Phosphatidylethanolamine N-methyltransferase - CHO2
CENPK1137D_2672	P38922	YNL004W	13.37201494	49.97733523	36.32443271	51.19338886	56.83819053	29.59117521	70.48409637	51.65992485	13.39894292	29.05176838	42.57101647	27.31580581	N1P4N0	 Protein HRB1 - HRB1
CENPK1137D_4018	P15424	YDR194C	9.432080599	51.15085925	40.95326944	27.72799173	32.66464325	20.87242281	21.43648187	19.28364461	17.85897332	29.73393656	10.95166578	36.4082637	N1PAF2	" ATP-dependent RNA helicase MSS116, mitochondrial - MSS116"
CENPK1137D_810	P36517	YLR439W	34.93692961	69.10121387	50.22401418	37.45856696	49.16700293	40.91426878	97.4549082	71.42764813	66.15058969	40.16845738	76.65362792	37.76822695	N1P7G5	" 54S ribosomal protein L4, mitochondrial - MRPL4"
CENPK1137D_380	Q03640	YML072C	11.9104913	16.23534158	15.36714852	8.80089648	21.82854513	18.16460043	18.65548295	20.5975269	15.54209195	4.994426269	5.043800097	8.873651144	N1P662	 Tricalbin-3 - TCB3
CENPK1137D_4252	Q02647	YDR424C	158.7559233	60.60536762	157.2850472	221.667731	106.1159251	297.1659773	248.6604747	171.7656244	159.0756191	125.7943599	184.3327984	118.2776298	N1P5K5	" Dynein light chain 1, cytoplasmic - DYN2"
CENPK1137D_4148	P38986	YDR321W	56.08453566	45.07779405	42.66723634	31.82249678	41.76926453	50.43442499	51.79737144	32.11250181	43.15297072	49.5150741	18.23749577	32.08556488	N1PAH8	 L-asparaginase 1 - ASP1
CENPK1137D_3688	P19881	YDL236W	35.65591759	37.32134252	35.32556495	55.47115755	50.17884012	41.75626801	62.22594649	105.7748506	18.90732111	95.07805995	78.23112881	89.39675508	N1PA86	 4-nitrophenylphosphatase - PHO13
CENPK1137D_5153	P40433	YIL107C	7.710424973	15.25033055	7.638987764	36.22999851	56.21951652	39.57236	25.4269056	22.87331541	14.59914092	8.864999883	16.91711474	8.335279703	N1P1Y7	 6-phosphofructo-2-kinase 1 - PFK26
CENPK1137D_708	P37370	YLR337C	14.73344646	35.76665001	27.58272371	29.85011951	20.73448964	25.03592233	25.71249634	23.13022465	21.4213689	24.57955156	39.67576441	15.92744857	N1NZN0	 Verprolin - VRP1
CENPK1137D_1529	Q99257	YPL169C	10.36774725	29.75462835	36.67688997	39.69185787	27.57075781	43.35358966	34.190039	40.05357802	37.09442876	42.56331275	22.74743227	40.01997987	N1NWZ9	 mRNA export factor MEX67 - MEX67
CENPK1137D_4440	P25655	YCR093W	3.264418814	14.97459514	8.867636037	15.33895851	11.30514894	7.223891802	7.419111191	18.29919464	8.9685874	13.40160747	10.39257193	12.60080634	N1P976	 General negative regulator of transcription subunit 1 - CDC39
CENPK1137D_632	Q06146	YLR257W	65.63991273	68.7058371	49.93664719	70.37759455	63.66310387	94.34763718	131.9689196	37.5836546	95.43570065	39.93862531	21.34470076	0	N1P1F7	 Uncharacterized protein YLR257W - YLR257W
CENPK1137D_2184	Q99287	YOR165W	0	23.46000906	35.49270685	16.56150392	21.73813837	18.08936854	18.57821798	45.8230667	8.190902012	25.76931972	26.0240697	24.22949695	N1NYJ0	 Protein SEY1 - SEY1
CENPK1137D_2521	P38616	YNL160W	59.99988501	48.22474552	86.25357493	78.95685044	58.19293098	53.95533126	88.57152019	64.91674453	46.16554725	36.50694869	19.51068394	34.32550846	N1NWH1	 Protein YGP1 - YGP1
